step,mse
0,1.92528334e-03
1,3.87586048e-03
2,5.63317351e-03
3,7.79385911e-03
4,1.06289685e-02
5,1.42871607e-02
6,1.86595973e-02
7,2.40794271e-02
8,3.09844688e-02
9,3.98614705e-02
10,5.08253239e-02
11,6.25303537e-02
12,7.31370971e-02
13,8.25098008e-02
14,9.28782523e-02
15,1.04479939e-01
16,1.24512017e-01
17,1.50773808e-01
18,1.86090887e-01
19,2.49763444e-01
