epoch,seconds,horizon,fallback_batches,train_loss,train_pred_mse,val_full_rel_l2,test_full_rel_l2,lr,params
231,59.784640,20,0,2.58586463e-01,2.51505326e-01,2.97733773e-01,2.96675600e-01,1.25000000e-04,745342
232,58.864304,20,0,2.60809108e-01,2.53735176e-01,2.95637385e-01,2.94872892e-01,1.25000000e-04,745342
233,59.875958,20,0,2.58250345e-01,2.51107711e-01,2.97926353e-01,2.95397537e-01,1.25000000e-04,745342
234,59.311135,20,0,2.58916253e-01,2.51788653e-01,3.01094687e-01,2.97432705e-01,1.25000000e-04,745342
235,59.496988,20,0,2.61911953e-01,2.54816861e-01,2.95664984e-01,2.95099394e-01,1.25000000e-04,745342
236,59.353231,20,0,2.61754206e-01,2.54636686e-01,2.98335618e-01,2.95886765e-01,1.25000000e-04,745342
237,59.342112,20,0,2.59112684e-01,2.52041853e-01,2.95756915e-01,2.93824408e-01,1.25000000e-04,745342
238,59.090447,20,0,2.58504131e-01,2.51427944e-01,2.95648165e-01,2.95850008e-01,1.25000000e-04,745342
239,60.287170,20,0,2.57538721e-01,2.50426594e-01,3.01203476e-01,3.00529742e-01,1.25000000e-04,745342
240,59.720469,20,0,2.57224807e-01,2.50169834e-01,2.96467937e-01,2.95028694e-01,1.25000000e-04,745342
241,59.657977,20,0,2.57643110e-01,2.50552001e-01,2.94060993e-01,2.93827953e-01,1.25000000e-04,745342
242,58.966781,20,0,2.61998471e-01,2.54860548e-01,2.94541067e-01,2.92888994e-01,1.25000000e-04,745342
243,59.315364,20,0,2.56859203e-01,2.49714173e-01,2.99061031e-01,2.98127487e-01,1.25000000e-04,745342
244,59.018601,20,0,2.56730171e-01,2.49581552e-01,2.95893174e-01,2.94515411e-01,1.25000000e-04,745342
245,59.571971,20,0,2.55026611e-01,2.47875453e-01,2.95152736e-01,2.92999948e-01,1.25000000e-04,745342
246,59.635848,20,0,2.59436410e-01,2.52268111e-01,2.97380182e-01,2.97953479e-01,1.25000000e-04,745342
247,59.185479,20,0,2.57046686e-01,2.49942387e-01,2.93993309e-01,2.92814285e-01,1.25000000e-04,745342
248,59.203140,20,0,2.55851231e-01,2.48659007e-01,2.95424589e-01,2.93641417e-01,1.25000000e-04,745342
249,60.274515,20,0,2.63630877e-01,2.56489146e-01,2.93759975e-01,2.91899662e-01,1.25000000e-04,745342
250,60.089897,20,0,2.56558513e-01,2.49353525e-01,2.96118183e-01,2.94805706e-01,1.25000000e-04,745342
251,60.075795,20,0,2.58324879e-01,2.51184100e-01,2.94631537e-01,2.92680560e-01,1.25000000e-04,745342
252,59.901909,20,0,2.55449498e-01,2.48261557e-01,3.00591503e-01,2.97107649e-01,1.25000000e-04,745342
253,59.409896,20,0,2.58026930e-01,2.50900497e-01,3.00075885e-01,2.97722218e-01,1.25000000e-04,745342
254,59.194074,20,0,2.60560397e-01,2.53388571e-01,2.93021277e-01,2.92326505e-01,1.25000000e-04,745342
255,59.699353,20,0,2.55520288e-01,2.48305095e-01,2.99439883e-01,3.01020992e-01,1.25000000e-04,745342
256,59.572016,20,0,2.58359546e-01,2.51182439e-01,2.92997038e-01,2.91626275e-01,1.25000000e-04,745342
257,59.968860,20,0,2.54750468e-01,2.47551960e-01,3.00396433e-01,2.99874384e-01,1.25000000e-04,745342
258,59.106041,20,0,2.54489706e-01,2.47297352e-01,3.05008807e-01,3.00022604e-01,1.25000000e-04,745342
259,59.725006,20,0,2.56704141e-01,2.49493918e-01,3.06115388e-01,3.03270082e-01,1.25000000e-04,745342
260,59.625023,20,0,2.55322002e-01,2.48150764e-01,3.05671743e-01,3.03042964e-01,1.25000000e-04,745342
261,60.186235,20,0,2.56588322e-01,2.49388203e-01,3.02805916e-01,3.01968602e-01,1.25000000e-04,745342
262,60.231034,20,0,2.55691729e-01,2.48471442e-01,2.91211082e-01,2.90282292e-01,1.25000000e-04,745342
263,59.679798,20,0,2.59210393e-01,2.51908060e-01,2.93747387e-01,2.92758130e-01,1.25000000e-04,745342
264,60.082550,20,0,2.54766629e-01,2.47590275e-01,2.96458410e-01,2.95561297e-01,1.25000000e-04,745342
265,60.451113,20,0,2.59117711e-01,2.51833811e-01,2.96882144e-01,2.97129509e-01,1.25000000e-04,745342
266,60.703224,20,0,2.61964975e-01,2.54708656e-01,2.99517109e-01,2.95881706e-01,1.25000000e-04,745342
267,59.908759,20,0,2.55571388e-01,2.48399047e-01,2.92731671e-01,2.93075583e-01,1.25000000e-04,745342
268,60.892078,20,0,2.57193349e-01,2.49994999e-01,2.96331856e-01,2.95029826e-01,1.25000000e-04,745342
269,60.601321,20,0,2.54631055e-01,2.47352666e-01,2.93715774e-01,2.92467927e-01,1.25000000e-04,745342
270,60.930443,20,0,2.54426185e-01,2.47174661e-01,2.92276267e-01,2.89984738e-01,1.25000000e-04,745342
271,60.450347,20,0,2.54649668e-01,2.47389531e-01,2.96007109e-01,2.92199690e-01,1.25000000e-04,745342
272,61.498097,20,0,2.52013283e-01,2.44827751e-01,2.93195686e-01,2.92772791e-01,1.25000000e-04,745342
273,60.569920,20,0,2.55416321e-01,2.48214235e-01,2.92726995e-01,2.92019235e-01,1.25000000e-04,745342
274,59.971209,20,0,2.53439706e-01,2.46185134e-01,2.99726921e-01,2.98688987e-01,1.25000000e-04,745342
275,59.882908,20,0,2.57671645e-01,2.50441284e-01,3.01638169e-01,2.99000540e-01,1.25000000e-04,745342
276,59.455609,20,0,2.55376626e-01,2.48072935e-01,2.98935577e-01,2.95658634e-01,1.25000000e-04,745342
277,60.011835,20,0,2.57865802e-01,2.50603245e-01,2.91083521e-01,2.89551442e-01,1.25000000e-04,745342
278,60.474812,20,0,2.53017166e-01,2.45788597e-01,2.92957021e-01,2.92760075e-01,1.25000000e-04,745342
279,61.445767,20,0,2.53531147e-01,2.46232865e-01,2.91825494e-01,2.91513195e-01,1.25000000e-04,745342
280,60.506301,20,0,2.52023946e-01,2.44800255e-01,3.03902979e-01,3.03064702e-01,1.25000000e-04,745342
281,61.511619,20,0,2.56811400e-01,2.49537588e-01,2.93467836e-01,2.91459776e-01,1.25000000e-04,745342
282,60.872618,20,0,2.56539876e-01,2.49257169e-01,2.92175456e-01,2.90850240e-01,1.25000000e-04,745342
283,59.874092,20,0,2.55795098e-01,2.48430845e-01,3.20299867e-01,3.17892562e-01,1.25000000e-04,745342
284,60.223821,20,0,2.56927236e-01,2.49601222e-01,2.91825538e-01,2.90500755e-01,1.25000000e-04,745342
285,60.706814,20,0,2.53647474e-01,2.46402494e-01,2.91832001e-01,2.90202795e-01,1.25000000e-04,745342
286,57.794503,20,0,2.52568993e-01,2.45316210e-01,2.94849668e-01,2.94805846e-01,1.25000000e-04,745342
287,57.602256,20,0,2.53308505e-01,2.46082683e-01,3.04121025e-01,3.02685884e-01,1.25000000e-04,745342
288,60.327016,20,0,2.55348419e-01,2.48098943e-01,2.91134011e-01,2.89200149e-01,1.25000000e-04,745342
289,60.652808,20,0,2.50344807e-01,2.43107031e-01,2.89833354e-01,2.89498976e-01,1.25000000e-04,745342
290,60.512419,20,0,2.64159272e-01,2.56889782e-01,2.98672595e-01,2.96848472e-01,1.25000000e-04,745342
291,60.657448,20,0,2.51003334e-01,2.43661552e-01,2.93964748e-01,2.92684511e-01,1.25000000e-04,745342
292,61.069589,20,0,2.51537722e-01,2.44246492e-01,2.93533022e-01,2.92727177e-01,1.25000000e-04,745342
293,61.863964,20,0,2.51064037e-01,2.43707951e-01,2.90462128e-01,2.88591340e-01,1.25000000e-04,745342
294,61.565726,20,0,2.51317157e-01,2.44037287e-01,2.96242386e-01,2.93394381e-01,1.25000000e-04,745342
295,61.515474,20,0,2.52322385e-01,2.45074895e-01,2.91390342e-01,2.89823840e-01,1.25000000e-04,745342
296,61.408899,20,0,2.68872889e-01,2.61478368e-01,2.91423929e-01,2.90549879e-01,1.25000000e-04,745342
297,61.040360,20,0,2.49220817e-01,2.41891142e-01,2.94530674e-01,2.91639975e-01,1.25000000e-04,745342
298,61.003973,20,0,2.53121312e-01,2.45841472e-01,2.97104626e-01,2.96524177e-01,1.25000000e-04,745342
299,61.303864,20,0,2.52799903e-01,2.45477033e-01,2.90812378e-01,2.88375026e-01,6.25000000e-05,745342
300,60.547577,20,0,2.45940090e-01,2.38581429e-01,2.90038872e-01,2.89372526e-01,6.25000000e-05,745342
301,62.125749,20,0,2.46183363e-01,2.38884812e-01,2.97869279e-01,2.96913671e-01,6.25000000e-05,745342
302,61.317059,20,0,2.46494351e-01,2.39175340e-01,2.90944247e-01,2.89913259e-01,6.25000000e-05,745342
303,61.413005,20,0,2.47890023e-01,2.40595463e-01,2.89278319e-01,2.88733921e-01,6.25000000e-05,745342
304,61.219814,20,0,2.44670852e-01,2.37374659e-01,2.88375515e-01,2.87259291e-01,6.25000000e-05,745342
305,60.954803,20,0,2.44301968e-01,2.37005890e-01,2.91342247e-01,2.89491866e-01,6.25000000e-05,745342
306,60.955335,20,0,2.48861625e-01,2.41549971e-01,3.01535138e-01,3.00675907e-01,6.25000000e-05,745342
307,60.978949,20,0,2.45320666e-01,2.37981034e-01,2.88542154e-01,2.87670811e-01,6.25000000e-05,745342
308,61.200309,20,0,2.42949931e-01,2.35661346e-01,2.89846820e-01,2.88472241e-01,6.25000000e-05,745342
309,61.061255,20,0,2.43208750e-01,2.35906752e-01,2.88516303e-01,2.87145013e-01,6.25000000e-05,745342
310,60.501938,20,0,2.44822171e-01,2.37543688e-01,2.95745339e-01,2.95000565e-01,6.25000000e-05,745342
311,60.898753,20,0,2.45330359e-01,2.38020601e-01,2.88358948e-01,2.87063218e-01,6.25000000e-05,745342
312,59.887850,20,0,2.42359448e-01,2.35089176e-01,2.91737314e-01,2.89488239e-01,6.25000000e-05,745342
313,60.214810,20,0,2.44287820e-01,2.36971893e-01,2.94845411e-01,2.92109978e-01,6.25000000e-05,745342
314,60.498599,20,0,2.43444708e-01,2.36179842e-01,2.88290981e-01,2.87606097e-01,6.25000000e-05,745342
315,59.820534,20,0,2.43368961e-01,2.36064187e-01,2.87577220e-01,2.86594537e-01,6.25000000e-05,745342
316,59.618678,20,0,2.43678846e-01,2.36413421e-01,2.87594591e-01,2.85409927e-01,6.25000000e-05,745342
317,60.312289,20,0,2.42789431e-01,2.35501513e-01,2.87831705e-01,2.86567581e-01,6.25000000e-05,745342
318,59.796201,20,0,2.43426683e-01,2.36136684e-01,2.89770045e-01,2.87314191e-01,6.25000000e-05,745342
319,60.153908,20,0,2.42432427e-01,2.35201933e-01,2.88399905e-01,2.86231885e-01,6.25000000e-05,745342
320,59.923087,20,0,2.42868762e-01,2.35637711e-01,2.86488863e-01,2.86426889e-01,6.25000000e-05,745342
321,60.106582,20,0,2.42603243e-01,2.35333607e-01,2.89027234e-01,2.87138551e-01,6.25000000e-05,745342
322,60.197424,20,0,2.42470157e-01,2.35194433e-01,2.89084100e-01,2.87521515e-01,6.25000000e-05,745342
323,61.059452,20,0,2.44997530e-01,2.37671055e-01,2.90269786e-01,2.88203452e-01,6.25000000e-05,745342
324,59.926188,20,0,2.45898752e-01,2.38623398e-01,2.87900932e-01,2.86764046e-01,6.25000000e-05,745342
325,60.358281,20,0,2.41028187e-01,2.33728644e-01,2.88176117e-01,2.85755911e-01,6.25000000e-05,745342
326,60.061740,20,0,2.43703388e-01,2.36412508e-01,2.92683285e-01,2.90556005e-01,6.25000000e-05,745342
327,60.413422,20,0,2.44438891e-01,2.37162358e-01,2.89702338e-01,2.88423562e-01,6.25000000e-05,745342
328,60.064919,20,0,2.42895575e-01,2.35561570e-01,2.92486720e-01,2.90406250e-01,6.25000000e-05,745342
329,60.608023,20,0,2.43542876e-01,2.36249714e-01,2.89992892e-01,2.88243917e-01,6.25000000e-05,745342
330,60.175555,20,0,2.41383767e-01,2.34089233e-01,2.86944354e-01,2.85881603e-01,6.25000000e-05,745342
331,60.629025,20,0,2.40364100e-01,2.33036761e-01,2.96310610e-01,2.94787596e-01,6.25000000e-05,745342
332,59.922855,20,0,2.43637553e-01,2.36384335e-01,2.89616190e-01,2.87819700e-01,6.25000000e-05,745342
333,60.325098,20,0,2.40926678e-01,2.33604613e-01,2.90071697e-01,2.87645396e-01,6.25000000e-05,745342
334,59.480789,20,0,2.41886418e-01,2.34611739e-01,2.86962847e-01,2.85500324e-01,6.25000000e-05,745342
335,60.020250,20,0,2.42249422e-01,2.34930123e-01,2.86045496e-01,2.84647127e-01,6.25000000e-05,745342
336,59.134102,20,0,2.40805990e-01,2.33496640e-01,2.87432889e-01,2.86042669e-01,6.25000000e-05,745342
337,60.186586,20,0,2.39452659e-01,2.32115694e-01,2.88034486e-01,2.87231137e-01,6.25000000e-05,745342
338,59.513782,20,0,2.42463290e-01,2.35140266e-01,2.87025806e-01,2.86757045e-01,6.25000000e-05,745342
339,60.353203,20,0,2.41768194e-01,2.34440044e-01,2.86332980e-01,2.85668545e-01,6.25000000e-05,745342
340,59.950579,20,0,2.39334707e-01,2.32044933e-01,2.86476698e-01,2.84957602e-01,6.25000000e-05,745342
341,59.541361,20,0,2.43936028e-01,2.36652337e-01,2.89741151e-01,2.88062420e-01,6.25000000e-05,745342
342,59.169473,20,0,2.42875612e-01,2.35534575e-01,2.95000025e-01,2.93324898e-01,6.25000000e-05,745342
343,59.365103,20,0,2.40430186e-01,2.33087951e-01,2.89112183e-01,2.88343127e-01,6.25000000e-05,745342
344,59.543999,20,0,2.40701697e-01,2.33299451e-01,2.86864539e-01,2.86455100e-01,6.25000000e-05,745342
345,59.263564,20,0,2.40455560e-01,2.33070021e-01,2.86607887e-01,2.85100937e-01,6.25000000e-05,745342
346,59.560745,20,0,2.39455521e-01,2.32107259e-01,2.89208891e-01,2.88472086e-01,6.25000000e-05,745342
347,59.591031,20,0,2.41507717e-01,2.34192496e-01,2.86599146e-01,2.84523283e-01,6.25000000e-05,745342
348,60.023231,20,0,2.41038639e-01,2.33700950e-01,2.87608809e-01,2.85463693e-01,6.25000000e-05,745342
349,59.907241,20,0,2.41783578e-01,2.34398293e-01,2.87339261e-01,2.85289491e-01,6.25000000e-05,745342
350,60.056775,20,0,2.38971643e-01,2.31609358e-01,2.85925527e-01,2.84087123e-01,6.25000000e-05,745342
351,60.449374,20,0,2.41916941e-01,2.34600157e-01,2.88766166e-01,2.86913676e-01,6.25000000e-05,745342
352,59.949722,20,0,2.40137990e-01,2.32816483e-01,2.89794524e-01,2.87533873e-01,6.25000000e-05,745342
353,59.963847,20,0,2.40059177e-01,2.32679290e-01,2.85588125e-01,2.84779800e-01,6.25000000e-05,745342
354,58.535384,20,0,2.38983861e-01,2.31604538e-01,2.88667191e-01,2.88954723e-01,6.25000000e-05,745342
355,56.532288,20,0,2.39185195e-01,2.31839728e-01,2.88847641e-01,2.86287515e-01,6.25000000e-05,745342
356,60.019636,20,0,2.40297918e-01,2.32961870e-01,2.85182441e-01,2.84531188e-01,6.25000000e-05,745342
357,59.818183,20,0,2.40689344e-01,2.33328147e-01,2.85985485e-01,2.85222902e-01,6.25000000e-05,745342
358,59.940752,20,0,2.41699511e-01,2.34336571e-01,2.88402092e-01,2.85774288e-01,6.25000000e-05,745342
359,60.216332,20,0,2.39046866e-01,2.31710401e-01,2.87813798e-01,2.85725346e-01,6.25000000e-05,745342
360,60.527574,20,0,2.39897044e-01,2.32532861e-01,2.87443900e-01,2.86827706e-01,6.25000000e-05,745342
361,59.787085,20,0,2.38770402e-01,2.31424015e-01,2.88693571e-01,2.86503227e-01,6.25000000e-05,745342
362,60.611888,20,0,2.39017655e-01,2.31654448e-01,2.87246286e-01,2.86543804e-01,6.25000000e-05,745342
363,59.733635,20,0,2.40706326e-01,2.33426383e-01,2.87473601e-01,2.86601484e-01,6.25000000e-05,745342
364,59.871155,20,0,2.39271731e-01,2.31869935e-01,2.84975353e-01,2.84606867e-01,6.25000000e-05,745342
365,60.347273,20,0,2.38487553e-01,2.31062570e-01,2.89349489e-01,2.87564796e-01,6.25000000e-05,745342
366,60.599287,20,0,2.42046022e-01,2.34654314e-01,2.84717100e-01,2.83149894e-01,6.25000000e-05,745342
367,59.883926,20,0,2.40282396e-01,2.32903669e-01,2.86151198e-01,2.84473963e-01,6.25000000e-05,745342
368,60.054719,20,0,2.39009295e-01,2.31600425e-01,2.86268071e-01,2.85440940e-01,6.25000000e-05,745342
369,60.117901,20,0,2.41017786e-01,2.33644172e-01,2.86861295e-01,2.85159523e-01,6.25000000e-05,745342
370,60.085348,20,0,2.40396178e-01,2.33021122e-01,2.86752225e-01,2.85867339e-01,6.25000000e-05,745342
371,60.095996,20,0,2.40232399e-01,2.32822575e-01,2.86212964e-01,2.85604589e-01,6.25000000e-05,745342
372,59.873192,20,0,2.45094317e-01,2.37666052e-01,2.88160981e-01,2.86165893e-01,6.25000000e-05,745342
373,59.589764,20,0,2.41362479e-01,2.33990095e-01,2.90801171e-01,2.88490815e-01,6.25000000e-05,745342
374,59.520954,20,0,2.37814363e-01,2.30424996e-01,2.90829643e-01,2.89113417e-01,6.25000000e-05,745342
375,59.951389,20,0,2.41485674e-01,2.34087176e-01,2.84805589e-01,2.83573521e-01,6.25000000e-05,745342
376,60.528658,20,0,2.37732112e-01,2.30382419e-01,2.85433953e-01,2.84685578e-01,6.25000000e-05,745342
377,60.788277,20,0,2.38864200e-01,2.31443882e-01,2.99017986e-01,2.95149894e-01,6.25000000e-05,745342
378,60.554110,20,0,2.37696357e-01,2.30335500e-01,2.84841917e-01,2.83171539e-01,6.25000000e-05,745342
379,60.306424,20,0,2.37807413e-01,2.30423045e-01,2.86464025e-01,2.84080633e-01,6.25000000e-05,745342
380,60.627978,20,0,2.37988255e-01,2.30555566e-01,2.85059810e-01,2.83369220e-01,6.25000000e-05,745342
381,60.497894,20,0,2.39322610e-01,2.31945299e-01,2.85080581e-01,2.84597702e-01,6.25000000e-05,745342
382,60.532738,20,0,2.42468548e-01,2.35010935e-01,2.90014385e-01,2.89882631e-01,6.25000000e-05,745342
383,60.735626,20,0,2.39412847e-01,2.31946315e-01,2.87181537e-01,2.85475875e-01,6.25000000e-05,745342
384,59.885925,20,0,2.39369121e-01,2.31939053e-01,2.85273503e-01,2.84014019e-01,6.25000000e-05,745342
385,60.492822,20,0,2.37922551e-01,2.30574789e-01,2.87472571e-01,2.86394131e-01,6.25000000e-05,745342
386,60.445473,20,0,2.38074419e-01,2.30671162e-01,2.87661028e-01,2.86765639e-01,6.25000000e-05,745342
387,60.435006,20,0,2.37284330e-01,2.29941412e-01,2.92432879e-01,2.90608456e-01,6.25000000e-05,745342
388,59.932135,20,0,2.38068351e-01,2.30657780e-01,2.84159808e-01,2.83013437e-01,6.25000000e-05,745342
389,60.016267,20,0,2.36307385e-01,2.28905918e-01,2.86032692e-01,2.85204564e-01,6.25000000e-05,745342
390,60.140966,20,0,2.37551308e-01,2.30154590e-01,2.84196640e-01,2.82854673e-01,6.25000000e-05,745342
391,60.210767,20,0,2.38150961e-01,2.30729942e-01,2.86023517e-01,2.84203727e-01,6.25000000e-05,745342
392,60.408795,20,0,2.42687367e-01,2.35214177e-01,2.89647688e-01,2.87614266e-01,6.25000000e-05,745342
393,60.386075,20,0,2.38287513e-01,2.30901325e-01,2.84923249e-01,2.83190793e-01,6.25000000e-05,745342
394,60.627804,20,0,2.39309124e-01,2.31887727e-01,2.83637003e-01,2.81913929e-01,6.25000000e-05,745342
395,59.972558,20,0,2.38969447e-01,2.31562585e-01,2.89815942e-01,2.87135998e-01,6.25000000e-05,745342
396,60.451429,20,0,2.37023153e-01,2.29613182e-01,2.84986522e-01,2.83938774e-01,6.25000000e-05,745342
397,60.432861,20,0,2.36920281e-01,2.29510746e-01,2.87942857e-01,2.85172274e-01,6.25000000e-05,745342
398,60.431612,20,0,2.37823963e-01,2.30438551e-01,2.85422567e-01,2.84254570e-01,6.25000000e-05,745342
399,61.456708,20,0,2.36025793e-01,2.28597956e-01,2.84318610e-01,2.82874805e-01,3.12500000e-05,745342
400,60.432574,20,0,2.33808510e-01,2.26428926e-01,2.86641970e-01,2.85187036e-01,3.12500000e-05,745342
401,59.805292,20,0,2.33534331e-01,2.26162597e-01,2.83119719e-01,2.81950331e-01,3.12500000e-05,745342
402,59.900034,20,0,2.32994622e-01,2.25609128e-01,2.82883414e-01,2.81294773e-01,3.12500000e-05,745342
403,61.171447,20,0,2.33244802e-01,2.25847979e-01,2.82912117e-01,2.81356378e-01,3.12500000e-05,745342
404,59.970583,20,0,2.35141059e-01,2.27715536e-01,2.83721275e-01,2.82010146e-01,3.12500000e-05,745342
405,61.977279,20,0,2.32684569e-01,2.25287777e-01,2.83570968e-01,2.82663952e-01,3.12500000e-05,745342
406,60.726524,20,0,2.34039896e-01,2.26630175e-01,2.82768985e-01,2.81792185e-01,3.12500000e-05,745342
407,61.145507,20,0,2.32467504e-01,2.25073530e-01,2.83052967e-01,2.81729439e-01,3.12500000e-05,745342
408,62.157392,20,0,2.33317696e-01,2.25930725e-01,2.83636518e-01,2.82051349e-01,3.12500000e-05,745342
409,61.265890,20,0,2.32790014e-01,2.25401544e-01,2.82555169e-01,2.81106483e-01,3.12500000e-05,745342
410,61.871219,20,0,2.35841985e-01,2.28451382e-01,2.83111714e-01,2.82143801e-01,3.12500000e-05,745342
411,60.211564,20,0,2.35163279e-01,2.27804174e-01,2.82810249e-01,2.81141627e-01,3.12500000e-05,745342
412,61.243518,20,0,2.32816207e-01,2.25448122e-01,2.83109900e-01,2.81030108e-01,3.12500000e-05,745342
413,61.496840,20,0,2.33262000e-01,2.25851854e-01,2.84467523e-01,2.82430750e-01,3.12500000e-05,745342
414,60.071611,20,0,2.33130608e-01,2.25742450e-01,2.83090287e-01,2.81556500e-01,3.12500000e-05,745342
415,59.665005,20,0,2.32268284e-01,2.24829988e-01,2.84765133e-01,2.83389761e-01,3.12500000e-05,745342
416,59.780650,20,0,2.33253250e-01,2.25825258e-01,2.83287776e-01,2.81640834e-01,3.12500000e-05,745342
417,60.416099,20,0,2.32516764e-01,2.25116041e-01,2.82847875e-01,2.81562079e-01,3.12500000e-05,745342
418,60.573150,20,0,2.32926716e-01,2.25515732e-01,2.83272364e-01,2.82249936e-01,3.12500000e-05,745342
419,59.905034,20,0,2.32551931e-01,2.25139363e-01,2.84235762e-01,2.82037181e-01,3.12500000e-05,745342
420,60.429339,20,0,2.33170527e-01,2.25719718e-01,2.82590526e-01,2.81155506e-01,3.12500000e-05,745342
421,60.079085,20,0,2.32252816e-01,2.24882363e-01,2.84679416e-01,2.82933981e-01,3.12500000e-05,745342
422,59.528301,20,0,2.33239291e-01,2.25857019e-01,2.83351614e-01,2.81598079e-01,3.12500000e-05,745342
423,59.993375,20,0,2.31710346e-01,2.24305389e-01,2.85279683e-01,2.82877092e-01,3.12500000e-05,745342
424,60.262831,20,0,2.32118605e-01,2.24744198e-01,2.82163230e-01,2.81147242e-01,3.12500000e-05,745342
425,60.423887,20,0,2.31711274e-01,2.24281804e-01,2.82098229e-01,2.81125752e-01,3.12500000e-05,745342
426,59.991335,20,0,2.31810375e-01,2.24380968e-01,2.82388667e-01,2.80571481e-01,3.12500000e-05,745342
427,60.253894,20,0,2.33896848e-01,2.26469901e-01,2.84628134e-01,2.83399714e-01,3.12500000e-05,745342
428,60.504189,20,0,2.32921380e-01,2.25463571e-01,2.82031692e-01,2.80963626e-01,3.12500000e-05,745342
429,59.886886,20,0,2.33125843e-01,2.25696981e-01,2.82350338e-01,2.80737898e-01,3.12500000e-05,745342
430,60.847100,20,0,2.32224344e-01,2.24814357e-01,2.82298702e-01,2.81194648e-01,3.12500000e-05,745342
431,60.807117,20,0,2.31282075e-01,2.23856096e-01,2.85416719e-01,2.83542155e-01,3.12500000e-05,745342
432,61.188389,20,0,2.33426896e-01,2.26028576e-01,2.82282809e-01,2.81023014e-01,3.12500000e-05,745342
433,62.190983,20,0,2.32122615e-01,2.24730876e-01,2.81978834e-01,2.80501142e-01,3.12500000e-05,745342
434,61.167144,20,0,2.31648336e-01,2.24245359e-01,2.82333273e-01,2.80716602e-01,3.12500000e-05,745342
435,60.321634,20,0,2.31800753e-01,2.24430707e-01,2.81635109e-01,2.80340708e-01,3.12500000e-05,745342
436,60.617243,20,0,2.31787508e-01,2.24407788e-01,2.83206580e-01,2.82285132e-01,3.12500000e-05,745342
437,60.331806,20,0,2.32476085e-01,2.25062235e-01,2.82491691e-01,2.80776688e-01,3.12500000e-05,745342
438,60.599783,20,0,2.31506249e-01,2.24089467e-01,2.82786368e-01,2.80723007e-01,3.12500000e-05,745342
439,60.207814,20,0,2.30863999e-01,2.23468314e-01,2.83486396e-01,2.81715227e-01,3.12500000e-05,745342
440,60.584788,20,0,2.31578344e-01,2.24205639e-01,2.82644107e-01,2.81244496e-01,3.12500000e-05,745342
441,60.831301,20,0,2.31472059e-01,2.24093549e-01,2.82890372e-01,2.81213645e-01,3.12500000e-05,745342
442,61.393028,20,0,2.31795749e-01,2.24416742e-01,2.82351680e-01,2.81609958e-01,3.12500000e-05,745342
443,60.461413,20,0,2.32846520e-01,2.25441734e-01,2.85300764e-01,2.83736044e-01,3.12500000e-05,745342
444,60.756557,20,0,2.31018681e-01,2.23624263e-01,2.82480571e-01,2.80306330e-01,3.12500000e-05,745342
445,60.529981,20,0,2.31623248e-01,2.24231921e-01,2.84146503e-01,2.81970735e-01,3.12500000e-05,745342
446,60.434958,20,0,2.32960768e-01,2.25585656e-01,2.83086771e-01,2.81798851e-01,3.12500000e-05,745342
447,60.636362,20,0,2.31225860e-01,2.23848969e-01,2.85071508e-01,2.83701801e-01,3.12500000e-05,745342
448,59.919716,20,0,2.31756563e-01,2.24317421e-01,2.82959642e-01,2.81197110e-01,3.12500000e-05,745342
449,60.523494,20,0,2.30440929e-01,2.23022116e-01,2.82033863e-01,2.80538539e-01,3.12500000e-05,745342
450,61.234947,20,0,2.30242131e-01,2.22816942e-01,2.81534561e-01,2.79864284e-01,3.12500000e-05,745342
451,60.230182,20,0,2.31048984e-01,2.23624387e-01,2.81222591e-01,2.80165651e-01,3.12500000e-05,745342
452,60.867295,20,0,2.31514989e-01,2.24116230e-01,2.82504057e-01,2.81462065e-01,3.12500000e-05,745342
453,60.582141,20,0,2.30987812e-01,2.23613311e-01,2.82931764e-01,2.81370480e-01,3.12500000e-05,745342
454,60.383585,20,0,2.31319677e-01,2.23935469e-01,2.84349875e-01,2.83131225e-01,3.12500000e-05,745342
455,59.718496,20,0,2.32778855e-01,2.25349389e-01,2.81229826e-01,2.79518899e-01,3.12500000e-05,745342
456,59.924313,20,0,2.30902674e-01,2.23488637e-01,2.82203282e-01,2.80652246e-01,3.12500000e-05,745342
457,60.073581,20,0,2.30371136e-01,2.22998208e-01,2.81965631e-01,2.80777324e-01,3.12500000e-05,745342
458,59.284640,20,0,2.31008896e-01,2.23605384e-01,2.81892644e-01,2.80018737e-01,3.12500000e-05,745342
459,60.028944,20,0,2.30053494e-01,2.22656721e-01,2.81179821e-01,2.79875484e-01,3.12500000e-05,745342
460,60.866721,20,0,2.30430696e-01,2.23048198e-01,2.83084896e-01,2.81751990e-01,3.12500000e-05,745342
461,60.821280,20,0,2.29761385e-01,2.22359377e-01,2.83290961e-01,2.81252598e-01,3.12500000e-05,745342
462,60.899166,20,0,2.30388195e-01,2.22989869e-01,2.84948393e-01,2.83294719e-01,3.12500000e-05,745342
463,60.526773,20,0,2.29900037e-01,2.22460151e-01,2.82091240e-01,2.80208613e-01,3.12500000e-05,745342
464,60.511364,20,0,2.33272384e-01,2.25898508e-01,2.82209191e-01,2.81301788e-01,3.12500000e-05,745342
465,60.816027,20,0,2.31309815e-01,2.23906304e-01,2.82413397e-01,2.81068628e-01,3.12500000e-05,745342
466,60.519984,20,0,2.30315743e-01,2.22844129e-01,2.81732656e-01,2.80070411e-01,3.12500000e-05,745342
