epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,params,lr
29,205.101374,1.12019004e-01,1.19588905e-01,1.13735805e-01,1.22138441e-01,5.13697025e-01,2.35847072e-03,5.31346940e-01,2.02857498e-03,696705,5.00000000e-04
30,206.405845,1.12917897e-01,1.21468301e-01,1.00729623e-01,1.07654189e-01,5.33515408e-01,2.13358342e-03,4.10721879e-01,1.86524011e-03,696705,5.00000000e-04
31,205.547713,1.05743339e-01,1.12452533e-01,1.04892670e-01,1.12107294e-01,4.53593318e-01,2.01373681e-03,4.47206135e-01,1.90745260e-03,696705,5.00000000e-04
32,205.738882,1.06451676e-01,1.13863417e-01,1.03161992e-01,1.08453691e-01,4.67343424e-01,1.87611957e-03,4.18928018e-01,1.92876773e-03,696705,5.00000000e-04
33,207.107762,1.07665745e-01,1.15445705e-01,9.59585562e-02,1.03081492e-01,4.84790321e-01,1.81637987e-03,3.80331165e-01,1.79148369e-03,696705,5.00000000e-04
34,206.317143,1.05077447e-01,1.12960670e-01,1.00108032e-01,1.07032949e-01,4.62540378e-01,1.78985206e-03,4.08565894e-01,1.81353411e-03,696705,5.00000000e-04
35,205.923116,1.08062073e-01,1.15735764e-01,9.90369496e-02,1.04983602e-01,4.84353538e-01,1.79949155e-03,3.95949915e-01,1.60244073e-03,696705,5.00000000e-04
36,209.143610,9.76293345e-02,1.03930537e-01,1.11848340e-01,1.19829107e-01,3.86286449e-01,1.75079522e-03,5.10666384e-01,1.77991814e-03,696705,5.00000000e-04
37,206.555720,1.01111613e-01,1.07888406e-01,1.21323494e-01,1.31335483e-01,4.19546636e-01,1.73164899e-03,6.24585575e-01,1.72598223e-03,696705,5.00000000e-04
38,205.986330,9.76253719e-02,1.04147812e-01,9.73856902e-02,1.03234423e-01,3.89356492e-01,1.66050779e-03,3.81509185e-01,1.63124626e-03,696705,5.00000000e-04
39,205.726549,9.23531335e-02,9.81355864e-02,9.59107857e-02,1.03513513e-01,3.45110781e-01,1.67769550e-03,3.81596187e-01,1.67524614e-03,696705,5.00000000e-04
40,207.282948,9.33800836e-02,9.94557338e-02,8.84128661e-02,9.35389245e-02,3.54737661e-01,1.70261524e-03,3.11792803e-01,1.47648138e-03,696705,5.00000000e-04
41,206.133730,8.99979582e-02,9.60226321e-02,7.92879221e-02,8.37998185e-02,3.30825147e-01,1.68575144e-03,2.49225265e-01,1.63583021e-03,696705,5.00000000e-04
42,206.494314,9.02457385e-02,9.65871255e-02,8.39679701e-02,9.02732518e-02,3.36444672e-01,1.68285261e-03,2.89937213e-01,1.58812401e-03,696705,5.00000000e-04
43,206.474662,8.83006198e-02,9.38822960e-02,8.40316820e-02,8.86155435e-02,3.16381412e-01,1.67801747e-03,2.82005589e-01,1.80128714e-03,696705,5.00000000e-04
44,207.416388,9.59332323e-02,1.03318190e-01,1.16136704e-01,1.27194256e-01,3.88146762e-01,1.65259730e-03,5.80722240e-01,1.56850743e-03,696705,5.00000000e-04
45,207.779299,9.49980032e-02,1.01938798e-01,7.99511490e-02,8.46568334e-02,3.79672039e-01,1.66009986e-03,2.54989412e-01,1.68843234e-03,696705,5.00000000e-04
46,206.986679,8.68974810e-02,9.27008865e-02,9.13928671e-02,9.64453104e-02,3.11690938e-01,1.67137674e-03,3.35741676e-01,1.78106008e-03,696705,5.00000000e-04
47,205.916562,8.67238927e-02,9.21662373e-02,8.91966119e-02,9.54326004e-02,3.04820773e-01,1.65239979e-03,3.24058692e-01,1.74980971e-03,696705,5.00000000e-04
48,205.474441,8.48123410e-02,9.03314373e-02,7.94036996e-02,8.47944444e-02,2.93244468e-01,1.65337202e-03,2.56260685e-01,1.53899919e-03,696705,5.00000000e-04
49,205.722421,9.20393098e-02,9.81004208e-02,1.08715204e-01,1.20648561e-01,3.51663074e-01,1.65253601e-03,5.17500155e-01,1.43140143e-03,696705,5.00000000e-04
50,205.841345,9.38143548e-02,1.00921773e-01,9.37554603e-02,1.02142565e-01,3.71530260e-01,1.61907067e-03,3.71247113e-01,1.41928975e-03,696705,5.00000000e-04
51,205.700956,8.56571740e-02,9.13596367e-02,1.02412858e-01,1.10691150e-01,3.00389946e-01,1.64623530e-03,4.36764921e-01,1.50367429e-03,696705,5.00000000e-04
52,206.015130,9.19239746e-02,9.83450803e-02,1.01634081e-01,1.08824763e-01,3.50324712e-01,1.60930888e-03,4.23916392e-01,1.91079069e-03,696705,5.00000000e-04
53,207.102934,8.86399944e-02,9.48829261e-02,8.19274628e-02,8.77094874e-02,3.28817933e-01,1.63351601e-03,2.75181235e-01,1.67976583e-03,696705,5.00000000e-04
54,205.943870,8.33227939e-02,8.91963690e-02,9.16668987e-02,1.00841060e-01,2.89196478e-01,1.64193236e-03,3.65182064e-01,1.61365382e-03,696705,5.00000000e-04
55,205.771751,8.18976339e-02,8.74412690e-02,7.11505387e-02,7.44892848e-02,2.74211918e-01,1.62436685e-03,1.97596278e-01,1.72087706e-03,696705,5.00000000e-04
56,206.762072,8.09864798e-02,8.62314162e-02,7.71239226e-02,8.17335516e-02,2.66419309e-01,1.63740180e-03,2.38492325e-01,1.47601639e-03,696705,5.00000000e-04
57,206.243895,8.41369055e-02,8.99629513e-02,9.58545909e-02,1.05277928e-01,2.94142823e-01,1.62806372e-03,4.00600597e-01,1.53064104e-03,696705,5.00000000e-04
58,206.301898,8.56932832e-02,9.14940751e-02,7.32757096e-02,7.74922422e-02,3.06968942e-01,1.60104792e-03,2.16093588e-01,1.63534625e-03,696705,5.00000000e-04
59,205.227320,7.83095450e-02,8.35010019e-02,8.75629354e-02,9.21900755e-02,2.51507376e-01,1.60472854e-03,3.01257311e-01,1.63289119e-03,696705,5.00000000e-04
60,205.590647,7.62369996e-02,8.10010517e-02,7.49895120e-02,7.93507558e-02,2.36752370e-01,1.61933899e-03,2.24103469e-01,1.60991647e-03,696705,5.00000000e-04
61,205.956376,8.23430865e-02,8.76954406e-02,7.23270445e-02,7.66783005e-02,2.80525533e-01,1.61378224e-03,2.10682550e-01,1.63023380e-03,696705,5.00000000e-04
62,206.620251,8.03414087e-02,8.62719116e-02,7.08385110e-02,7.54918650e-02,2.72156970e-01,1.58750784e-03,2.02903488e-01,1.50060560e-03,696705,5.00000000e-04
63,205.465144,8.23526369e-02,8.83827151e-02,7.25122440e-02,7.76000535e-02,2.85216613e-01,1.61086301e-03,2.15508340e-01,1.51403591e-03,696705,5.00000000e-04
64,205.359780,8.52833539e-02,9.13769426e-02,8.45721750e-02,9.04056293e-02,3.05461712e-01,1.62018340e-03,2.91561034e-01,1.70238642e-03,696705,5.00000000e-04
65,206.323555,7.77525205e-02,8.28493078e-02,6.80108697e-02,7.09676465e-02,2.46542999e-01,1.59425626e-03,1.78918922e-01,1.63774606e-03,696705,5.00000000e-04
66,206.373186,7.73419246e-02,8.23380551e-02,6.59968274e-02,6.92376193e-02,2.45751783e-01,1.60199437e-03,1.70398538e-01,1.58906584e-03,696705,5.00000000e-04
67,205.498521,7.55274866e-02,8.05482606e-02,6.59445131e-02,6.92982295e-02,2.34553241e-01,1.59068581e-03,1.71560045e-01,1.67177389e-03,696705,5.00000000e-04
68,206.703946,8.45111212e-02,9.11596632e-02,8.65118165e-02,9.51324630e-02,3.05454040e-01,1.56951788e-03,3.24915195e-01,1.59694637e-03,696705,5.00000000e-04
69,205.294814,7.92822867e-02,8.48017243e-02,7.82770271e-02,8.33572918e-02,2.61085638e-01,1.59135723e-03,2.47842512e-01,1.59074924e-03,696705,5.00000000e-04
70,205.252237,7.71706131e-02,8.22469324e-02,7.68921511e-02,8.18067291e-02,2.43781762e-01,1.58848657e-03,2.40659436e-01,1.47166472e-03,696705,5.00000000e-04
71,205.891384,7.65189774e-02,8.20343782e-02,7.87097731e-02,8.25397071e-02,2.42384302e-01,1.58474923e-03,2.43206748e-01,1.87439167e-03,696705,5.00000000e-04
72,205.476814,7.51921531e-02,8.00330077e-02,6.59954700e-02,6.95532456e-02,2.31178067e-01,1.58491193e-03,1.73300629e-01,1.60472294e-03,696705,5.00000000e-04
73,206.415463,7.28482655e-02,7.74836491e-02,7.13602822e-02,7.50193337e-02,2.15867640e-01,1.58133840e-03,1.99786186e-01,1.77621793e-03,696705,5.00000000e-04
74,205.248965,7.27434310e-02,7.69705747e-02,6.52100391e-02,6.85161513e-02,2.13336331e-01,1.61043209e-03,1.66644549e-01,1.67481069e-03,696705,5.00000000e-04
75,205.588412,7.83418303e-02,8.42996318e-02,6.56520948e-02,6.90491059e-02,2.58885094e-01,1.58148789e-03,1.70021106e-01,1.72475056e-03,696705,5.00000000e-04
76,205.551385,7.51198911e-02,8.04247260e-02,8.35615461e-02,8.96814474e-02,2.37403922e-01,1.59094544e-03,2.89109150e-01,1.61763710e-03,696705,5.00000000e-04
77,207.269314,8.16079572e-02,8.70678971e-02,6.58324296e-02,6.90209270e-02,2.74388477e-01,1.59290054e-03,1.69516641e-01,1.63804659e-03,696705,5.00000000e-04
78,204.908888,7.63353146e-02,8.19032789e-02,7.41982315e-02,7.97248054e-02,2.43719494e-01,1.59486629e-03,2.28012829e-01,1.51572450e-03,696705,5.00000000e-04
79,206.810680,7.58225634e-02,8.13051861e-02,7.34170136e-02,7.88624462e-02,2.42964178e-01,1.57724235e-03,2.22370280e-01,1.34941499e-03,696705,5.00000000e-04
80,207.827646,7.50108616e-02,8.02942575e-02,7.12991850e-02,7.54440275e-02,2.34650350e-01,1.58473676e-03,2.03596469e-01,1.60585001e-03,696705,5.00000000e-04
81,205.910091,7.01454854e-02,7.45317079e-02,7.15074279e-02,7.76866129e-02,1.99216907e-01,1.57699499e-03,2.15635821e-01,1.58084335e-03,696705,5.00000000e-04
82,206.218139,7.00994960e-02,7.45033895e-02,6.86908512e-02,7.40827057e-02,1.98846540e-01,1.58219216e-03,1.96110041e-01,1.60349979e-03,696705,5.00000000e-04
83,207.071577,6.80483095e-02,7.23513942e-02,7.54707837e-02,8.06915417e-02,1.87721799e-01,1.57412509e-03,2.33440038e-01,1.23846535e-03,696705,5.00000000e-04
84,206.280036,7.15464767e-02,7.63076121e-02,6.28403833e-02,6.69745949e-02,2.09730383e-01,1.55972902e-03,1.60648961e-01,1.59457402e-03,696705,5.00000000e-04
85,204.894623,6.95983467e-02,7.39237584e-02,8.15520186e-02,8.91013378e-02,1.96632040e-01,1.61198246e-03,2.84034647e-01,1.28735671e-03,696705,5.00000000e-04
86,204.070686,7.55893869e-02,8.08576478e-02,6.32404442e-02,6.60732877e-02,2.37383568e-01,1.57144320e-03,1.56000353e-01,1.53099294e-03,696705,5.00000000e-04
87,204.889240,7.04844868e-02,7.53689290e-02,7.48052375e-02,7.92596155e-02,2.05233545e-01,1.56192786e-03,2.25082954e-01,1.54894338e-03,696705,5.00000000e-04
88,204.910973,6.69797104e-02,7.10127190e-02,7.19065974e-02,7.59388873e-02,1.80515016e-01,1.57618522e-03,2.05609144e-01,1.40614218e-03,696705,5.00000000e-04
89,204.068828,6.99640125e-02,7.41791427e-02,7.12784853e-02,7.57003504e-02,1.98453850e-01,1.58877705e-03,2.03679863e-01,1.69606469e-03,696705,5.00000000e-04
90,203.402134,6.81458978e-02,7.24213808e-02,6.57479382e-02,7.04636618e-02,1.88461111e-01,1.57624945e-03,1.78383292e-01,1.41564806e-03,696705,5.00000000e-04
91,203.418805,6.95583641e-02,7.39289544e-02,8.55096760e-02,9.41790986e-02,2.01763599e-01,1.58837348e-03,3.19316773e-01,1.36112500e-03,696705,5.00000000e-04
92,203.451436,7.18753662e-02,7.63755367e-02,8.19164057e-02,8.48935995e-02,2.10814503e-01,1.57024169e-03,2.58408398e-01,1.71267191e-03,696705,5.00000000e-04
93,204.658718,6.75878642e-02,7.17788649e-02,6.81084926e-02,7.25130448e-02,1.85288882e-01,1.57237055e-03,1.87228972e-01,1.52877218e-03,696705,5.00000000e-04
94,204.352575,6.70166176e-02,7.14183201e-02,6.57040539e-02,6.99155879e-02,1.83864070e-01,1.58133560e-03,1.75408717e-01,1.51403580e-03,696705,5.00000000e-04
95,203.893603,7.14270926e-02,7.69183012e-02,7.14809456e-02,7.68949109e-02,2.17876376e-01,1.55492415e-03,2.11767690e-01,1.56600608e-03,696705,5.00000000e-04
96,203.686630,6.90299670e-02,7.34635976e-02,6.95931735e-02,7.26241687e-02,1.96283928e-01,1.55669117e-03,1.87734945e-01,1.72329997e-03,696705,5.00000000e-04
97,204.160995,6.55145665e-02,6.95769646e-02,7.08972862e-02,7.45324570e-02,1.73354688e-01,1.55675686e-03,1.97379682e-01,1.68627587e-03,696705,5.00000000e-04
98,203.502718,6.59117281e-02,7.03062192e-02,5.82735898e-02,6.16337234e-02,1.78083411e-01,1.55876135e-03,1.35646905e-01,1.36066605e-03,696705,5.00000000e-04
99,203.277273,6.72571338e-02,7.18007573e-02,7.28218014e-02,7.67690137e-02,1.86084379e-01,1.57158508e-03,2.10261925e-01,1.84878477e-03,696705,2.50000000e-04
100,203.237529,5.69032950e-02,5.96382118e-02,5.61004143e-02,5.88341683e-02,1.28039511e-01,1.57000198e-03,1.23613366e-01,1.46746855e-03,696705,2.50000000e-04
101,204.037003,5.48128246e-02,5.74971705e-02,5.42167997e-02,5.68680513e-02,1.18162519e-01,1.53850051e-03,1.15140337e-01,1.45704148e-03,696705,2.50000000e-04
102,204.046870,5.84187884e-02,6.18898464e-02,6.04503632e-02,6.39965507e-02,1.37414441e-01,1.52632025e-03,1.47100125e-01,1.49379158e-03,696705,2.50000000e-04
103,204.086293,5.48097281e-02,5.75473406e-02,5.32149141e-02,5.56603977e-02,1.18444105e-01,1.53250916e-03,1.09987238e-01,1.56870299e-03,696705,2.50000000e-04
104,204.461592,5.51872295e-02,5.78881747e-02,5.25293548e-02,5.48979539e-02,1.19888654e-01,1.53365883e-03,1.08258598e-01,1.41882171e-03,696705,2.50000000e-04
105,203.667467,5.30165247e-02,5.55659656e-02,5.09525728e-02,5.28428586e-02,1.09846533e-01,1.52839713e-03,9.90964115e-02,1.67042409e-03,696705,2.50000000e-04
106,203.073882,5.56297260e-02,5.86309658e-02,4.92776387e-02,5.15829054e-02,1.23375695e-01,1.52525614e-03,9.47550267e-02,1.52484298e-03,696705,2.50000000e-04
