step,condition_gate,matrix_spectral_mean,matrix_spectral_max,latent_rms,unet_highpass_rms
0.0,0.0,0.9054256677627563,0.9493399858474731,0.5253540277481079,0.031196359544992447
1.0,0.0,0.9054256677627563,0.9493399858474731,0.5229429602622986,0.036704570055007935
2.0,0.0,0.9054256677627563,0.9493399858474731,0.5224469900131226,0.03755292296409607
3.0,0.0,0.9054256677627563,0.9493399858474731,0.5220829248428345,0.037944577634334564
4.0,0.0,0.9054256677627563,0.9493399858474731,0.5218043923377991,0.038298070430755615
5.0,0.0,0.9054256677627563,0.9493399858474731,0.5216009616851807,0.03869777172803879
6.0,0.0,0.9054256677627563,0.9493399858474731,0.5214308500289917,0.03892809897661209
7.0,0.0,0.9054256677627563,0.9493399858474731,0.5210250020027161,0.03936995193362236
8.0,0.0,0.9054256677627563,0.9493399858474731,0.5205385684967041,0.03991154581308365
9.0,0.0,0.9054256677627563,0.9493399858474731,0.5201234817504883,0.04034658893942833
10.0,0.0,0.9054256677627563,0.9493399858474731,0.5196842551231384,0.04076928272843361
11.0,0.0,0.9054256677627563,0.9493399858474731,0.5194964408874512,0.04091905057430267
12.0,0.0,0.9054256677627563,0.9493399858474731,0.5193876028060913,0.040996722877025604
13.0,0.0,0.9054256677627563,0.9493399858474731,0.5193055868148804,0.041048694401979446
14.0,0.0,0.9054256677627563,0.9493399858474731,0.5192328095436096,0.04108966886997223
15.0,0.0,0.9054256677627563,0.9493399858474731,0.5191609263420105,0.04112666845321655
16.0,0.0,0.9054256677627563,0.9493399858474731,0.5190911889076233,0.04115927591919899
17.0,0.0,0.9054256677627563,0.9493399858474731,0.5190209150314331,0.041189566254615784
18.0,0.0,0.9054256677627563,0.9493399858474731,0.5189589262008667,0.04121527075767517
19.0,0.0,0.9054256677627563,0.9493399858474731,0.5189105868339539,0.04123428836464882
20.0,0.0,0.9054256677627563,0.9493399858474731,0.5188730955123901,0.04124798625707626
21.0,0.0,0.9054256677627563,0.9493399858474731,0.5188454985618591,0.0412575826048851
22.0,0.0,0.9054256677627563,0.9493399858474731,0.5188233852386475,0.041264601051807404
23.0,0.0,0.9054256677627563,0.9493399858474731,0.5188044905662537,0.041270315647125244
24.0,0.0,0.9054256677627563,0.9493399858474731,0.5187877416610718,0.04127516970038414
25.0,0.0,0.9054256677627563,0.9493399858474731,0.5187727212905884,0.041278861463069916
26.0,0.0,0.9054256677627563,0.9493399858474731,0.5187596082687378,0.041282474994659424
27.0,0.0,0.9054256677627563,0.9493399858474731,0.5187485218048096,0.04128517210483551
28.0,0.0,0.9054256677627563,0.9493399858474731,0.5187393426895142,0.041287269443273544
29.0,0.0,0.9054256677627563,0.9493399858474731,0.5187320113182068,0.0412890687584877
30.0,0.0,0.9054256677627563,0.9493399858474731,0.5187259912490845,0.041290782392024994
31.0,0.0,0.9054256677627563,0.9493399858474731,0.5187209844589233,0.041291989386081696
32.0,0.0,0.9054256677627563,0.9493399858474731,0.5187167525291443,0.04129296541213989
33.0,0.0,0.9054256677627563,0.9493399858474731,0.518713116645813,0.041293539106845856
34.0,0.0,0.9054256677627563,0.9493399858474731,0.5187100172042847,0.04129423201084137
35.0,0.0,0.9054256677627563,0.9493399858474731,0.5187074542045593,0.0412946417927742
36.0,0.0,0.9054256677627563,0.9493399858474731,0.5187053084373474,0.041295114904642105
37.0,0.0,0.9054256677627563,0.9493399858474731,0.5187034606933594,0.04129571467638016
38.0,0.0,0.9054256677627563,0.9493399858474731,0.5187020301818848,0.041296087205410004
39.0,0.0,0.9054256677627563,0.9493399858474731,0.5187008380889893,0.04129647836089134
