epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,params,lr
0,38.568658,6.25957107e-01,6.63753804e-01,4.50435400e-01,4.83103585e-01,2.27920971e+01,0.00000000e+00,1.17895906e+01,0.00000000e+00,608352,1.00000000e-03
1,34.522027,4.09431275e-01,4.39729455e-01,3.64381609e-01,3.90258379e-01,9.73067877e+00,0.00000000e+00,7.66345737e+00,0.00000000e+00,608352,1.00000000e-03
2,34.481128,3.51733163e-01,3.75046826e-01,3.34230600e-01,3.59952399e-01,7.02882409e+00,0.00000000e+00,6.51839087e+00,0.00000000e+00,608352,1.00000000e-03
3,33.875242,3.31022180e-01,3.54511263e-01,3.18778429e-01,3.45700780e-01,6.28801178e+00,0.00000000e+00,6.03097663e+00,0.00000000e+00,608352,1.00000000e-03
4,34.382853,3.14309371e-01,3.37347983e-01,3.05999071e-01,3.29323986e-01,5.69394156e+00,0.00000000e+00,5.48118625e+00,0.00000000e+00,608352,1.00000000e-03
5,34.557171,3.09563801e-01,3.33649358e-01,2.87296286e-01,3.07650417e-01,5.58584535e+00,0.00000000e+00,4.78924985e+00,0.00000000e+00,608352,1.00000000e-03
6,34.315016,2.89657378e-01,3.10861223e-01,2.78471695e-01,3.00506309e-01,4.83436417e+00,0.00000000e+00,4.58930410e+00,0.00000000e+00,608352,1.00000000e-03
7,34.684028,2.80260993e-01,3.01969799e-01,2.94453748e-01,3.24517359e-01,4.57032611e+00,0.00000000e+00,5.34585376e+00,0.00000000e+00,608352,1.00000000e-03
8,33.974296,2.85491209e-01,3.10594209e-01,2.85167261e-01,3.13794611e-01,4.84850497e+00,0.00000000e+00,5.02894125e+00,0.00000000e+00,608352,1.00000000e-03
9,33.851791,2.69894767e-01,2.91938150e-01,2.75300297e-01,3.05172503e-01,4.26816409e+00,0.00000000e+00,4.72637239e+00,0.00000000e+00,608352,1.00000000e-03
10,34.428930,2.70860503e-01,2.95108672e-01,2.64029390e-01,2.90406986e-01,4.36953734e+00,0.00000000e+00,4.31306375e+00,0.00000000e+00,608352,1.00000000e-03
11,34.108583,2.62336252e-01,2.85560406e-01,2.51798871e-01,2.74699453e-01,4.08865951e+00,0.00000000e+00,3.86077191e+00,0.00000000e+00,608352,1.00000000e-03
12,34.221722,2.58131181e-01,2.81446957e-01,2.67163457e-01,2.98926623e-01,3.97941312e+00,0.00000000e+00,4.54425576e+00,0.00000000e+00,608352,1.00000000e-03
13,34.136080,2.51775495e-01,2.74096612e-01,2.58593208e-01,2.88169222e-01,3.76975760e+00,0.00000000e+00,4.23598350e+00,0.00000000e+00,608352,1.00000000e-03
14,34.009917,2.47027648e-01,2.69499219e-01,2.63208254e-01,2.89936142e-01,3.64624542e+00,0.00000000e+00,4.30956479e+00,0.00000000e+00,608352,1.00000000e-03
15,34.166282,2.48290669e-01,2.71786509e-01,2.44712584e-01,2.71510249e-01,3.70383527e+00,0.00000000e+00,3.76363803e+00,0.00000000e+00,608352,1.00000000e-03
16,34.225082,2.40218335e-01,2.62269693e-01,2.39031504e-01,2.63104405e-01,3.44793795e+00,0.00000000e+00,3.56069497e+00,0.00000000e+00,608352,1.00000000e-03
17,34.401546,2.42688448e-01,2.66350953e-01,2.47680145e-01,2.75789036e-01,3.56808475e+00,0.00000000e+00,3.90290632e+00,0.00000000e+00,608352,1.00000000e-03
18,33.724069,2.47155836e-01,2.72350127e-01,2.49361895e-01,2.78058617e-01,3.73010604e+00,0.00000000e+00,3.94716215e+00,0.00000000e+00,608352,1.00000000e-03
19,33.930468,2.37338697e-01,2.60185731e-01,2.34995687e-01,2.58516562e-01,3.40525423e+00,0.00000000e+00,3.42546377e+00,0.00000000e+00,608352,1.00000000e-03
20,33.962162,2.39124647e-01,2.62936762e-01,2.42982715e-01,2.70651913e-01,3.47564779e+00,0.00000000e+00,3.76966549e+00,0.00000000e+00,608352,1.00000000e-03
21,34.356475,2.35401148e-01,2.58251555e-01,2.55868776e-01,2.90972375e-01,3.35930029e+00,0.00000000e+00,4.34007198e+00,0.00000000e+00,608352,1.00000000e-03
22,34.369601,2.34531403e-01,2.57399901e-01,2.26744530e-01,2.49945667e-01,3.32463974e+00,0.00000000e+00,3.19145985e+00,0.00000000e+00,608352,1.00000000e-03
23,34.313682,2.32723207e-01,2.56179320e-01,2.40629403e-01,2.67516613e-01,3.29809584e+00,0.00000000e+00,3.65998752e+00,0.00000000e+00,608352,1.00000000e-03
24,33.890433,2.30857559e-01,2.53831957e-01,2.26027516e-01,2.49244753e-01,3.23861901e+00,0.00000000e+00,3.16916294e+00,0.00000000e+00,608352,1.00000000e-03
25,34.296946,2.20287248e-01,2.40402012e-01,2.21776142e-01,2.46397277e-01,2.89855587e+00,0.00000000e+00,3.09927931e+00,0.00000000e+00,608352,1.00000000e-03
26,34.063159,2.19362839e-01,2.39992078e-01,2.37756805e-01,2.69118149e-01,2.88816213e+00,0.00000000e+00,3.71462281e+00,0.00000000e+00,608352,1.00000000e-03
27,34.117858,2.23319264e-01,2.46033376e-01,2.30178305e-01,2.57930325e-01,3.04198821e+00,0.00000000e+00,3.43947388e+00,0.00000000e+00,608352,1.00000000e-03
28,33.720750,2.24864686e-01,2.47987457e-01,2.23781750e-01,2.49304748e-01,3.09555676e+00,0.00000000e+00,3.19818467e+00,0.00000000e+00,608352,1.00000000e-03
29,33.780766,2.17488646e-01,2.38260321e-01,2.18561934e-01,2.43591959e-01,2.85144955e+00,0.00000000e+00,3.04662045e+00,0.00000000e+00,608352,1.00000000e-03
30,35.092290,2.21974497e-01,2.44754311e-01,2.18845852e-01,2.42879703e-01,3.01284883e+00,0.00000000e+00,3.03676518e+00,0.00000000e+00,608352,1.00000000e-03
