step,condition_gate,matrix_spectral_mean,matrix_spectral_max,latent_rms,unet_highpass_rms
0.0,1.0,0.8595049977302551,0.9026772975921631,0.36223116517066956,0.0
1.0,1.0,0.8628511428833008,0.9027848839759827,0.3725050389766693,0.0
2.0,1.0,0.8674042820930481,0.9027854204177856,0.3817591369152069,0.0
3.0,1.0,0.8728771209716797,0.9027830958366394,0.38997283577919006,0.0
4.0,1.0,0.8789971470832825,0.9061387181282043,0.3972196578979492,0.0
5.0,1.0,0.8855005502700806,0.9146126508712769,0.4036498963832855,0.0
6.0,1.0,0.8921402096748352,0.9230513572692871,0.40939265489578247,0.0
7.0,1.0,0.8986746072769165,0.931130588054657,0.4144951105117798,0.0
8.0,1.0,0.9048328399658203,0.9384983777999878,0.41893845796585083,0.0
9.0,1.0,0.9104035496711731,0.9448105692863464,0.4227308928966522,0.0
10.0,1.0,0.9152193069458008,0.9497828483581543,0.42597633600234985,0.0
11.0,1.0,0.9188815355300903,0.9531106352806091,0.42878809571266174,0.0
12.0,1.0,0.9215925335884094,0.954944372177124,0.43129557371139526,0.0
13.0,1.0,0.9235525131225586,0.9556660652160645,0.433607280254364,0.0
14.0,1.0,0.9249013066291809,0.9557579159736633,0.43583059310913086,0.0
15.0,1.0,0.9256736040115356,0.9557567238807678,0.43787509202957153,0.0
16.0,1.0,0.925946056842804,0.9557594060897827,0.43946346640586853,0.0
17.0,1.0,0.9258607029914856,0.9555532336235046,0.44050130248069763,0.0
18.0,1.0,0.9255582690238953,0.9552047252655029,0.4410247504711151,0.0
19.0,1.0,0.9251489043235779,0.9549460411071777,0.4408024251461029,0.0
20.0,1.0,0.9247202277183533,0.9547402858734131,0.43991824984550476,0.0
21.0,1.0,0.9243330359458923,0.9546349048614502,0.43875962495803833,0.0
22.0,1.0,0.9240147471427917,0.9545568823814392,0.4374276101589203,0.0
23.0,1.0,0.92376708984375,0.9544474482536316,0.43631938099861145,0.0
24.0,1.0,0.9235893487930298,0.954345166683197,0.43572935461997986,0.0
25.0,1.0,0.9234935641288757,0.9543697834014893,0.4353971779346466,0.0
26.0,1.0,0.9234977960586548,0.9545629620552063,0.43518611788749695,0.0
27.0,1.0,0.9235944151878357,0.9547630548477173,0.43462586402893066,0.0
28.0,1.0,0.9237534403800964,0.9548144936561584,0.43329495191574097,0.0
29.0,1.0,0.9239393472671509,0.9546948075294495,0.43155401945114136,0.0
30.0,1.0,0.9241561889648438,0.9545602798461914,0.4298340082168579,0.0
31.0,1.0,0.9244260787963867,0.9545637965202332,0.42877161502838135,0.0
32.0,1.0,0.9247074127197266,0.9546889662742615,0.42826130986213684,0.0
33.0,1.0,0.9249405264854431,0.9547845125198364,0.42757537961006165,0.0
34.0,1.0,0.925118088722229,0.9547579884529114,0.426863431930542,0.0
35.0,1.0,0.9252632260322571,0.9549169540405273,0.4268695116043091,0.0
36.0,1.0,0.9254091382026672,0.9549672603607178,0.4269821047782898,0.0
37.0,1.0,0.9255596995353699,0.9548965096473694,0.4266378581523895,0.0
38.0,1.0,0.9256731271743774,0.9547910094261169,0.4261654019355774,0.0
39.0,1.0,0.9257279634475708,0.9548460245132446,0.4259551763534546,0.0
