epoch,seconds,train_horizon,train_loss,train_pred_mse,train_full_rel_l2,val_full_rel_l2,val_pred_mse,lr,params
67,0.219480,1,2.02897378e-04,3.98711767e-05,1.44622690e-02,1.88230592e-02,8.63938509e-05,1.00000000e-03,444025
68,0.227994,1,2.05318599e-04,4.05342436e-05,1.51542491e-02,2.08054912e-02,1.19574280e-04,1.00000000e-03,444025
69,0.216776,1,2.85687552e-04,5.66013110e-05,1.75227291e-02,2.07013905e-02,1.21893256e-04,1.00000000e-03,444025
70,0.216477,1,8.12564409e-04,1.61648435e-04,2.86486956e-02,2.65220141e-02,1.59137725e-04,1.00000000e-03,444025
71,0.226738,1,4.92181355e-04,9.73552720e-05,2.22499612e-02,2.14667386e-02,1.17591779e-04,1.00000000e-03,444025
72,0.219022,1,3.05424574e-04,5.98669542e-05,1.71188749e-02,2.22073960e-02,1.34490635e-04,1.00000000e-03,444025
73,0.219032,1,4.14257656e-04,8.19435946e-05,1.97842021e-02,1.96244568e-02,9.12595777e-05,1.00000000e-03,444025
74,0.242301,1,4.02784594e-04,7.98368074e-05,1.95898613e-02,2.07815713e-02,1.28111774e-04,1.00000000e-03,444025
75,0.207981,1,2.65459970e-04,5.24935624e-05,1.59306519e-02,1.76350248e-02,7.70519239e-05,1.00000000e-03,444025
76,0.210122,1,2.68412068e-04,5.31677741e-05,1.60051503e-02,1.60321993e-02,7.57848378e-05,1.00000000e-03,444025
77,0.219865,1,1.95026885e-04,3.85046102e-05,1.41778310e-02,1.62333119e-02,8.24969097e-05,1.00000000e-03,444025
78,0.217613,1,2.19864186e-04,4.34595455e-05,1.53001547e-02,1.71512693e-02,8.57136867e-05,1.00000000e-03,444025
79,0.219884,1,2.30136561e-04,4.55239188e-05,1.52919152e-02,1.47537392e-02,7.07304908e-05,1.00000000e-03,444025
80,0.226464,1,1.69530389e-04,3.34098822e-05,1.32678423e-02,1.37617216e-02,5.96789480e-05,1.00000000e-03,444025
81,0.219211,1,1.57564287e-04,3.10777068e-05,1.29249801e-02,1.83167452e-02,8.66886087e-05,1.00000000e-03,444025
82,0.217326,1,2.01756766e-04,3.98932619e-05,1.47306804e-02,2.06552625e-02,1.31418091e-04,1.00000000e-03,444025
83,0.231832,1,3.51660587e-04,6.98253727e-05,1.83224684e-02,2.20178157e-02,1.23207291e-04,1.00000000e-03,444025
84,0.247983,1,3.14269852e-04,6.22701008e-05,1.76383593e-02,1.76514775e-02,1.01366599e-04,1.00000000e-03,444025
85,0.251833,1,2.65126285e-04,5.25217623e-05,1.58674881e-02,2.13486439e-02,1.09185287e-04,1.00000000e-03,444025
86,0.248262,1,2.87064159e-04,5.68053832e-05,1.75031253e-02,2.31034297e-02,1.73122739e-04,1.00000000e-03,444025
87,0.257170,1,5.21513863e-04,1.03833109e-04,2.10746824e-02,2.03288817e-02,1.04927215e-04,1.00000000e-03,444025
88,0.272576,1,2.96014476e-04,5.87102275e-05,1.72617806e-02,2.51210457e-02,1.73277744e-04,1.00000000e-03,444025
89,0.271851,1,5.41366329e-04,1.07771529e-04,2.24684747e-02,2.23754054e-02,1.51612344e-04,1.00000000e-03,444025
90,0.277849,1,4.35993952e-04,8.66625622e-05,1.99037550e-02,2.04134721e-02,1.20978012e-04,1.00000000e-03,444025
91,0.235376,1,4.61198861e-04,9.17364402e-05,2.03290120e-02,3.06655085e-02,2.88703942e-04,1.00000000e-03,444025
92,0.268514,1,1.29104091e-03,2.57315718e-04,3.39620410e-02,2.98058331e-02,1.86252343e-04,1.00000000e-03,444025
93,0.271039,1,6.29740591e-04,1.24666551e-04,2.62061395e-02,2.80907834e-02,1.61404489e-04,1.00000000e-03,444025
94,0.266776,1,3.91913743e-04,7.78200986e-05,2.00415608e-02,1.63119888e-02,8.32569630e-05,1.00000000e-03,444025
95,0.266538,1,2.37100808e-04,4.68048029e-05,1.56748651e-02,1.81072688e-02,8.89605985e-05,1.00000000e-03,444025
96,0.251441,1,2.33124041e-04,4.59967378e-05,1.53684114e-02,1.63606882e-02,8.40012108e-05,1.00000000e-03,444025
97,0.248202,1,1.93181472e-04,3.81799562e-05,1.41455486e-02,1.48443919e-02,6.98653914e-05,1.00000000e-03,444025
98,0.245775,1,1.78464764e-04,3.52434580e-05,1.35384384e-02,1.90714979e-02,1.07646623e-04,1.00000000e-03,444025
99,0.219661,1,2.75486088e-04,5.46289363e-05,1.61047878e-02,2.02994287e-02,1.10644678e-04,5.00000000e-04,444025
100,0.219688,1,3.25090905e-04,6.46046562e-05,1.68099202e-02,1.91343677e-02,1.11327392e-04,5.00000000e-04,444025
101,0.221083,1,3.28349736e-04,6.52776684e-05,1.71590302e-02,1.76838338e-02,1.05203559e-04,5.00000000e-04,444025
102,0.221070,1,2.22631432e-04,4.40880806e-05,1.47991997e-02,1.41675389e-02,6.99844917e-05,5.00000000e-04,444025
103,0.221510,1,1.50006454e-04,2.96257662e-05,1.24741063e-02,1.45494336e-02,6.88468179e-05,5.00000000e-04,444025
104,0.221469,1,2.09524309e-04,4.15521008e-05,1.39220751e-02,1.41760355e-02,6.16614918e-05,5.00000000e-04,444025
105,0.222285,1,1.75999589e-04,3.48616378e-05,1.35225127e-02,1.38988817e-02,5.95280994e-05,5.00000000e-04,444025
106,0.220011,1,1.27572019e-04,2.51785092e-05,1.17242245e-02,1.22744623e-02,5.49673055e-05,5.00000000e-04,444025
107,0.232118,1,1.14219553e-04,2.24837974e-05,1.11504632e-02,1.12447718e-02,4.89170857e-05,5.00000000e-04,444025
108,0.235634,1,1.04303252e-04,2.05120082e-05,1.07002979e-02,1.13169566e-02,4.88311044e-05,5.00000000e-04,444025
109,0.241140,1,1.10697976e-04,2.18057328e-05,1.09283163e-02,1.18738514e-02,4.98127726e-05,5.00000000e-04,444025
110,0.242853,1,1.24934001e-04,2.46550896e-05,1.15471147e-02,1.16129881e-02,5.06554057e-05,5.00000000e-04,444025
111,0.260865,1,1.12308449e-04,2.21297959e-05,1.09648657e-02,1.17105734e-02,4.91013374e-05,5.00000000e-04,444025
