step,mse
0,1.48177087e-01
1,2.37084389e-01
2,3.13169777e-01
3,4.00391847e-01
4,5.00151813e-01
5,6.13262117e-01
6,7.41339326e-01
7,8.84020209e-01
8,1.03181064e+00
9,1.17041051e+00
10,1.29051006e+00
11,1.39065123e+00
12,1.50301027e+00
13,1.60805416e+00
14,1.71413136e+00
15,1.84273958e+00
16,1.95717442e+00
17,2.11110473e+00
18,2.35217309e+00
19,2.61468029e+00
