step,mse
0,9.90651827e-03
1,2.75620725e-02
2,4.38341573e-02
3,5.71581423e-02
4,6.80691749e-02
5,8.09010193e-02
6,9.84259024e-02
7,1.18000410e-01
8,1.39041319e-01
9,1.59935623e-01
10,1.76481649e-01
11,1.96054652e-01
12,2.12955043e-01
13,2.29021192e-01
14,2.43419692e-01
15,2.59955436e-01
16,2.88656890e-01
17,3.38500172e-01
18,4.01867032e-01
19,5.20281851e-01
