step,condition_gate,matrix_spectral_mean,matrix_spectral_max,latent_rms,unet_highpass_rms
0.0,1.0,0.9155759811401367,0.9658724069595337,0.28592923283576965,0.0
1.0,1.0,0.9208345413208008,0.9658676385879517,0.2969508767127991,0.0
2.0,1.0,0.9223511815071106,0.9659349322319031,0.30985504388809204,0.0
3.0,1.0,0.922918438911438,0.96592116355896,0.32381671667099,0.0
4.0,1.0,0.9232198596000671,0.9658721685409546,0.3383590281009674,0.0
5.0,1.0,0.9232208132743835,0.9658841490745544,0.3531418740749359,0.0
6.0,1.0,0.9228502511978149,0.9658381342887878,0.3674892783164978,0.0
7.0,1.0,0.9224209189414978,0.9657866954803467,0.3802962899208069,0.0
8.0,1.0,0.9222232699394226,0.9658995270729065,0.39127635955810547,0.0
9.0,1.0,0.9222933053970337,0.9659339189529419,0.40126854181289673,0.0
10.0,1.0,0.9224565625190735,0.9658859968185425,0.4102018475532532,0.0
11.0,1.0,0.9232276082038879,0.9659293293952942,0.4182344079017639,0.0
12.0,1.0,0.9237492680549622,0.9659398198127747,0.4249061048030853,0.0
13.0,1.0,0.9235081076622009,0.965938925743103,0.4287857413291931,0.0
14.0,1.0,0.9207380414009094,0.9659302234649658,0.43183040618896484,0.0
15.0,1.0,0.9145790934562683,0.965726375579834,0.4375092685222626,0.0
16.0,1.0,0.9085736274719238,0.9653412103652954,0.44219160079956055,0.0
17.0,1.0,0.9019982218742371,0.9656745195388794,0.4425535202026367,0.0
18.0,1.0,0.8957939147949219,0.9658671617507935,0.4422100782394409,0.0
19.0,1.0,0.890107274055481,0.9658098220825195,0.43987545371055603,0.0
20.0,1.0,0.8829414248466492,0.96537846326828,0.43561863899230957,0.0
21.0,1.0,0.8760223388671875,0.9642629623413086,0.43396684527397156,0.0
22.0,1.0,0.8715953826904297,0.9622852802276611,0.4342893958091736,0.0
23.0,1.0,0.8681022524833679,0.9605233073234558,0.4334501028060913,0.0
24.0,1.0,0.8646969199180603,0.9604740738868713,0.43256065249443054,0.0
25.0,1.0,0.863882839679718,0.9604510068893433,0.4311774969100952,0.0
26.0,1.0,0.8656452298164368,0.9612374901771545,0.42933717370033264,0.0
27.0,1.0,0.8674207925796509,0.9627901315689087,0.42826879024505615,0.0
28.0,1.0,0.8708353042602539,0.9636017680168152,0.4279818832874298,0.0
29.0,1.0,0.8762715458869934,0.9632859826087952,0.4271753430366516,0.0
30.0,1.0,0.8797584772109985,0.9615001082420349,0.4265182614326477,0.0
31.0,1.0,0.8815957903862,0.9604665040969849,0.4258764982223511,0.0
32.0,1.0,0.8839699625968933,0.960486114025116,0.42546841502189636,0.0
33.0,1.0,0.8858198523521423,0.9604859352111816,0.4249260723590851,0.0
34.0,1.0,0.8850307464599609,0.9658700227737427,0.42459818720817566,0.0
35.0,1.0,0.8834133148193359,0.9658049941062927,0.42403626441955566,0.0
36.0,1.0,0.8822870254516602,0.9659361839294434,0.4233284592628479,0.0
37.0,1.0,0.880506157875061,0.9632057547569275,0.42253005504608154,0.0
38.0,1.0,0.8777303099632263,0.9604693055152893,0.42232879996299744,0.0
39.0,1.0,0.8766186833381653,0.9604002833366394,0.4227864742279053,0.0
