step,condition_gate,matrix_spectral_mean,matrix_spectral_max,latent_rms,unet_highpass_rms
0.0,0.5,0.9308331608772278,0.9542791843414307,0.33997368812561035,0.0
1.0,0.5,0.9308331608772278,0.9542791843414307,0.35262081027030945,0.0
2.0,0.5,0.9308331608772278,0.9542791843414307,0.36384230852127075,0.0
3.0,0.5,0.9308331608772278,0.9542791843414307,0.37365081906318665,0.0
4.0,0.5,0.9308331608772278,0.9542791843414307,0.38221248984336853,0.0
5.0,0.5,0.9308331608772278,0.9542791843414307,0.38978996872901917,0.0
6.0,0.5,0.9308331608772278,0.9542791843414307,0.39663568139076233,0.0
7.0,0.5,0.9308331608772278,0.9542791843414307,0.4028351306915283,0.0
8.0,0.5,0.9308331608772278,0.9542791843414307,0.4083464443683624,0.0
9.0,0.5,0.9308331608772278,0.9542791843414307,0.4132035970687866,0.0
10.0,0.5,0.9308331608772278,0.9542791843414307,0.4174627363681793,0.0
11.0,0.5,0.9308331608772278,0.9542791843414307,0.4212454855442047,0.0
12.0,0.5,0.9308331608772278,0.9542791843414307,0.42445361614227295,0.0
13.0,0.5,0.9308331608772278,0.9542791843414307,0.42700013518333435,0.0
14.0,0.5,0.9308331608772278,0.9542791843414307,0.428888201713562,0.0
15.0,0.5,0.9308331608772278,0.9542791843414307,0.43011781573295593,0.0
16.0,0.5,0.9308331608772278,0.9542791843414307,0.430813729763031,0.0
17.0,0.5,0.9308331608772278,0.9542791843414307,0.4312424659729004,0.0
18.0,0.5,0.9308331608772278,0.9542791843414307,0.43131741881370544,0.0
19.0,0.5,0.9308331608772278,0.9542791843414307,0.4309498071670532,0.0
20.0,0.5,0.9308331608772278,0.9542791843414307,0.43043607473373413,0.0
21.0,0.5,0.9308331608772278,0.9542791843414307,0.42973074316978455,0.0
22.0,0.5,0.9308331608772278,0.9542791843414307,0.4285591244697571,0.0
23.0,0.5,0.9308331608772278,0.9542791843414307,0.4272310435771942,0.0
24.0,0.5,0.9308331608772278,0.9542791843414307,0.42583033442497253,0.0
25.0,0.5,0.9308331608772278,0.9542791843414307,0.4242262542247772,0.0
26.0,0.5,0.9308331608772278,0.9542791843414307,0.42268815636634827,0.0
27.0,0.5,0.9308331608772278,0.9542791843414307,0.42109033465385437,0.0
28.0,0.5,0.9308331608772278,0.9542791843414307,0.4193592071533203,0.0
29.0,0.5,0.9308331608772278,0.9542791843414307,0.4178856611251831,0.0
30.0,0.5,0.9308331608772278,0.9542791843414307,0.4167754650115967,0.0
31.0,0.5,0.9308331608772278,0.9542791843414307,0.4159810543060303,0.0
32.0,0.5,0.9308331608772278,0.9542791843414307,0.4152735769748688,0.0
33.0,0.5,0.9308331608772278,0.9542791843414307,0.4143053889274597,0.0
34.0,0.5,0.9308331608772278,0.9542791843414307,0.41313421726226807,0.0
35.0,0.5,0.9308331608772278,0.9542791843414307,0.4120704233646393,0.0
36.0,0.5,0.9308331608772278,0.9542791843414307,0.4112341105937958,0.0
37.0,0.5,0.9308331608772278,0.9542791843414307,0.41063088178634644,0.0
38.0,0.5,0.9308331608772278,0.9542791843414307,0.4102776348590851,0.0
39.0,0.5,0.9308331608772278,0.9542791843414307,0.4097627103328705,0.0
