step,condition_gate,matrix_spectral_mean,matrix_spectral_max,latent_rms,unet_highpass_rms
0.0,1.0,0.9155560731887817,0.9628793597221375,0.3547872006893158,0.014780600555241108
1.0,1.0,0.9154509902000427,0.9628708362579346,0.36554381251335144,0.014676736667752266
2.0,1.0,0.915388286113739,0.9628732204437256,0.3819334805011749,0.014584779739379883
3.0,1.0,0.9153240323066711,0.962868869304657,0.39352279901504517,0.014517300762236118
4.0,1.0,0.9152480959892273,0.962867796421051,0.4037121534347534,0.014453438110649586
5.0,1.0,0.9151706695556641,0.9628633856773376,0.41182515025138855,0.014390037395060062
6.0,1.0,0.9151090979576111,0.9628603458404541,0.41912031173706055,0.014334212988615036
7.0,1.0,0.9150902032852173,0.9628551006317139,0.4236365854740143,0.014296047389507294
8.0,1.0,0.9150498509407043,0.9628482460975647,0.42859145998954773,0.014254062436521053
9.0,1.0,0.9150254130363464,0.9628486633300781,0.43319839239120483,0.014214902184903622
10.0,1.0,0.9150308966636658,0.9628403782844543,0.43551939725875854,0.014200069010257721
11.0,1.0,0.9149793982505798,0.9628320336341858,0.4396895170211792,0.014176996424794197
12.0,1.0,0.9149376153945923,0.9628242254257202,0.4433455765247345,0.014155312441289425
13.0,1.0,0.9149042963981628,0.9628193974494934,0.4462295472621918,0.014139113947749138
14.0,1.0,0.9148765802383423,0.9628143310546875,0.4486068785190582,0.014126116409897804
15.0,1.0,0.9148532748222351,0.9628093242645264,0.4505859911441803,0.014115584082901478
16.0,1.0,0.9148337244987488,0.9628057479858398,0.4522869884967804,0.014107058756053448
17.0,1.0,0.9148187637329102,0.9628027677536011,0.45365339517593384,0.014100942760705948
18.0,1.0,0.9148043990135193,0.9627995491027832,0.4548969566822052,0.014095291495323181
19.0,1.0,0.9147920608520508,0.9627962708473206,0.45598384737968445,0.01409069076180458
20.0,1.0,0.9147822260856628,0.9627935886383057,0.45686206221580505,0.01408679410815239
21.0,1.0,0.9147722125053406,0.9627911448478699,0.45769020915031433,0.01408348698168993
22.0,1.0,0.914763867855072,0.9627898931503296,0.458388090133667,0.014080735854804516
23.0,1.0,0.9147569537162781,0.9627879858016968,0.45896491408348083,0.014078616164624691
24.0,1.0,0.9147513508796692,0.9627875089645386,0.45944908261299133,0.014076637104153633
25.0,1.0,0.9147464632987976,0.962786853313446,0.45985954999923706,0.014075178653001785
26.0,1.0,0.9147424101829529,0.9627845287322998,0.4602106213569641,0.014073899947106838
27.0,1.0,0.9147390723228455,0.9627847671508789,0.4605058431625366,0.014072688296437263
28.0,1.0,0.9147359728813171,0.9627833366394043,0.4607623219490051,0.014071719720959663
29.0,1.0,0.914733350276947,0.962782621383667,0.46098196506500244,0.014070693403482437
30.0,1.0,0.9147312045097351,0.9627827405929565,0.4611666202545166,0.014069974422454834
31.0,1.0,0.9147292971611023,0.9627820253372192,0.46132683753967285,0.014069249853491783
32.0,1.0,0.9147278070449829,0.9627810120582581,0.46146219968795776,0.014068725518882275
33.0,1.0,0.9147264361381531,0.9627810716629028,0.46157631278038025,0.014068054966628551
34.0,1.0,0.9147253036499023,0.9627816677093506,0.46167317032814026,0.01406758464872837
35.0,1.0,0.9147242903709412,0.9627808332443237,0.461755633354187,0.014067091047763824
36.0,1.0,0.9147233963012695,0.9627814292907715,0.46182602643966675,0.014066820032894611
37.0,1.0,0.914722740650177,0.9627801775932312,0.461885929107666,0.014066599309444427
38.0,1.0,0.9147221446037292,0.9627804756164551,0.4619372487068176,0.014066113159060478
39.0,1.0,0.914721667766571,0.9627803564071655,0.46198105812072754,0.014065925031900406
