epoch,seconds,horizon,fallback_batches,train_loss,train_pred_mse,val_full_rel_l2,test_full_rel_l2,lr,params
270,145.688626,40,0,1.06157000e-03,9.06491136e-04,,2.72242688e-02,1.25000000e-05,745342
271,144.656337,40,0,1.00072662e-03,8.45179446e-04,,2.76239765e-02,1.25000000e-05,745342
272,146.831485,40,0,1.42080978e-03,1.25886861e-03,,2.86656865e-02,1.25000000e-05,745342
273,148.149664,40,0,1.12095628e-03,9.64008286e-04,,2.66601182e-02,1.25000000e-05,745342
274,147.278058,40,0,1.06792291e-03,9.09365870e-04,,2.55631399e-02,1.25000000e-05,745342
275,146.507851,40,0,9.89087604e-04,8.32838095e-04,,2.75783785e-02,1.25000000e-05,745342
276,145.720565,40,0,1.16638030e-03,1.00766009e-03,,2.99802889e-02,1.25000000e-05,745342
277,144.389212,40,0,1.41244258e-03,1.25178006e-03,,2.96342383e-02,1.25000000e-05,745342
278,143.871608,40,0,1.26586036e-03,1.10909100e-03,,3.14940403e-02,1.25000000e-05,745342
279,145.709432,40,0,1.21905609e-03,1.06332215e-03,,2.65213659e-02,1.25000000e-05,745342
280,145.493325,40,0,1.07827140e-03,9.22704218e-04,,2.65159110e-02,1.25000000e-05,745342
281,144.176163,40,0,1.02599678e-03,8.70524971e-04,,2.61304614e-02,1.25000000e-05,745342
282,145.288431,40,0,9.97759627e-04,8.41576687e-04,,2.75855363e-02,1.25000000e-05,745342
283,145.743772,40,0,1.21912461e-03,1.06024241e-03,,3.21093339e-02,1.25000000e-05,745342
284,146.174529,40,0,1.29048035e-03,1.13060511e-03,,2.69620394e-02,1.25000000e-05,745342
285,146.119013,40,0,1.08164892e-03,9.23768631e-04,,2.62612735e-02,1.25000000e-05,745342
286,145.058593,40,0,1.05457460e-03,8.95715895e-04,,2.57102530e-02,1.25000000e-05,745342
287,146.810207,40,0,1.05354490e-03,8.94690605e-04,,2.61381430e-02,1.25000000e-05,745342
288,143.838881,40,0,1.05588669e-03,8.95427975e-04,,2.59222390e-02,1.25000000e-05,745342
289,143.478521,40,0,1.26345130e-03,1.10178469e-03,,2.80597596e-02,1.25000000e-05,745342
290,145.176709,40,0,1.30130525e-03,1.14061877e-03,,2.88707544e-02,1.25000000e-05,745342
291,145.277859,40,0,1.18468260e-03,1.02596230e-03,,2.99511454e-02,1.25000000e-05,745342
292,145.550379,40,0,1.21350783e-03,1.05529186e-03,,2.72269596e-02,1.25000000e-05,745342
293,140.541247,40,0,1.10617642e-03,9.49310462e-04,,2.71827877e-02,1.25000000e-05,745342
294,144.494534,40,0,1.20994454e-03,1.05122159e-03,,3.17666575e-02,1.25000000e-05,745342
295,145.074442,40,0,1.27805512e-03,1.11797062e-03,,3.22777103e-02,1.25000000e-05,745342
296,146.291760,40,0,1.24040724e-03,1.07856307e-03,,2.67431822e-02,1.25000000e-05,745342
297,146.523706,40,0,1.11146165e-03,9.53754180e-04,,2.66324826e-02,1.25000000e-05,745342
298,141.990224,40,0,1.32164253e-03,1.16011612e-03,,3.03761551e-02,1.25000000e-05,745342
299,145.058942,40,0,1.21394342e-03,1.05482875e-03,,2.89582232e-02,6.25000000e-06,745342
300,145.335182,40,0,1.14937003e-03,9.91624394e-04,,3.04382516e-02,6.25000000e-06,745342
301,144.731031,40,0,1.37091871e-03,1.21053605e-03,,3.14035495e-02,6.25000000e-06,745342
302,144.771001,40,0,1.22977259e-03,1.07243034e-03,,3.18419014e-02,6.25000000e-06,745342
303,142.730614,40,0,1.28541394e-03,1.12768591e-03,,2.78084877e-02,6.25000000e-06,745342
304,143.807030,40,0,1.26403348e-03,1.10700299e-03,,3.17211847e-02,6.25000000e-06,745342
305,144.670374,40,0,1.16993999e-03,1.01440255e-03,,2.90358850e-02,6.25000000e-06,745342
306,142.730322,40,0,1.19175174e-03,1.03571836e-03,,2.93850695e-02,6.25000000e-06,745342
307,145.801590,40,0,1.22214119e-03,1.06558381e-03,,2.96531589e-02,6.25000000e-06,745342
308,141.745215,40,0,1.08088532e-03,9.26186788e-04,,2.74343166e-02,6.25000000e-06,745342
309,145.593989,40,0,1.01347262e-03,8.58978972e-04,,2.69284303e-02,6.25000000e-06,745342
310,144.546653,40,0,1.02863026e-03,8.73557672e-04,,2.93857168e-02,6.25000000e-06,745342
311,143.594957,40,0,1.17926051e-03,1.02194188e-03,,2.97150038e-02,6.25000000e-06,745342
312,142.734222,40,0,1.27286376e-03,1.11463210e-03,,2.97762644e-02,6.25000000e-06,745342
313,139.692267,40,0,1.31749178e-03,1.15961916e-03,,3.11329158e-02,6.25000000e-06,745342
314,142.003649,40,0,1.20130987e-03,1.04614980e-03,,2.92888807e-02,6.25000000e-06,745342
315,144.005302,40,0,1.07147204e-03,9.17723699e-04,,2.75598700e-02,6.25000000e-06,745342
316,143.220635,40,0,1.10573504e-03,9.50998854e-04,,3.17045508e-02,6.25000000e-06,745342
317,143.556171,40,0,1.15600611e-03,1.00012791e-03,,2.92530820e-02,6.25000000e-06,745342
318,144.282292,40,0,1.06072543e-03,9.05775213e-04,,2.66484365e-02,6.25000000e-06,745342
319,143.883643,40,0,1.00477538e-03,8.50015830e-04,,2.65646841e-02,6.25000000e-06,745342
320,144.037876,40,0,1.09308844e-03,9.36803704e-04,,2.97933671e-02,6.25000000e-06,745342
321,144.129004,40,0,1.19102686e-03,1.03344991e-03,,2.81455414e-02,6.25000000e-06,745342
322,143.836078,40,0,1.11340074e-03,9.56597506e-04,,2.76483166e-02,6.25000000e-06,745342
323,144.204617,40,0,1.25502388e-03,1.09644271e-03,,3.14313757e-02,6.25000000e-06,745342
324,142.997011,40,0,1.20918462e-03,1.05223400e-03,,2.96917813e-02,6.25000000e-06,745342
325,141.298238,40,0,1.13842920e-03,9.82423858e-04,,2.79320727e-02,6.25000000e-06,745342
326,143.619336,40,0,1.17589940e-03,1.01910730e-03,,2.89938644e-02,6.25000000e-06,745342
327,144.139616,40,0,1.17818473e-03,1.02159223e-03,,2.83546081e-02,6.25000000e-06,745342
328,137.499890,40,0,1.09202890e-03,9.36582278e-04,,2.75078166e-02,6.25000000e-06,745342
329,143.055883,40,0,1.15812871e-03,1.00134865e-03,,2.95722255e-02,6.25000000e-06,745342
330,144.149610,40,0,1.17397877e-03,1.01735580e-03,,3.05485497e-02,6.25000000e-06,745342
331,143.609847,40,0,1.03863447e-03,8.83363400e-04,,2.77223933e-02,6.25000000e-06,745342
332,141.728199,40,0,1.09065254e-03,9.34534725e-04,,2.87599726e-02,6.25000000e-06,745342
333,145.386715,40,0,1.07889302e-03,9.22323137e-04,,2.77073654e-02,6.25000000e-06,745342
334,143.822000,40,0,1.15982449e-03,1.00210496e-03,,2.87238854e-02,6.25000000e-06,745342
335,143.891463,40,0,1.18610474e-03,1.02825237e-03,,3.02652393e-02,6.25000000e-06,745342
336,144.591983,40,0,1.14037333e-03,9.83918833e-04,,2.75780827e-02,6.25000000e-06,745342
337,144.466693,40,0,1.05879380e-03,9.03058033e-04,,2.80170591e-02,6.25000000e-06,745342
338,144.033387,40,0,1.20180534e-03,1.04405065e-03,,2.82038644e-02,6.25000000e-06,745342
339,139.614440,40,0,1.11970681e-03,9.63275396e-04,,2.82365590e-02,6.25000000e-06,745342
340,138.160943,40,0,1.07095648e-03,9.14570426e-04,,2.69228112e-02,6.25000000e-06,745342
341,140.915992,40,0,9.98554251e-04,8.42646496e-04,,2.60891765e-02,6.25000000e-06,745342
342,142.662870,40,0,1.05309591e-03,8.96177512e-04,,2.92314973e-02,6.25000000e-06,745342
343,141.576070,40,0,1.22809616e-03,1.06921636e-03,,2.88482971e-02,6.25000000e-06,745342
344,137.597589,40,0,1.20399025e-03,1.04643945e-03,,2.81252024e-02,6.25000000e-06,745342
345,143.122672,40,0,1.08696520e-03,9.31203709e-04,,2.77713418e-02,6.25000000e-06,745342
346,142.705848,40,0,1.10461923e-03,9.48133787e-04,,2.67734538e-02,6.25000000e-06,745342
347,142.937049,40,0,1.05823017e-03,9.02014201e-04,,2.92151067e-02,6.25000000e-06,745342
348,143.586789,40,0,1.08420448e-03,9.27171339e-04,,2.93642941e-02,6.25000000e-06,745342
349,143.126173,40,0,1.09037721e-03,9.33201363e-04,,2.75721007e-02,6.25000000e-06,745342
350,143.069138,40,0,1.10403335e-03,9.46655599e-04,,2.71548799e-02,6.25000000e-06,745342
351,143.646365,40,0,1.09710379e-03,9.39691128e-04,,2.84607911e-02,6.25000000e-06,745342
352,143.331376,40,0,1.10700232e-03,9.49281649e-04,,2.78011344e-02,6.25000000e-06,745342
353,143.075100,40,0,1.28138047e-03,1.12156005e-03,,3.04700114e-02,6.25000000e-06,745342
354,143.350183,40,0,1.18579433e-03,1.02923994e-03,,2.73627943e-02,6.25000000e-06,745342
355,142.696037,40,0,1.07575994e-03,9.20521473e-04,,2.74439846e-02,6.25000000e-06,745342
356,143.986605,40,0,1.03855366e-03,8.83215436e-04,,2.71660431e-02,6.25000000e-06,745342
357,139.334978,40,0,1.03583540e-03,8.79714210e-04,,2.64959379e-02,6.25000000e-06,745342
358,142.734817,40,0,9.82307692e-04,8.26299202e-04,,2.64033333e-02,6.25000000e-06,745342
359,141.277078,40,0,9.46598780e-04,7.90141861e-04,,2.59896068e-02,6.25000000e-06,745342
360,139.100308,40,0,9.79094047e-04,8.21586755e-04,,2.67543831e-02,6.25000000e-06,745342
361,143.695742,40,0,9.52947238e-04,7.95540953e-04,,2.59963215e-02,6.25000000e-06,745342
362,139.009907,40,0,9.41645931e-04,7.83654449e-04,,2.65672113e-02,6.25000000e-06,745342
363,143.457355,40,0,9.39558797e-04,7.81051239e-04,,2.60920204e-02,6.25000000e-06,745342
364,141.990829,40,0,9.37006874e-04,7.77592826e-04,,2.60554770e-02,6.25000000e-06,745342
365,142.878441,40,0,9.39909044e-04,7.79986274e-04,,2.65545461e-02,6.25000000e-06,745342
366,143.246116,40,0,9.65897944e-04,8.05916643e-04,,2.70388513e-02,6.25000000e-06,745342
367,143.541605,40,0,1.12329398e-03,9.60938215e-04,,3.25832576e-02,6.25000000e-06,745342
368,143.377354,40,0,1.47919805e-03,1.31408257e-03,,3.09767549e-02,6.25000000e-06,745342
369,143.992969,40,0,1.23353023e-03,1.07392907e-03,,2.86632586e-02,6.25000000e-06,745342
370,142.242657,40,0,1.23269597e-03,1.07345010e-03,,2.78309727e-02,6.25000000e-06,745342
371,139.261823,40,0,1.09322317e-03,9.36267917e-04,,2.89014013e-02,6.25000000e-06,745342
372,140.661535,40,0,1.23891688e-03,1.08022291e-03,,2.94101633e-02,6.25000000e-06,745342
373,143.221348,40,0,1.17243698e-03,1.01515937e-03,,2.89598183e-02,6.25000000e-06,745342
374,141.449301,40,0,1.21055688e-03,1.05278417e-03,,2.92664079e-02,6.25000000e-06,745342
375,143.482263,40,0,1.19282015e-03,1.03578024e-03,,2.95033237e-02,6.25000000e-06,745342
376,144.120474,40,0,1.09630613e-03,9.40461457e-04,,2.72386535e-02,6.25000000e-06,745342
377,141.508552,40,0,1.05263416e-03,8.96968587e-04,,2.71058037e-02,6.25000000e-06,745342
378,138.353075,40,0,1.07139868e-03,9.14785977e-04,,2.76760188e-02,6.25000000e-06,745342
379,139.091482,40,0,1.07904899e-03,9.22059151e-04,,3.06473121e-02,6.25000000e-06,745342
380,139.175024,40,0,1.13771899e-03,9.79936291e-04,,2.77643022e-02,6.25000000e-06,745342
381,142.800286,40,0,1.03468027e-03,8.77728801e-04,,2.61663121e-02,6.25000000e-06,745342
382,142.820588,40,0,1.08149024e-03,9.23660952e-04,,2.79711729e-02,6.25000000e-06,745342
383,143.480043,40,0,1.10885558e-03,9.50676152e-04,,2.79006532e-02,6.25000000e-06,745342
384,144.247228,40,0,1.04680716e-03,8.89447850e-04,,2.72039495e-02,6.25000000e-06,745342
385,143.607685,40,0,9.92926599e-04,8.35834114e-04,,2.60239773e-02,6.25000000e-06,745342
386,143.611744,40,0,9.48611776e-04,7.91359281e-04,,2.58232401e-02,6.25000000e-06,745342
387,144.109808,40,0,1.01254519e-03,8.53804575e-04,,2.72424033e-02,6.25000000e-06,745342
388,144.005612,40,0,1.05387716e-03,8.94646995e-04,,2.87999813e-02,6.25000000e-06,745342
389,140.700331,40,0,1.18937108e-03,1.02875313e-03,,2.81181909e-02,6.25000000e-06,745342
390,141.807412,40,0,1.21855117e-03,1.05839655e-03,,2.76981057e-02,6.25000000e-06,745342
391,138.552667,40,0,1.02214460e-03,8.64766056e-04,,2.65877886e-02,6.25000000e-06,745342
392,141.908659,40,0,9.67799863e-04,8.10569588e-04,,2.59913590e-02,6.25000000e-06,745342
393,141.199719,40,0,9.49105759e-04,7.91414504e-04,,2.66274594e-02,6.25000000e-06,745342
394,142.813683,40,0,1.07206925e-03,9.12555488e-04,,2.79879583e-02,6.25000000e-06,745342
395,140.143679,40,0,1.15230459e-03,9.91548576e-04,,2.85262616e-02,6.25000000e-06,745342
396,143.591587,40,0,1.08468013e-03,9.25097373e-04,,2.76539901e-02,6.25000000e-06,745342
397,141.997971,40,0,1.12010054e-03,9.60039820e-04,,3.01424575e-02,6.25000000e-06,745342
398,142.846720,40,0,1.27857371e-03,1.11732947e-03,,2.93087798e-02,6.25000000e-06,745342
399,143.014229,40,0,1.16979186e-03,1.01071148e-03,,2.74607210e-02,3.12500000e-06,745342
400,137.752688,40,0,1.19851623e-03,1.03945958e-03,,3.27105586e-02,3.12500000e-06,745342
401,137.529614,40,0,1.41070125e-03,1.24990362e-03,,3.09028395e-02,3.12500000e-06,745342
402,138.303849,40,0,1.30965364e-03,1.15157803e-03,,3.03295641e-02,3.12500000e-06,745342
403,142.282522,40,0,1.26890251e-03,1.11202571e-03,,2.85859278e-02,3.12500000e-06,745342
404,143.210354,40,0,1.12466172e-03,9.69897798e-04,,2.80258414e-02,3.12500000e-06,745342
405,142.817400,40,0,1.11863932e-03,9.63398433e-04,,2.81083471e-02,3.12500000e-06,745342
406,144.666734,40,0,1.06496096e-03,9.10307106e-04,,2.84802370e-02,3.12500000e-06,745342
407,139.352778,40,0,1.23192852e-03,1.07477114e-03,,2.97704875e-02,3.12500000e-06,745342
408,142.278185,40,0,1.11648974e-03,9.61356272e-04,,2.85221355e-02,3.12500000e-06,745342
409,144.827313,40,0,1.15042303e-03,9.94483929e-04,,2.95906232e-02,3.12500000e-06,745342
410,143.848917,40,0,1.09907161e-03,9.43817308e-04,,2.84508769e-02,3.12500000e-06,745342
411,139.475049,40,0,1.05242117e-03,8.97396470e-04,,2.68818399e-02,3.12500000e-06,745342
412,143.282765,40,0,1.04937223e-03,8.94114880e-04,,2.85948932e-02,3.12500000e-06,745342
413,141.557887,40,0,1.10923409e-03,9.53035587e-04,,2.85895161e-02,3.12500000e-06,745342
414,140.193072,40,0,1.16051295e-03,1.00355191e-03,,2.95247750e-02,3.12500000e-06,745342
415,142.971802,40,0,1.20964407e-03,1.05250133e-03,,2.86057518e-02,3.12500000e-06,745342
416,138.963614,40,0,1.16342523e-03,1.00723492e-03,,2.91445576e-02,3.12500000e-06,745342
417,142.614711,40,0,1.16104397e-03,1.00495032e-03,,2.79300201e-02,3.12500000e-06,745342
418,143.831722,40,0,1.13431248e-03,9.78549764e-04,,2.90338083e-02,3.12500000e-06,745342
419,142.283779,40,0,1.13466014e-03,9.78977018e-04,,2.86165066e-02,3.12500000e-06,745342
420,138.456867,40,0,1.13856660e-03,9.82793591e-04,,2.82756951e-02,3.12500000e-06,745342
421,138.443085,40,0,1.11288815e-03,9.57399033e-04,,2.88019691e-02,3.12500000e-06,745342
422,143.925573,40,0,1.12312843e-03,9.67313465e-04,,2.88447106e-02,3.12500000e-06,745342
423,140.566403,40,0,1.08823635e-03,9.32807250e-04,,2.74391051e-02,3.12500000e-06,745342
424,137.337249,40,0,1.10479233e-03,9.49014329e-04,,2.83526124e-02,3.12500000e-06,745342
425,142.729801,40,0,1.13096298e-03,9.74777475e-04,,2.87692676e-02,3.12500000e-06,745342
426,141.831214,40,0,1.11729558e-03,9.61362333e-04,,2.77130687e-02,3.12500000e-06,745342
427,138.320647,40,0,1.08250981e-03,9.27027596e-04,,2.76921225e-02,3.12500000e-06,745342
428,142.623040,40,0,1.06211541e-03,9.06668941e-04,,2.78650105e-02,3.12500000e-06,745342
429,141.807414,40,0,1.05272779e-03,8.97097059e-04,,2.81447513e-02,3.12500000e-06,745342
430,137.864639,40,0,1.05109550e-03,8.95272779e-04,,2.84249893e-02,3.12500000e-06,745342
431,138.403996,40,0,1.05669237e-03,9.00530611e-04,,2.77243419e-02,3.12500000e-06,745342
432,141.021468,40,0,1.07715596e-03,9.20584067e-04,,2.82275295e-02,3.12500000e-06,745342
433,141.997707,40,0,1.18738471e-03,1.02954117e-03,,2.89455669e-02,3.12500000e-06,745342
434,142.281760,40,0,1.11998287e-03,9.63512976e-04,,2.80127200e-02,3.12500000e-06,745342
435,137.025754,40,0,1.14919122e-03,9.92518546e-04,,2.80859517e-02,3.12500000e-06,745342
436,142.517028,40,0,1.08484757e-03,9.29183422e-04,,2.75927544e-02,3.12500000e-06,745342
437,137.693697,40,0,1.11294395e-03,9.56735555e-04,,2.84359066e-02,3.12500000e-06,745342
438,139.357804,40,0,1.06910961e-03,9.13597431e-04,,2.80218667e-02,3.12500000e-06,745342
439,143.729484,40,0,1.06790114e-03,9.12248620e-04,,2.75812970e-02,3.12500000e-06,745342
440,143.883736,40,0,1.11643186e-03,9.60008919e-04,,2.90817867e-02,3.12500000e-06,745342
441,141.877794,40,0,1.12157173e-03,9.65272301e-04,,2.83063336e-02,3.12500000e-06,745342
442,143.334036,40,0,1.12389831e-03,9.67754329e-04,,2.85455145e-02,3.12500000e-06,745342
443,141.208108,40,0,1.07749730e-03,9.21943279e-04,,2.79027124e-02,3.12500000e-06,745342
444,144.081343,40,0,1.09618793e-03,9.40382471e-04,,2.75939731e-02,3.12500000e-06,745342
445,142.115241,40,0,1.07704095e-03,9.21371768e-04,,2.77519472e-02,3.12500000e-06,745342
446,142.602717,40,0,1.09482841e-03,9.38795889e-04,,2.81587166e-02,3.12500000e-06,745342
447,142.804961,40,0,1.08103533e-03,9.25308076e-04,,2.73297763e-02,3.12500000e-06,745342
448,143.855728,40,0,1.05238036e-03,8.96913155e-04,,2.81481636e-02,3.12500000e-06,745342
449,139.585500,40,0,1.04380854e-03,8.88098462e-04,,2.80963679e-02,3.12500000e-06,745342
450,138.755320,40,0,1.03616289e-03,8.80362887e-04,,2.84826022e-02,3.12500000e-06,745342
451,140.683022,40,0,1.13008646e-03,9.73120505e-04,,2.75203374e-02,3.12500000e-06,745342
452,141.089512,40,0,1.04943143e-03,8.93711407e-04,,2.81476775e-02,3.12500000e-06,745342
453,139.956840,40,0,1.06500741e-03,9.08909242e-04,,2.83247444e-02,3.12500000e-06,745342
454,140.842035,40,0,1.06059034e-03,9.04415371e-04,,2.75067201e-02,3.12500000e-06,745342
455,141.893387,40,0,1.10252056e-03,9.45823365e-04,,2.83609441e-02,3.12500000e-06,745342
456,143.545242,40,0,1.11047871e-03,9.53970074e-04,,2.83704242e-02,3.12500000e-06,745342
457,138.119597,40,0,1.16876696e-03,1.01180863e-03,,2.93268986e-02,3.12500000e-06,745342
458,138.066053,40,0,1.10289611e-03,9.47328092e-04,,2.84597608e-02,3.12500000e-06,745342
459,139.719490,40,0,1.05225478e-03,8.97195748e-04,,2.70766231e-02,3.12500000e-06,745342
460,141.028083,40,0,1.08904691e-03,9.33382527e-04,,2.81699143e-02,3.12500000e-06,745342
461,142.147355,40,0,1.06527526e-03,9.09873155e-04,,2.82423322e-02,3.12500000e-06,745342
462,138.910428,40,0,1.06567407e-03,9.10258234e-04,,2.72429014e-02,3.12500000e-06,745342
463,142.208101,40,0,9.87996218e-04,8.33277169e-04,,2.66531992e-02,3.12500000e-06,745342
464,141.100711,40,0,9.75767565e-04,8.20980884e-04,,2.66942322e-02,3.12500000e-06,745342
465,143.648281,40,0,1.05346087e-03,8.97163343e-04,,2.85316695e-02,3.12500000e-06,745342
466,142.241723,40,0,1.07988307e-03,9.23358347e-04,,2.84574772e-02,3.12500000e-06,745342
467,141.435720,40,0,1.12751127e-03,9.70699152e-04,,2.83132797e-02,3.12500000e-06,745342
468,142.407261,40,0,1.04244386e-03,8.86974948e-04,,2.72014308e-02,3.12500000e-06,745342
469,141.306270,40,0,1.04924559e-03,8.93603655e-04,,2.71000911e-02,3.12500000e-06,745342
470,143.676819,40,0,9.98724788e-04,8.43372697e-04,,2.61155671e-02,3.12500000e-06,745342
471,143.343379,40,0,1.04180212e-03,8.85744762e-04,,2.75263359e-02,3.12500000e-06,745342
472,139.946810,40,0,1.09702696e-03,9.40216039e-04,,2.92208765e-02,3.12500000e-06,745342
473,142.646067,40,0,1.18902944e-03,1.03160358e-03,,3.03428848e-02,3.12500000e-06,745342
474,142.996068,40,0,1.11991777e-03,9.64208253e-04,,2.68174420e-02,3.12500000e-06,745342
475,143.043634,40,0,9.95668310e-04,8.41517989e-04,,2.75258099e-02,3.12500000e-06,745342
476,142.375055,40,0,1.01106667e-03,8.56275336e-04,,2.67064488e-02,3.12500000e-06,745342
477,142.816107,40,0,1.04869068e-03,8.93185792e-04,,2.80251570e-02,3.12500000e-06,745342
478,142.388896,40,0,1.05123229e-03,8.95558944e-04,,2.72706726e-02,3.12500000e-06,745342
479,143.416564,40,0,1.03227179e-03,8.76754547e-04,,2.67076549e-02,3.12500000e-06,745342
480,139.146200,40,0,1.03029991e-03,8.74624834e-04,,2.73840287e-02,3.12500000e-06,745342
481,137.627597,40,0,1.08597164e-03,9.29525299e-04,,2.91677499e-02,3.12500000e-06,745342
482,141.406229,40,0,1.16951375e-03,1.01249856e-03,,2.80313425e-02,3.12500000e-06,745342
483,141.567147,40,0,1.05121048e-03,8.96241920e-04,,2.69031203e-02,3.12500000e-06,745342
484,140.172991,40,0,1.01162686e-03,8.56869934e-04,,2.70762907e-02,3.12500000e-06,745342
485,143.079591,40,0,1.07256731e-03,9.16819986e-04,,2.80068353e-02,3.12500000e-06,745342
486,142.548610,40,0,1.07777787e-03,9.22019244e-04,,2.85050075e-02,3.12500000e-06,745342
487,141.683811,40,0,1.15311489e-03,9.96744961e-04,,2.81632806e-02,3.12500000e-06,745342
488,137.787943,40,0,1.07622583e-03,9.21117665e-04,,2.67889982e-02,3.12500000e-06,745342
489,142.626800,40,0,1.01049854e-03,8.56180948e-04,,2.74395479e-02,3.12500000e-06,745342
490,143.176328,40,0,1.04363142e-03,8.88751473e-04,,2.72594447e-02,3.12500000e-06,745342
491,141.542054,40,0,9.88983011e-04,8.34540434e-04,,2.68750043e-02,3.12500000e-06,745342
492,139.283902,40,0,1.08287997e-03,9.26961512e-04,,2.79639485e-02,3.12500000e-06,745342
493,138.078357,40,0,1.06514959e-03,9.09643392e-04,,2.88370402e-02,3.12500000e-06,745342
494,142.923469,40,0,1.16359819e-03,1.00720394e-03,,2.81857198e-02,3.12500000e-06,745342
495,141.259985,40,0,1.05819682e-03,9.03498539e-04,,2.65741837e-02,3.12500000e-06,745342
496,141.262455,40,0,9.54739263e-04,8.01128253e-04,,2.58488294e-02,3.12500000e-06,745342
497,141.708790,40,0,9.59824987e-04,8.05934665e-04,,2.63103379e-02,3.12500000e-06,745342
498,143.962835,40,0,1.01998166e-03,8.64759675e-04,,2.81799725e-02,3.12500000e-06,745342
499,140.801467,40,0,1.17250149e-03,1.01548188e-03,,2.87657070e-02,1.56250000e-06,745342
