nohup: ignoring input
epoch 0000 | 4.57s | horizon 01 | train 7.862228e-03 | val n/a
epoch 0001 | 3.74s | horizon 01 | train 6.824389e-03 | val n/a
epoch 0002 | 3.72s | horizon 01 | train 5.563541e-03 | val n/a
epoch 0003 | 3.82s | horizon 01 | train 4.975457e-03 | val n/a
epoch 0004 | 3.96s | horizon 01 | train 4.605340e-03 | val n/a
epoch 0005 | 3.91s | horizon 01 | train 4.350848e-03 | val n/a
epoch 0006 | 3.87s | horizon 01 | train 4.160661e-03 | val n/a
epoch 0007 | 4.11s | horizon 01 | train 4.012410e-03 | val n/a
epoch 0008 | 3.73s | horizon 01 | train 3.896690e-03 | val n/a
epoch 0009 | 3.75s | horizon 01 | train 3.809281e-03 | val n/a
epoch 0010 | 3.82s | horizon 01 | train 3.743964e-03 | val n/a
epoch 0011 | 3.73s | horizon 01 | train 3.691472e-03 | val n/a
epoch 0012 | 3.84s | horizon 01 | train 3.653140e-03 | val n/a
epoch 0013 | 3.73s | horizon 01 | train 3.610128e-03 | val n/a
epoch 0014 | 3.67s | horizon 01 | train 3.579391e-03 | val n/a
epoch 0015 | 3.78s | horizon 01 | train 3.543343e-03 | val n/a
epoch 0016 | 3.72s | horizon 01 | train 3.512436e-03 | val n/a
epoch 0017 | 3.78s | horizon 01 | train 3.479384e-03 | val n/a
epoch 0018 | 3.80s | horizon 01 | train 3.451762e-03 | val n/a
epoch 0019 | 3.73s | horizon 01 | train 3.425071e-03 | val n/a
epoch 0020 | 3.70s | horizon 01 | train 3.412681e-03 | val n/a
epoch 0021 | 3.76s | horizon 01 | train 3.381009e-03 | val n/a
epoch 0022 | 3.65s | horizon 01 | train 3.357739e-03 | val n/a
epoch 0023 | 3.72s | horizon 01 | train 3.331205e-03 | val n/a
epoch 0024 | 3.71s | horizon 01 | train 3.309895e-03 | val n/a
epoch 0025 | 3.71s | horizon 01 | train 3.291865e-03 | val n/a
epoch 0026 | 3.80s | horizon 01 | train 3.273598e-03 | val n/a
epoch 0027 | 3.59s | horizon 01 | train 3.250197e-03 | val n/a
epoch 0028 | 3.73s | horizon 01 | train 3.236378e-03 | val n/a
epoch 0029 | 3.83s | horizon 01 | train 3.218117e-03 | val n/a
epoch 0030 | 3.81s | horizon 01 | train 3.200691e-03 | val n/a
epoch 0031 | 3.70s | horizon 01 | train 3.186920e-03 | val n/a
epoch 0032 | 3.76s | horizon 01 | train 3.170933e-03 | val n/a
epoch 0033 | 3.67s | horizon 01 | train 3.156911e-03 | val n/a
epoch 0034 | 3.65s | horizon 01 | train 3.140759e-03 | val n/a
epoch 0035 | 3.64s | horizon 01 | train 3.122139e-03 | val n/a
epoch 0036 | 3.61s | horizon 01 | train 3.113912e-03 | val n/a
epoch 0037 | 3.71s | horizon 01 | train 3.096015e-03 | val n/a
epoch 0038 | 3.73s | horizon 01 | train 3.080528e-03 | val n/a
epoch 0039 | 3.62s | horizon 01 | train 3.066607e-03 | val n/a
epoch 0040 | 3.58s | horizon 01 | train 3.050511e-03 | val n/a
epoch 0041 | 3.67s | horizon 01 | train 3.038928e-03 | val n/a
epoch 0042 | 3.57s | horizon 01 | train 3.025191e-03 | val n/a
epoch 0043 | 3.65s | horizon 01 | train 3.009978e-03 | val n/a
epoch 0044 | 3.61s | horizon 01 | train 2.995109e-03 | val n/a
epoch 0045 | 3.55s | horizon 01 | train 2.979490e-03 | val n/a
epoch 0046 | 3.63s | horizon 01 | train 2.969555e-03 | val n/a
epoch 0047 | 3.74s | horizon 01 | train 2.953894e-03 | val n/a
epoch 0048 | 3.58s | horizon 01 | train 2.940742e-03 | val n/a
epoch 0049 | 3.55s | horizon 01 | train 2.927021e-03 | val n/a
epoch 0050 | 14.79s | horizon 05 | train 1.197970e-02 | val n/a
epoch 0051 | 15.00s | horizon 05 | train 9.991147e-03 | val n/a
epoch 0052 | 15.82s | horizon 05 | train 8.381380e-03 | val n/a
epoch 0053 | 15.91s | horizon 05 | train 7.678401e-03 | val n/a
epoch 0054 | 15.88s | horizon 05 | train 7.095347e-03 | val n/a
