nohup: ignoring input
epoch 0000 | 24.57s | horizon 01 | train 9.470446e-02 | val 1.05816880e+00
epoch 0001 | 26.89s | horizon 01 | train 5.206202e-02 | val 9.58608589e-01
epoch 0002 | 26.12s | horizon 01 | train 3.842863e-02 | val 9.19226980e-01
epoch 0003 | 29.02s | horizon 01 | train 3.304118e-02 | val 9.63608894e-01
epoch 0004 | 17.43s | horizon 01 | train 2.961708e-02 | val 9.35207076e-01
epoch 0005 | 20.31s | horizon 01 | train 2.806030e-02 | val 9.42508254e-01
epoch 0006 | 28.97s | horizon 01 | train 2.579923e-02 | val 9.17361307e-01
epoch 0007 | 17.00s | horizon 01 | train 2.499465e-02 | val 9.07806644e-01
epoch 0008 | 20.54s | horizon 01 | train 2.475764e-02 | val 9.51242118e-01
epoch 0009 | 28.25s | horizon 01 | train 2.347373e-02 | val 9.15570297e-01
epoch 0010 | 19.46s | horizon 01 | train 2.315457e-02 | val 9.44018869e-01
epoch 0011 | 19.95s | horizon 01 | train 2.256280e-02 | val 9.09350386e-01
epoch 0012 | 28.73s | horizon 01 | train 2.227716e-02 | val 9.29656229e-01
epoch 0013 | 28.17s | horizon 01 | train 2.187989e-02 | val 9.19077253e-01
epoch 0014 | 25.70s | horizon 01 | train 2.204200e-02 | val 9.35168533e-01
epoch 0015 | 18.08s | horizon 01 | train 2.171319e-02 | val 8.65255933e-01
epoch 0016 | 27.86s | horizon 01 | train 2.103899e-02 | val 9.24447660e-01
epoch 0017 | 26.69s | horizon 01 | train 2.101237e-02 | val 8.46812820e-01
epoch 0018 | 17.81s | horizon 01 | train 2.068315e-02 | val 9.09101171e-01
epoch 0019 | 26.41s | horizon 01 | train 2.022987e-02 | val 8.89204059e-01
epoch 0020 | 29.22s | horizon 01 | train 2.016456e-02 | val 8.83027511e-01
epoch 0021 | 29.19s | horizon 01 | train 2.039154e-02 | val 8.79498224e-01
epoch 0022 | 16.09s | horizon 01 | train 2.021626e-02 | val 8.78511977e-01
epoch 0023 | 22.72s | horizon 01 | train 1.976738e-02 | val 9.59733343e-01
epoch 0024 | 29.89s | horizon 01 | train 1.970622e-02 | val 8.86589346e-01
epoch 0025 | 15.19s | horizon 01 | train 2.019197e-02 | val 8.87799335e-01
epoch 0026 | 21.40s | horizon 01 | train 2.007364e-02 | val 8.83875070e-01
epoch 0027 | 30.98s | horizon 01 | train 1.921791e-02 | val 8.95093956e-01
epoch 0028 | 14.82s | horizon 01 | train 1.941372e-02 | val 9.29643764e-01
epoch 0029 | 23.22s | horizon 01 | train 1.951114e-02 | val 8.85717082e-01
epoch 0030 | 27.94s | horizon 01 | train 1.936784e-02 | val 8.67625918e-01
epoch 0031 | 25.91s | horizon 01 | train 1.968678e-02 | val 8.87089915e-01
epoch 0032 | 18.44s | horizon 01 | train 1.871769e-02 | val 8.97974939e-01
epoch 0033 | 25.47s | horizon 01 | train 1.841999e-02 | val 9.13937898e-01
epoch 0034 | 24.66s | horizon 01 | train 1.834754e-02 | val 9.53164496e-01
epoch 0035 | 26.67s | horizon 01 | train 1.965547e-02 | val 8.94095054e-01
epoch 0036 | 12.97s | horizon 01 | train 1.919259e-02 | val 9.14242430e-01
epoch 0037 | 42.12s | horizon 01 | train 1.878491e-02 | val 9.11962881e-01
epoch 0038 | 43.00s | horizon 01 | train 1.830868e-02 | val 8.69514079e-01
epoch 0039 | 44.41s | horizon 01 | train 1.919897e-02 | val 9.17073922e-01
epoch 0040 | 41.97s | horizon 01 | train 1.801156e-02 | val 9.58253918e-01
epoch 0041 | 41.73s | horizon 01 | train 1.874238e-02 | val 8.79033256e-01
epoch 0042 | 43.82s | horizon 01 | train 2.049856e-02 | val 8.78267527e-01
epoch 0043 | 42.08s | horizon 01 | train 1.764355e-02 | val 8.84696441e-01
epoch 0044 | 38.76s | horizon 01 | train 1.852062e-02 | val 9.42504859e-01
epoch 0045 | 34.16s | horizon 01 | train 1.744466e-02 | val 9.48894458e-01
epoch 0046 | 34.83s | horizon 01 | train 1.793556e-02 | val 9.10003967e-01
epoch 0047 | 39.38s | horizon 01 | train 1.775544e-02 | val 9.13934097e-01
epoch 0048 | 43.52s | horizon 01 | train 1.834735e-02 | val 9.16061087e-01
epoch 0049 | 43.69s | horizon 01 | train 1.843434e-02 | val 9.45034938e-01
epoch 0050 | 53.83s | horizon 05 | train 1.322937e-01 | val 6.47157555e-01
epoch 0051 | 59.59s | horizon 05 | train 8.813603e-02 | val 7.49833710e-01
epoch 0052 | 59.01s | horizon 05 | train 7.585292e-02 | val 7.50801828e-01
epoch 0053 | 58.41s | horizon 05 | train 7.272652e-02 | val 6.11148021e-01
epoch 0054 | 54.22s | horizon 05 | train 6.695571e-02 | val 6.74028337e-01
epoch 0055 | 51.88s | horizon 05 | train 6.171788e-02 | val 6.84203916e-01
epoch 0056 | 53.22s | horizon 05 | train 5.739959e-02 | val 6.80679584e-01
epoch 0057 | 52.63s | horizon 05 | train 5.699230e-02 | val 6.39371011e-01
epoch 0058 | 50.37s | horizon 05 | train 5.503308e-02 | val 6.56737580e-01
epoch 0059 | 48.56s | horizon 05 | train 5.404635e-02 | val 6.04296267e-01
epoch 0060 | 47.96s | horizon 05 | train 5.341742e-02 | val 5.98255348e-01
epoch 0061 | 46.53s | horizon 05 | train 5.479038e-02 | val 6.04911857e-01
epoch 0062 | 47.17s | horizon 05 | train 5.253007e-02 | val 6.64535577e-01
epoch 0063 | 47.69s | horizon 05 | train 5.292537e-02 | val 6.45661843e-01
epoch 0064 | 46.86s | horizon 05 | train 5.094336e-02 | val 6.77667646e-01
epoch 0065 | 47.50s | horizon 05 | train 4.983461e-02 | val 6.23484211e-01
epoch 0066 | 48.06s | horizon 05 | train 4.923635e-02 | val 6.67420521e-01
epoch 0067 | 35.97s | horizon 05 | train 5.043378e-02 | val 6.64412992e-01
epoch 0068 | 29.09s | horizon 05 | train 4.941192e-02 | val 6.24522197e-01
epoch 0069 | 32.23s | horizon 05 | train 4.825193e-02 | val 6.25051324e-01
epoch 0070 | 31.98s | horizon 05 | train 4.822127e-02 | val 6.29020336e-01
epoch 0071 | 30.46s | horizon 05 | train 4.789574e-02 | val 6.41931326e-01
epoch 0072 | 34.18s | horizon 05 | train 4.832532e-02 | val 6.33682065e-01
epoch 0073 | 35.85s | horizon 05 | train 4.632711e-02 | val 6.15775442e-01
epoch 0074 | 32.08s | horizon 05 | train 4.539222e-02 | val 6.42405424e-01
epoch 0075 | 45.67s | horizon 10 | train 1.350679e-01 | val 4.14778347e-01
epoch 0076 | 36.54s | horizon 10 | train 1.202244e-01 | val 4.21648901e-01
epoch 0077 | 35.49s | horizon 10 | train 1.178503e-01 | val 4.09552565e-01
epoch 0078 | 33.24s | horizon 10 | train 1.166832e-01 | val 3.94679333e-01
epoch 0079 | 31.88s | horizon 10 | train 1.161831e-01 | val 3.84422798e-01
epoch 0080 | 35.21s | horizon 10 | train 1.139907e-01 | val 4.19506531e-01
epoch 0081 | 28.58s | horizon 10 | train 1.146358e-01 | val 3.65369283e-01
epoch 0082 | 29.24s | horizon 10 | train 1.144219e-01 | val 3.93672733e-01
epoch 0083 | 28.01s | horizon 10 | train 1.104213e-01 | val 3.70346053e-01
epoch 0084 | 29.78s | horizon 10 | train 1.097948e-01 | val 3.73111925e-01
epoch 0085 | 29.45s | horizon 10 | train 1.070355e-01 | val 4.06864402e-01
epoch 0086 | 35.08s | horizon 10 | train 1.082629e-01 | val 4.07808681e-01
epoch 0087 | 34.31s | horizon 10 | train 1.083185e-01 | val 3.76728942e-01
epoch 0088 | 33.48s | horizon 10 | train 1.074166e-01 | val 3.64426697e-01
epoch 0089 | 31.35s | horizon 10 | train 1.075421e-01 | val 3.71351994e-01
epoch 0090 | 29.59s | horizon 10 | train 1.066862e-01 | val 3.84199214e-01
epoch 0091 | 28.81s | horizon 10 | train 1.097062e-01 | val 4.07758813e-01
epoch 0092 | 27.46s | horizon 10 | train 1.082746e-01 | val 4.34156563e-01
epoch 0093 | 28.94s | horizon 10 | train 1.078360e-01 | val 3.64650986e-01
epoch 0094 | 27.35s | horizon 10 | train 1.095113e-01 | val 3.67673739e-01
epoch 0095 | 27.34s | horizon 10 | train 1.065055e-01 | val 3.95789455e-01
epoch 0096 | 29.69s | horizon 10 | train 1.067870e-01 | val 4.12876215e-01
epoch 0097 | 29.61s | horizon 10 | train 1.053257e-01 | val 3.56561295e-01
epoch 0098 | 28.46s | horizon 10 | train 1.037079e-01 | val 3.63907012e-01
epoch 0099 | 28.59s | horizon 10 | train 1.021410e-01 | val 3.75009512e-01
epoch 0100 | 50.71s | horizon 20 | train 2.873586e-01 | val 2.54427080e-01
epoch 0101 | 51.70s | horizon 20 | train 2.584016e-01 | val 2.59335955e-01
epoch 0102 | 52.03s | horizon 20 | train 2.437485e-01 | val 2.29629456e-01
epoch 0103 | 48.49s | horizon 20 | train 2.375373e-01 | val 2.50443726e-01
epoch 0104 | 49.55s | horizon 20 | train 2.434664e-01 | val 2.40849545e-01
epoch 0105 | 45.37s | horizon 20 | train 2.377317e-01 | val 2.22080963e-01
epoch 0106 | 45.45s | horizon 20 | train 2.314724e-01 | val 2.28651627e-01
epoch 0107 | 45.92s | horizon 20 | train 2.249655e-01 | val 2.17136841e-01
epoch 0108 | 46.49s | horizon 20 | train 2.245663e-01 | val 2.38661005e-01
epoch 0109 | 45.04s | horizon 20 | train 2.276270e-01 | val 2.31773566e-01
epoch 0110 | 47.35s | horizon 20 | train 2.303624e-01 | val 2.20934175e-01
epoch 0111 | 46.02s | horizon 20 | train 2.246188e-01 | val 2.19833280e-01
epoch 0112 | 45.93s | horizon 20 | train 2.229483e-01 | val 2.15819769e-01
epoch 0113 | 45.86s | horizon 20 | train 2.204054e-01 | val 2.25167496e-01
epoch 0114 | 46.84s | horizon 20 | train 2.180232e-01 | val 2.07295196e-01
epoch 0115 | 46.66s | horizon 20 | train 2.162786e-01 | val 2.07371240e-01
epoch 0116 | 44.87s | horizon 20 | train 2.214275e-01 | val 2.23665950e-01
epoch 0117 | 46.61s | horizon 20 | train 2.153128e-01 | val 2.37987455e-01
epoch 0118 | 46.12s | horizon 20 | train 2.141556e-01 | val 2.13327836e-01
epoch 0119 | 44.99s | horizon 20 | train 2.147969e-01 | val 2.13416279e-01
epoch 0120 | 42.99s | horizon 20 | train 2.172259e-01 | val 2.07354038e-01
epoch 0121 | 43.32s | horizon 20 | train 2.103090e-01 | val 2.13269546e-01
epoch 0122 | 46.26s | horizon 20 | train 2.105972e-01 | val 2.09948829e-01
epoch 0123 | 45.09s | horizon 20 | train 2.168065e-01 | val 2.11467607e-01
epoch 0124 | 45.87s | horizon 20 | train 2.124414e-01 | val 2.58965231e-01
epoch 0125 | 45.40s | horizon 20 | train 2.158460e-01 | val 2.07106807e-01
epoch 0126 | 46.23s | horizon 20 | train 2.088182e-01 | val 2.15040684e-01
epoch 0127 | 44.37s | horizon 20 | train 2.119007e-01 | val 2.09673204e-01
epoch 0128 | 45.71s | horizon 20 | train 2.096514e-01 | val 2.39439855e-01
epoch 0129 | 46.31s | horizon 20 | train 2.122549e-01 | val 2.09304771e-01
epoch 0130 | 46.24s | horizon 20 | train 2.229475e-01 | val 2.35435306e-01
epoch 0131 | 45.87s | horizon 20 | train 2.182014e-01 | val 2.06212264e-01
epoch 0132 | 46.31s | horizon 20 | train 2.073148e-01 | val 2.31303691e-01
epoch 0133 | 45.44s | horizon 20 | train 2.101633e-01 | val 2.34208601e-01
epoch 0134 | 47.76s | horizon 20 | train 2.096948e-01 | val 2.06752422e-01
epoch 0135 | 45.76s | horizon 20 | train 2.061203e-01 | val 2.12199314e-01
epoch 0136 | 46.59s | horizon 20 | train 2.067733e-01 | val 2.31066996e-01
epoch 0137 | 47.06s | horizon 20 | train 2.120790e-01 | val 2.17823250e-01
epoch 0138 | 46.65s | horizon 20 | train 2.049884e-01 | val 2.04999555e-01
epoch 0139 | 47.33s | horizon 20 | train 2.082054e-01 | val 2.26146287e-01
epoch 0140 | 47.80s | horizon 20 | train 2.061600e-01 | val 2.20779176e-01
epoch 0141 | 45.93s | horizon 20 | train 2.071803e-01 | val 2.04645801e-01
epoch 0142 | 45.40s | horizon 20 | train 2.087638e-01 | val 2.08498764e-01
epoch 0143 | 45.69s | horizon 20 | train 2.078251e-01 | val 2.13672796e-01
epoch 0144 | 44.94s | horizon 20 | train 2.106401e-01 | val 2.00298237e-01
epoch 0145 | 45.07s | horizon 20 | train 2.081949e-01 | val 2.16363201e-01
epoch 0146 | 47.06s | horizon 20 | train 2.033033e-01 | val 1.98143783e-01
epoch 0147 | 45.70s | horizon 20 | train 2.072642e-01 | val 2.00327688e-01
epoch 0148 | 45.55s | horizon 20 | train 2.094428e-01 | val 2.17484680e-01
epoch 0149 | 44.49s | horizon 20 | train 2.070409e-01 | val 2.27868066e-01
epoch 0150 | 45.36s | horizon 20 | train 2.063913e-01 | val 2.01093763e-01
epoch 0151 | 45.90s | horizon 20 | train 2.063513e-01 | val 2.01816700e-01
epoch 0152 | 47.52s | horizon 20 | train 2.020493e-01 | val 2.29539641e-01
epoch 0153 | 45.30s | horizon 20 | train 2.057745e-01 | val 1.98219194e-01
epoch 0154 | 45.52s | horizon 20 | train 2.014147e-01 | val 2.00875096e-01
epoch 0155 | 44.85s | horizon 20 | train 2.009477e-01 | val 2.01147949e-01
epoch 0156 | 45.27s | horizon 20 | train 2.011460e-01 | val 2.08812873e-01
epoch 0157 | 44.57s | horizon 20 | train 2.029818e-01 | val 2.09774333e-01
epoch 0158 | 47.69s | horizon 20 | train 2.082332e-01 | val 1.99791129e-01
epoch 0159 | 49.10s | horizon 20 | train 1.989027e-01 | val 2.10919731e-01
epoch 0160 | 47.53s | horizon 20 | train 2.032699e-01 | val 2.05733674e-01
epoch 0161 | 45.28s | horizon 20 | train 2.108553e-01 | val 2.00025236e-01
epoch 0162 | 45.18s | horizon 20 | train 2.026578e-01 | val 2.26667672e-01
epoch 0163 | 44.37s | horizon 20 | train 2.015919e-01 | val 2.05238133e-01
epoch 0164 | 48.71s | horizon 20 | train 2.015061e-01 | val 2.03046018e-01
epoch 0165 | 47.42s | horizon 20 | train 2.102057e-01 | val 2.12238636e-01
epoch 0166 | 47.69s | horizon 20 | train 2.027413e-01 | val 2.07022321e-01
epoch 0167 | 46.36s | horizon 20 | train 2.002838e-01 | val 2.00653253e-01
epoch 0168 | 45.81s | horizon 20 | train 2.000383e-01 | val 2.00182880e-01
epoch 0169 | 45.86s | horizon 20 | train 1.960986e-01 | val 2.02724375e-01
epoch 0170 | 45.39s | horizon 20 | train 1.999367e-01 | val 2.12784619e-01
epoch 0171 | 45.53s | horizon 20 | train 2.024038e-01 | val 2.03033956e-01
epoch 0172 | 45.39s | horizon 20 | train 2.053258e-01 | val 2.03644378e-01
epoch 0173 | 46.06s | horizon 20 | train 1.990720e-01 | val 1.98311142e-01
epoch 0174 | 47.15s | horizon 20 | train 2.041340e-01 | val 1.93586578e-01
epoch 0175 | 47.69s | horizon 20 | train 2.029295e-01 | val 1.99212471e-01
epoch 0176 | 46.53s | horizon 20 | train 2.001675e-01 | val 2.00800216e-01
epoch 0177 | 46.15s | horizon 20 | train 2.005253e-01 | val 2.03982469e-01
epoch 0178 | 45.12s | horizon 20 | train 2.024205e-01 | val 2.25845057e-01
epoch 0179 | 45.60s | horizon 20 | train 2.030691e-01 | val 2.18282589e-01
