nohup: ignoring input
epoch 0000 | 13.88s | horizon 01 | train 9.470447e-02 | val 1.27372212e+00
epoch 0001 | 29.74s | horizon 01 | train 5.206203e-02 | val 1.27710669e+00
epoch 0002 | 35.23s | horizon 01 | train 3.842864e-02 | val 1.16986330e+00
epoch 0003 | 31.06s | horizon 01 | train 3.304120e-02 | val 1.28035894e+00
epoch 0004 | 31.55s | horizon 01 | train 2.961710e-02 | val 1.27073709e+00
epoch 0005 | 33.86s | horizon 01 | train 2.806029e-02 | val 1.28194786e+00
epoch 0006 | 34.07s | horizon 01 | train 2.579923e-02 | val 1.22394063e+00
epoch 0007 | 34.58s | horizon 01 | train 2.499465e-02 | val 1.21902547e+00
epoch 0008 | 31.51s | horizon 01 | train 2.475768e-02 | val 1.31672673e+00
epoch 0009 | 32.33s | horizon 01 | train 2.347373e-02 | val 1.25554418e+00
epoch 0010 | 36.36s | horizon 01 | train 2.315459e-02 | val 1.26001942e+00
epoch 0011 | 29.48s | horizon 01 | train 2.256281e-02 | val 1.23544640e+00
epoch 0012 | 34.62s | horizon 01 | train 2.227715e-02 | val 1.29953765e+00
epoch 0013 | 34.34s | horizon 01 | train 2.187986e-02 | val 1.26229953e+00
epoch 0014 | 34.09s | horizon 01 | train 2.204196e-02 | val 1.25159851e+00
epoch 0015 | 29.76s | horizon 01 | train 2.171317e-02 | val 1.22632113e+00
epoch 0016 | 32.37s | horizon 01 | train 2.103900e-02 | val 1.31490454e+00
epoch 0017 | 33.97s | horizon 01 | train 2.101238e-02 | val 1.14556332e+00
epoch 0018 | 34.77s | horizon 01 | train 2.068319e-02 | val 1.35549777e+00
epoch 0019 | 35.35s | horizon 01 | train 2.022989e-02 | val 1.25896114e+00
epoch 0020 | 31.42s | horizon 01 | train 2.016453e-02 | val 1.29742255e+00
epoch 0021 | 36.27s | horizon 01 | train 2.039157e-02 | val 1.21671624e+00
epoch 0022 | 34.47s | horizon 01 | train 2.021629e-02 | val 1.24583534e+00
epoch 0023 | 33.79s | horizon 01 | train 1.976749e-02 | val 1.39758967e+00
epoch 0024 | 31.49s | horizon 01 | train 1.970628e-02 | val 1.29906621e+00
epoch 0025 | 28.40s | horizon 01 | train 2.019203e-02 | val 1.30755441e+00
epoch 0026 | 26.43s | horizon 01 | train 2.007377e-02 | val 1.27831023e+00
epoch 0027 | 32.94s | horizon 01 | train 1.921805e-02 | val 1.29910785e+00
epoch 0028 | 42.12s | horizon 01 | train 1.941343e-02 | val 1.43045396e+00
epoch 0029 | 44.40s | horizon 01 | train 1.951124e-02 | val 1.40549332e+00
epoch 0030 | 50.02s | horizon 01 | train 1.936777e-02 | val 1.19310146e+00
epoch 0031 | 41.16s | horizon 01 | train 1.968648e-02 | val 1.20383539e+00
epoch 0032 | 46.15s | horizon 01 | train 1.871792e-02 | val 1.29557011e+00
epoch 0033 | 43.15s | horizon 01 | train 1.841994e-02 | val 1.32371276e+00
epoch 0034 | 47.85s | horizon 01 | train 1.834766e-02 | val 1.33245932e+00
epoch 0035 | 47.42s | horizon 01 | train 1.965459e-02 | val 1.38478455e+00
epoch 0036 | 45.28s | horizon 01 | train 1.919315e-02 | val 1.35519923e+00
epoch 0037 | 46.41s | horizon 01 | train 1.878446e-02 | val 1.40673686e+00
epoch 0038 | 48.86s | horizon 01 | train 1.830967e-02 | val 1.25047129e+00
epoch 0039 | 44.73s | horizon 01 | train 1.919611e-02 | val 1.30573108e+00
epoch 0040 | 43.45s | horizon 01 | train 1.801219e-02 | val 1.50963651e+00
epoch 0041 | 44.28s | horizon 01 | train 1.874299e-02 | val 1.17223534e+00
epoch 0042 | 43.70s | horizon 01 | train 2.052598e-02 | val 1.33626955e+00
epoch 0043 | 45.42s | horizon 01 | train 1.764375e-02 | val 1.23751869e+00
epoch 0044 | 40.92s | horizon 01 | train 1.850616e-02 | val 1.34163226e+00
epoch 0045 | 38.26s | horizon 01 | train 1.744428e-02 | val 1.44685024e+00
epoch 0046 | 39.98s | horizon 01 | train 1.793625e-02 | val 1.30308606e+00
epoch 0047 | 38.92s | horizon 01 | train 1.775947e-02 | val 1.44315271e+00
epoch 0048 | 40.49s | horizon 01 | train 1.834226e-02 | val 1.32377432e+00
epoch 0049 | 40.09s | horizon 01 | train 1.843805e-02 | val 1.38454739e+00
epoch 0050 | 54.35s | horizon 05 | train 1.295638e-01 | val 1.04316514e+00
epoch 0051 | 52.74s | horizon 05 | train 8.969133e-02 | val 1.19458926e+00
epoch 0052 | 52.39s | horizon 05 | train 7.504005e-02 | val 9.58432636e-01
epoch 0053 | 51.45s | horizon 05 | train 6.681826e-02 | val 9.60262880e-01
epoch 0054 | 52.86s | horizon 05 | train 6.559892e-02 | val 9.29443355e-01
epoch 0055 | 51.46s | horizon 05 | train 6.169953e-02 | val 9.75872021e-01
epoch 0056 | 51.58s | horizon 05 | train 5.866357e-02 | val 9.54899797e-01
