step,condition_gate,matrix_spectral_mean,matrix_spectral_max,latent_rms,unet_highpass_rms
0.0,0.0,0.9262679219245911,0.9601147770881653,0.3037275969982147,0.0
1.0,0.0,0.9262679219245911,0.9601147770881653,0.3146689236164093,0.0
2.0,0.0,0.9262679219245911,0.9601147770881653,0.3269532322883606,0.0
3.0,0.0,0.9262679219245911,0.9601147770881653,0.3396592438220978,0.0
4.0,0.0,0.9262679219245911,0.9601147770881653,0.35252615809440613,0.0
5.0,0.0,0.9262679219245911,0.9601147770881653,0.3650687336921692,0.0
6.0,0.0,0.9262679219245911,0.9601147770881653,0.37719297409057617,0.0
7.0,0.0,0.9262679219245911,0.9601147770881653,0.3887222707271576,0.0
8.0,0.0,0.9262679219245911,0.9601147770881653,0.3994101881980896,0.0
9.0,0.0,0.9262679219245911,0.9601147770881653,0.40945279598236084,0.0
10.0,0.0,0.9262679219245911,0.9601147770881653,0.4186389148235321,0.0
11.0,0.0,0.9262679219245911,0.9601147770881653,0.4264872372150421,0.0
12.0,0.0,0.9262679219245911,0.9601147770881653,0.4332357347011566,0.0
13.0,0.0,0.9262679219245911,0.9601147770881653,0.43767333030700684,0.0
14.0,0.0,0.9262679219245911,0.9601147770881653,0.43941470980644226,0.0
15.0,0.0,0.9262679219245911,0.9601147770881653,0.4426434636116028,0.0
16.0,0.0,0.9262679219245911,0.9601147770881653,0.4453524649143219,0.0
17.0,0.0,0.9262679219245911,0.9601147770881653,0.44656336307525635,0.0
18.0,0.0,0.9262679219245911,0.9601147770881653,0.4494816064834595,0.0
19.0,0.0,0.9262679219245911,0.9601147770881653,0.44946110248565674,0.0
20.0,0.0,0.9262679219245911,0.9601147770881653,0.4452175498008728,0.0
21.0,0.0,0.9262679219245911,0.9601147770881653,0.4428165853023529,0.0
22.0,0.0,0.9262679219245911,0.9601147770881653,0.443233460187912,0.0
23.0,0.0,0.9262679219245911,0.9601147770881653,0.4425738751888275,0.0
24.0,0.0,0.9262679219245911,0.9601147770881653,0.4408259391784668,0.0
25.0,0.0,0.9262679219245911,0.9601147770881653,0.43878403306007385,0.0
26.0,0.0,0.9262679219245911,0.9601147770881653,0.43662238121032715,0.0
27.0,0.0,0.9262679219245911,0.9601147770881653,0.4336104094982147,0.0
28.0,0.0,0.9262679219245911,0.9601147770881653,0.43029356002807617,0.0
29.0,0.0,0.9262679219245911,0.9601147770881653,0.4272291362285614,0.0
30.0,0.0,0.9262679219245911,0.9601147770881653,0.4249846041202545,0.0
31.0,0.0,0.9262679219245911,0.9601147770881653,0.4235025942325592,0.0
32.0,0.0,0.9262679219245911,0.9601147770881653,0.42208465933799744,0.0
33.0,0.0,0.9262679219245911,0.9601147770881653,0.42044246196746826,0.0
34.0,0.0,0.9262679219245911,0.9601147770881653,0.41921910643577576,0.0
35.0,0.0,0.9262679219245911,0.9601147770881653,0.4185231924057007,0.0
36.0,0.0,0.9262679219245911,0.9601147770881653,0.41782301664352417,0.0
37.0,0.0,0.9262679219245911,0.9601147770881653,0.41705143451690674,0.0
38.0,0.0,0.9262679219245911,0.9601147770881653,0.4162052571773529,0.0
39.0,0.0,0.9262679219245911,0.9601147770881653,0.4155768156051636,0.0
