epoch,seconds,train_horizon,train_loss,train_pred_mse,train_full_rel_l2,val_full_rel_l2,val_pred_mse,lr,params
35,47.225017,1,2.98329649e-04,2.25170529e-05,5.99557380e-03,8.63914008e-01,6.57894340e-01,5.00000000e-04,948353
36,44.460044,1,2.89859850e-04,2.16274005e-05,5.85445625e-03,9.20442166e-01,7.45377189e-01,5.00000000e-04,948353
37,49.031338,1,2.89590392e-04,2.24493255e-05,5.99760244e-03,9.60951777e-01,8.13459897e-01,5.00000000e-04,948353
38,45.178312,1,2.83993701e-04,2.20692693e-05,5.93105278e-03,9.56767969e-01,8.05050996e-01,5.00000000e-04,948353
39,45.555622,1,2.85596477e-04,2.32041360e-05,6.06787943e-03,8.58272824e-01,6.48595366e-01,5.00000000e-04,948353
40,46.517384,1,2.67525005e-04,2.01105779e-05,5.63648197e-03,9.23344588e-01,7.49933577e-01,5.00000000e-04,948353
41,45.524223,1,2.77616412e-04,2.27463239e-05,6.05248311e-03,8.75701928e-01,6.74976063e-01,5.00000000e-04,948353
42,45.025746,1,2.64576487e-04,2.07522263e-05,5.73157288e-03,9.16197395e-01,7.38624650e-01,5.00000000e-04,948353
43,46.184730,1,2.67111599e-04,2.18180884e-05,5.91893696e-03,8.89806938e-01,6.97065195e-01,5.00000000e-04,948353
44,42.619002,1,2.58844322e-04,2.06835568e-05,5.74023362e-03,9.13482776e-01,7.34227973e-01,5.00000000e-04,948353
45,40.896774,1,2.58497963e-04,2.09346409e-05,5.77651472e-03,9.60950022e-01,8.12549776e-01,5.00000000e-04,948353
46,39.068750,1,2.61216594e-04,2.18868160e-05,5.94649748e-03,9.02050452e-01,7.15840283e-01,5.00000000e-04,948353
47,39.945017,1,2.53617186e-04,2.07729968e-05,5.75355762e-03,9.07424712e-01,7.24194753e-01,5.00000000e-04,948353
48,38.964901,1,2.57839035e-04,2.19687157e-05,5.92677655e-03,8.36080141e-01,6.15239012e-01,5.00000000e-04,948353
49,42.019404,1,2.53854857e-04,2.14550535e-05,5.86584258e-03,8.85694766e-01,6.90766126e-01,5.00000000e-04,948353
50,53.277821,5,8.23961413e-03,1.60204705e-03,3.83648339e-02,8.21265821e-01,5.93507317e-01,5.00000000e-04,948353
51,52.716080,5,1.13378693e-03,1.95943633e-04,1.60807164e-02,7.80006711e-01,5.35910220e-01,5.00000000e-04,948353
52,56.285128,5,8.85624709e-04,1.46509145e-04,1.38295370e-02,7.35083015e-01,4.75800636e-01,5.00000000e-04,948353
53,50.053501,5,7.92985501e-04,1.29577739e-04,1.31946930e-02,7.44643021e-01,4.87946479e-01,5.00000000e-04,948353
54,47.080855,5,7.49144380e-04,1.19469430e-04,1.26348125e-02,6.28284545e-01,3.47600922e-01,5.00000000e-04,948353
55,48.335737,5,6.49934042e-04,1.01079324e-04,1.15394633e-02,6.97533290e-01,4.28407043e-01,5.00000000e-04,948353
56,46.879208,5,6.32311693e-04,9.84693063e-05,1.14483831e-02,6.55049763e-01,3.77782662e-01,5.00000000e-04,948353
57,49.304847,5,6.22453161e-04,9.64234298e-05,1.13142677e-02,6.35617349e-01,3.56267065e-01,5.00000000e-04,948353
58,45.751522,5,5.73006600e-04,8.71226533e-05,1.06953020e-02,5.92399659e-01,3.09159969e-01,5.00000000e-04,948353
59,47.560668,5,5.78917549e-04,8.84765377e-05,1.08162786e-02,6.15833981e-01,3.34352747e-01,5.00000000e-04,948353
60,49.277248,5,5.70166239e-04,8.67652154e-05,1.07990245e-02,6.63043783e-01,3.87016191e-01,5.00000000e-04,948353
61,51.261453,5,5.66822936e-04,8.64347378e-05,1.07678881e-02,6.34102919e-01,3.54243249e-01,5.00000000e-04,948353
62,48.187086,5,5.29467360e-04,7.91039226e-05,1.01946348e-02,6.17791090e-01,3.36725040e-01,5.00000000e-04,948353
63,34.470900,5,5.42344657e-04,8.20280693e-05,1.04883360e-02,6.67089238e-01,3.92161082e-01,5.00000000e-04,948353
64,36.453398,5,5.10503874e-04,7.59270706e-05,1.00613873e-02,6.22776079e-01,3.42223763e-01,5.00000000e-04,948353
65,33.011156,5,6.05706515e-04,9.47874874e-05,1.13311271e-02,6.36686502e-01,3.58057909e-01,5.00000000e-04,948353
66,35.104516,5,5.62092947e-04,8.54965065e-05,1.06305289e-02,6.03739417e-01,3.21109019e-01,5.00000000e-04,948353
67,35.850491,5,5.01006873e-04,7.45106241e-05,9.91036609e-03,6.41907771e-01,3.64588997e-01,5.00000000e-04,948353
68,37.308846,5,5.36656512e-04,8.18667783e-05,1.04620682e-02,6.31575828e-01,3.51505536e-01,5.00000000e-04,948353
69,33.533713,5,5.04832546e-04,7.59507483e-05,1.01329917e-02,6.79049633e-01,4.06575075e-01,5.00000000e-04,948353
70,32.205045,5,5.10149714e-04,7.72125129e-05,1.02415171e-02,6.18715239e-01,3.37305336e-01,5.00000000e-04,948353
71,28.562987,5,5.16520912e-04,7.84318766e-05,1.02980622e-02,6.16808290e-01,3.35401365e-01,5.00000000e-04,948353
72,24.920435,5,4.83408499e-04,7.20118202e-05,9.83567746e-03,5.96178353e-01,3.13617536e-01,5.00000000e-04,948353
73,25.501909,5,4.90569733e-04,7.31479095e-05,9.87213884e-03,6.13571661e-01,3.32268694e-01,5.00000000e-04,948353
74,23.153115,5,5.14303383e-04,7.79525930e-05,1.02273940e-02,6.27793937e-01,3.47244115e-01,5.00000000e-04,948353
75,34.044363,10,1.38435076e-02,2.71744158e-03,5.09228227e-02,4.79711459e-01,2.03775322e-01,5.00000000e-04,948353
76,34.136862,10,1.73812608e-03,3.08382291e-04,1.92203304e-02,4.33408692e-01,1.65806586e-01,5.00000000e-04,948353
77,33.734547,10,1.53359742e-03,2.71994153e-04,1.80163028e-02,4.22287095e-01,1.57651269e-01,5.00000000e-04,948353
78,31.640327,10,1.54031274e-03,2.75883358e-04,1.80031328e-02,4.68371921e-01,1.93951386e-01,5.00000000e-04,948353
79,30.453804,10,1.14771538e-03,1.98926239e-04,1.53432791e-02,4.00035789e-01,1.41424927e-01,5.00000000e-04,948353
80,30.392423,10,1.04446070e-03,1.78952011e-04,1.45937174e-02,4.22445525e-01,1.57787803e-01,5.00000000e-04,948353
81,31.808353,10,8.82381399e-04,1.47278532e-04,1.31364915e-02,3.92516595e-01,1.36475391e-01,5.00000000e-04,948353
82,38.320667,10,1.09863541e-03,1.90678198e-04,1.49085803e-02,3.93694556e-01,1.37189757e-01,5.00000000e-04,948353
83,37.351689,10,9.03582772e-04,1.51811993e-04,1.33727089e-02,3.83272117e-01,1.30056420e-01,5.00000000e-04,948353
84,36.806894,10,9.49669760e-04,1.61181189e-04,1.38847723e-02,3.80640721e-01,1.28324439e-01,5.00000000e-04,948353
85,33.582795,10,9.11227259e-04,1.53577543e-04,1.34559372e-02,3.97103366e-01,1.39768456e-01,5.00000000e-04,948353
86,31.248566,10,7.84027855e-04,1.28397300e-04,1.22064046e-02,3.71835455e-01,1.22709516e-01,5.00000000e-04,948353
87,30.335200,10,8.38278719e-04,1.39186887e-04,1.28084356e-02,3.54104023e-01,1.11129130e-01,5.00000000e-04,948353
88,30.833638,10,8.20550782e-04,1.35556511e-04,1.26759328e-02,3.94639024e-01,1.38091093e-01,5.00000000e-04,948353
89,30.430927,10,7.97045944e-04,1.31143941e-04,1.25135311e-02,3.93886486e-01,1.37470186e-01,5.00000000e-04,948353
90,30.885781,10,8.09228613e-04,1.33563316e-04,1.25881245e-02,3.98473771e-01,1.40732929e-01,5.00000000e-04,948353
91,30.849241,10,9.52805480e-04,1.62082471e-04,1.39290534e-02,3.58983141e-01,1.14564219e-01,5.00000000e-04,948353
92,31.737922,10,8.29936163e-04,1.37793256e-04,1.26451584e-02,3.71684976e-01,1.22679975e-01,5.00000000e-04,948353
93,29.929410,10,8.00858318e-04,1.31853387e-04,1.24600978e-02,3.70833601e-01,1.21933648e-01,5.00000000e-04,948353
94,30.768471,10,8.45181758e-04,1.40822967e-04,1.30318473e-02,3.54065614e-01,1.11297609e-01,5.00000000e-04,948353
95,27.856224,10,8.03356877e-04,1.32482027e-04,1.24352777e-02,3.51241452e-01,1.09444248e-01,5.00000000e-04,948353
96,30.058562,10,1.28627042e-03,2.28471489e-04,1.65579834e-02,3.75277594e-01,1.24982393e-01,5.00000000e-04,948353
97,30.998870,10,8.07855339e-04,1.33413413e-04,1.25594249e-02,3.64871078e-01,1.18227053e-01,5.00000000e-04,948353
98,28.284552,10,6.33988320e-04,9.87791421e-05,1.06823666e-02,3.45264531e-01,1.06043586e-01,5.00000000e-04,948353
99,28.260549,10,6.85854461e-04,1.08994353e-04,1.13392010e-02,3.61811737e-01,1.16270825e-01,2.50000000e-04,948353
100,91.808020,40,1.06631032e-01,2.08766723e-02,1.43694962e-01,1.08476557e-01,1.05001821e-02,2.50000000e-04,948353
101,88.451294,40,4.52581573e-02,8.56344170e-03,9.80341614e-02,1.02452005e-01,9.34119790e-03,2.50000000e-04,948353
102,88.739841,40,4.25698037e-02,7.99854629e-03,9.43939011e-02,8.23450279e-02,6.00275665e-03,2.50000000e-04,948353
103,88.961810,40,3.57175697e-02,6.60546215e-03,8.53941287e-02,7.05408671e-02,4.41901656e-03,2.50000000e-04,948353
104,89.854465,40,2.75186622e-02,4.94439233e-03,7.44134371e-02,6.98500928e-02,4.33783305e-03,2.50000000e-04,948353
105,88.006378,40,2.54911239e-02,4.52893727e-03,7.13442914e-02,6.83912861e-02,4.14134762e-03,2.50000000e-04,948353
106,87.979698,40,2.60277190e-02,4.62011211e-03,7.08561046e-02,6.98114085e-02,4.30897125e-03,2.50000000e-04,948353
107,87.723650,40,2.11610520e-02,3.63826501e-03,6.40508127e-02,5.99651495e-02,3.20163160e-03,2.50000000e-04,948353
108,86.729678,40,1.89566533e-02,3.18057508e-03,5.98303971e-02,5.30344009e-02,2.49788889e-03,2.50000000e-04,948353
109,85.398766,40,1.92638020e-02,3.23083473e-03,6.03080719e-02,5.84746274e-02,3.02163111e-03,2.50000000e-04,948353
110,84.992329,40,1.94914252e-02,3.27262311e-03,6.05350023e-02,5.98749977e-02,3.19620650e-03,2.50000000e-04,948353
111,85.988942,40,1.77947560e-02,2.92608217e-03,5.72980206e-02,5.55150974e-02,2.72566979e-03,2.50000000e-04,948353
112,85.519570,40,1.72167171e-02,2.80827716e-03,5.61850658e-02,5.30782038e-02,2.49737587e-03,2.50000000e-04,948353
113,85.357897,40,1.82398263e-02,3.00891718e-03,5.79984070e-02,5.03757615e-02,2.24256503e-03,2.50000000e-04,948353
114,85.294698,40,1.80904210e-02,2.97565580e-03,5.75193956e-02,5.63160811e-02,2.84906859e-03,2.50000000e-04,948353
115,86.460812,40,1.70561752e-02,2.76737976e-03,5.56684641e-02,5.99145079e-02,3.19040315e-03,2.50000000e-04,948353
116,87.976053,40,1.72397484e-02,2.79962220e-03,5.56985461e-02,5.37857684e-02,2.55731499e-03,2.50000000e-04,948353
117,85.321765,40,1.62002836e-02,2.58739710e-03,5.36956373e-02,4.85789062e-02,2.09744823e-03,2.50000000e-04,948353
118,86.482410,40,1.55731910e-02,2.46048428e-03,5.24817078e-02,5.45693403e-02,2.64156878e-03,2.50000000e-04,948353
119,87.194695,40,1.49434566e-02,2.33146393e-03,5.11479865e-02,5.06507121e-02,2.28882814e-03,2.50000000e-04,948353
120,86.498348,40,1.51026759e-02,2.36121540e-03,5.14050024e-02,4.54888757e-02,1.83286871e-03,2.50000000e-04,948353
121,82.905000,40,1.46156442e-02,2.26119424e-03,5.03251982e-02,5.80742830e-02,3.00331709e-03,2.50000000e-04,948353
122,84.206535,40,1.48910989e-02,2.31699118e-03,5.07949041e-02,6.04500672e-02,3.31267586e-03,2.50000000e-04,948353
123,86.726660,40,1.51173713e-02,2.36009082e-03,5.12246770e-02,5.54505780e-02,2.76275189e-03,2.50000000e-04,948353
124,85.198177,40,1.65509106e-02,2.64790782e-03,5.40277034e-02,5.92176291e-02,3.11964377e-03,2.50000000e-04,948353
125,83.925640,40,1.63422904e-02,2.60528264e-03,5.34727287e-02,5.29017295e-02,2.48335132e-03,2.50000000e-04,948353
126,85.506394,40,1.36129251e-02,2.05921098e-03,4.80228673e-02,5.78163764e-02,3.00884139e-03,2.50000000e-04,948353
127,84.457129,40,1.54724050e-02,2.42792083e-03,5.17241360e-02,5.85575068e-02,3.04889674e-03,2.50000000e-04,948353
128,85.517706,40,1.66523836e-02,2.66628889e-03,5.36726123e-02,5.00717860e-02,2.22602105e-03,2.50000000e-04,948353
129,86.796611,40,1.43870968e-02,2.21192630e-03,4.96662646e-02,4.60530017e-02,1.89149363e-03,2.50000000e-04,948353
130,82.963872,40,1.35059726e-02,2.03469217e-03,4.77189990e-02,4.97627795e-02,2.18841260e-03,2.50000000e-04,948353
131,83.287561,40,1.80909365e-02,2.95123258e-03,5.62600448e-02,4.78722847e-02,2.04786455e-03,2.50000000e-04,948353
132,85.064925,40,1.43889462e-02,2.20974175e-03,4.94626404e-02,4.88183691e-02,2.11387349e-03,2.50000000e-04,948353
133,89.211383,40,1.47318526e-02,2.27550269e-03,5.01565824e-02,5.19628884e-02,2.41630097e-03,2.50000000e-04,948353
134,84.371614,40,1.45424475e-02,2.23925936e-03,4.97110706e-02,4.06100388e-02,1.46173938e-03,2.50000000e-04,948353
135,84.389176,40,1.38328494e-02,2.09798983e-03,4.79537071e-02,4.47014539e-02,1.77769642e-03,2.50000000e-04,948353
136,86.181067,40,1.53042512e-02,2.39641506e-03,5.09345326e-02,4.37177010e-02,1.69388438e-03,2.50000000e-04,948353
137,84.145932,40,1.40751798e-02,2.15034949e-03,4.88724022e-02,4.39829557e-02,1.71596333e-03,2.50000000e-04,948353
138,87.268912,40,1.33933093e-02,2.00919946e-03,4.71241977e-02,3.95990279e-02,1.38930391e-03,2.50000000e-04,948353
139,85.551637,40,1.33214344e-02,1.99551159e-03,4.66448320e-02,4.78633443e-02,2.03015196e-03,2.50000000e-04,948353
140,84.561295,40,1.25094394e-02,1.83229454e-03,4.53541912e-02,4.44835870e-02,1.76633980e-03,2.50000000e-04,948353
141,84.011016,40,1.35875503e-02,2.04945106e-03,4.75082837e-02,4.34815234e-02,1.68038931e-03,2.50000000e-04,948353
142,87.004906,40,1.39420369e-02,2.11895008e-03,4.82816430e-02,4.07038000e-02,1.47064553e-03,2.50000000e-04,948353
143,83.969632,40,1.38980930e-02,2.11191985e-03,4.80328674e-02,5.94663557e-02,3.16103520e-03,2.50000000e-04,948353
144,85.913815,40,1.25644585e-02,1.84837990e-03,4.52825925e-02,4.39703797e-02,1.72018905e-03,2.50000000e-04,948353
145,84.756319,40,1.20646133e-02,1.74470803e-03,4.41017910e-02,3.96663572e-02,1.40006836e-03,2.50000000e-04,948353
146,87.175146,40,1.21413337e-02,1.75977957e-03,4.43011046e-02,4.08151263e-02,1.48198378e-03,2.50000000e-04,948353
147,84.097504,40,1.25148004e-02,1.83451201e-03,4.52441356e-02,4.41381574e-02,1.72745548e-03,2.50000000e-04,948353
148,85.661197,40,1.24944673e-02,1.82980838e-03,4.49767041e-02,4.36594222e-02,1.70888550e-03,2.50000000e-04,948353
149,87.076286,40,1.36004442e-02,2.05042888e-03,4.74397478e-02,4.60657459e-02,1.89060158e-03,2.50000000e-04,948353
150,85.381548,40,1.38879246e-02,2.10638925e-03,4.82833401e-02,4.61429095e-02,1.89079402e-03,2.50000000e-04,948353
151,85.189047,40,1.29821995e-02,1.92632782e-03,4.59894351e-02,4.88762978e-02,2.12267500e-03,2.50000000e-04,948353
152,87.454393,40,1.33520751e-02,2.00251417e-03,4.66234845e-02,8.31197670e-02,6.49005193e-03,2.50000000e-04,948353
153,87.367634,40,1.17748201e-02,1.68828689e-03,4.31894075e-02,4.15696463e-02,1.53528467e-03,2.50000000e-04,948353
154,86.219702,40,1.30885600e-02,1.95263874e-03,4.61421241e-02,4.38566071e-02,1.71203757e-03,2.50000000e-04,948353
155,84.635984,40,1.35525077e-02,2.04410466e-03,4.73450443e-02,5.41254467e-02,2.60970545e-03,2.50000000e-04,948353
156,84.119915,40,1.31247819e-02,1.95814693e-03,4.63976569e-02,4.40994249e-02,1.73589733e-03,2.50000000e-04,948353
157,84.492582,40,1.24933866e-02,1.83318891e-03,4.48431713e-02,3.94877307e-02,1.40609298e-03,2.50000000e-04,948353
158,83.204289,40,1.16079872e-02,1.65455921e-03,4.29396263e-02,4.16289018e-02,1.55944604e-03,2.50000000e-04,948353
159,83.688314,40,1.17935206e-02,1.69425573e-03,4.31000023e-02,3.94007568e-02,1.37835572e-03,2.50000000e-04,948353
160,87.197407,40,1.14314786e-02,1.62030935e-03,4.22935662e-02,5.17533538e-02,2.43828287e-03,2.50000000e-04,948353
161,87.150279,40,1.34387920e-02,2.02211369e-03,4.69920892e-02,5.70502117e-02,2.93089601e-03,2.50000000e-04,948353
162,85.400535,40,1.25776413e-02,1.84925043e-03,4.51226014e-02,7.76034823e-02,5.34298462e-03,2.50000000e-04,948353
163,85.195462,40,1.15759084e-02,1.64841860e-03,4.27172661e-02,3.45726018e-02,1.06568839e-03,2.50000000e-04,948353
164,84.356401,40,1.11935457e-02,1.57164100e-03,4.17828062e-02,5.33627626e-02,2.52204075e-03,2.50000000e-04,948353
165,85.550830,40,1.17868968e-02,1.69128855e-03,4.32146480e-02,4.39841774e-02,1.72155863e-03,2.50000000e-04,948353
166,86.291107,40,1.10292122e-02,1.54042094e-03,4.14714752e-02,4.02603845e-02,1.43663370e-03,2.50000000e-04,948353
167,88.082584,40,1.16181789e-02,1.65844567e-03,4.26502378e-02,4.72083329e-02,2.00157277e-03,2.50000000e-04,948353
168,85.549768,40,1.40091720e-02,2.14003673e-03,4.83396395e-02,4.15606217e-02,1.56569839e-03,2.50000000e-04,948353
169,84.346600,40,1.34837395e-02,2.03128739e-03,4.69837919e-02,3.62315023e-02,1.16272653e-03,2.50000000e-04,948353
170,86.266331,40,1.23539397e-02,1.80726513e-03,4.45301585e-02,4.00744569e-02,1.43799336e-03,2.50000000e-04,948353
171,83.990308,40,1.15838721e-02,1.65270535e-03,4.27546515e-02,3.89457707e-02,1.36717882e-03,2.50000000e-04,948353
172,84.906799,40,1.26444166e-02,1.86765836e-03,4.53024896e-02,5.15239005e-02,2.42155096e-03,2.50000000e-04,948353
173,82.570803,40,1.40702531e-02,2.15004856e-03,4.84141047e-02,3.39106470e-02,1.01926549e-03,2.50000000e-04,948353
174,84.325373,40,1.10718041e-02,1.55103910e-03,4.15672854e-02,4.06603448e-02,1.48382332e-03,2.50000000e-04,948353
175,88.155238,40,1.21287961e-02,1.76139052e-03,4.38249985e-02,4.32990225e-02,1.66775265e-03,2.50000000e-04,948353
176,86.067860,40,1.17807487e-02,1.69218272e-03,4.32442327e-02,3.72188483e-02,1.24702650e-03,2.50000000e-04,948353
177,87.770412,40,1.19598262e-02,1.72836864e-03,4.37823292e-02,4.23710947e-02,1.61068235e-03,2.50000000e-04,948353
178,86.017042,40,1.07746739e-02,1.49072090e-03,4.06656252e-02,6.03663015e-02,3.27186317e-03,2.50000000e-04,948353
179,85.141546,40,1.25265959e-02,1.83907030e-03,4.49466121e-02,4.30519906e-02,1.64265715e-03,2.50000000e-04,948353
180,85.418324,40,1.01787822e-02,1.37116814e-03,3.91074837e-02,3.31097031e-02,9.78703293e-04,2.50000000e-04,948353
181,87.520218,40,1.09200946e-02,1.51863080e-03,4.09006020e-02,3.74755298e-02,1.24406849e-03,2.50000000e-04,948353
182,84.916388,40,1.12815821e-02,1.59238935e-03,4.15401160e-02,4.42902929e-02,1.75457677e-03,2.50000000e-04,948353
183,84.780870,40,1.36417596e-02,2.06589887e-03,4.73708878e-02,3.83386368e-02,1.33007159e-03,2.50000000e-04,948353
184,87.794442,40,1.14279952e-02,1.62174113e-03,4.24136233e-02,4.32063688e-02,1.65115821e-03,2.50000000e-04,948353
185,84.051213,40,1.06816402e-02,1.47408583e-03,4.05184551e-02,3.93471743e-02,1.37974395e-03,2.50000000e-04,948353
186,87.305139,40,1.09001118e-02,1.51737512e-03,4.09868261e-02,3.66026866e-02,1.19056460e-03,2.50000000e-04,948353
187,83.983604,40,1.16353863e-02,1.66583062e-03,4.28271407e-02,6.38395718e-02,3.67855938e-03,2.50000000e-04,948353
188,86.036290,40,1.17493359e-02,1.68794911e-03,4.31686185e-02,4.77089749e-02,2.08771589e-03,2.50000000e-04,948353
189,86.167409,40,1.19859537e-02,1.73671160e-03,4.36139211e-02,4.22716460e-02,1.58472143e-03,2.50000000e-04,948353
190,85.625058,40,1.15693378e-02,1.65169707e-03,4.27096831e-02,3.28460249e-02,9.57935076e-04,2.50000000e-04,948353
191,86.694201,40,1.15203736e-02,1.64295013e-03,4.26043488e-02,3.75766170e-02,1.26306242e-03,2.50000000e-04,948353
192,84.934992,40,1.29061762e-02,1.92007007e-03,4.58505388e-02,3.84346060e-02,1.31618585e-03,2.50000000e-04,948353
193,85.277521,40,1.09982776e-02,1.53834616e-03,4.12756429e-02,4.91255723e-02,2.15242853e-03,2.50000000e-04,948353
194,84.648490,40,1.37047838e-02,2.08255839e-03,4.72392167e-02,4.62174840e-02,1.90333112e-03,2.50000000e-04,948353
195,85.584528,40,1.18865922e-02,1.71728121e-03,4.32829632e-02,5.15387146e-02,2.35839346e-03,2.50000000e-04,948353
196,86.648415,40,1.22207142e-02,1.78262707e-03,4.43061922e-02,3.89214650e-02,1.35332464e-03,2.50000000e-04,948353
197,84.322301,40,1.26178182e-02,1.86259954e-03,4.47510206e-02,3.96989417e-02,1.41168508e-03,2.50000000e-04,948353
198,86.076723,40,1.09064081e-02,1.52257514e-03,4.11076427e-02,4.05628964e-02,1.47073296e-03,2.50000000e-04,948353
199,85.135472,40,1.20504494e-02,1.75294207e-03,4.34054523e-02,3.83228494e-02,1.31093991e-03,1.25000000e-04,948353
200,82.740045,40,8.90138776e-03,1.12206151e-03,3.53911207e-02,3.32305968e-02,9.80803781e-04,1.25000000e-04,948353
201,84.868448,40,8.59278669e-03,1.05723832e-03,3.43967916e-02,3.08274239e-02,8.44578882e-04,1.25000000e-04,948353
202,87.702842,40,8.34730672e-03,1.00955966e-03,3.36124722e-02,3.95995112e-02,1.39751207e-03,1.25000000e-04,948353
203,86.253832,40,8.33558784e-03,1.00786347e-03,3.35414246e-02,3.14251192e-02,8.79715174e-04,1.25000000e-04,948353
204,85.378762,40,7.77512634e-03,8.96139265e-04,3.17386729e-02,3.11257105e-02,8.66979494e-04,1.25000000e-04,948353
205,88.610939,40,8.46652675e-03,1.03607026e-03,3.39301929e-02,3.21848530e-02,9.21725927e-04,1.25000000e-04,948353
206,85.325440,40,7.93951530e-03,9.32943219e-04,3.23654271e-02,3.73256694e-02,1.24051290e-03,1.25000000e-04,948353
207,85.773317,40,8.07551949e-03,9.60682908e-04,3.27728870e-02,2.90400349e-02,7.49903097e-04,1.25000000e-04,948353
208,85.896517,40,7.61772837e-03,8.70571976e-04,3.12665520e-02,3.07158366e-02,8.44002358e-04,1.25000000e-04,948353
209,87.506830,40,8.12966542e-03,9.74258561e-04,3.30195436e-02,3.83342753e-02,1.30547136e-03,1.25000000e-04,948353
