epoch,seconds,train_horizon,train_loss,train_pred_mse,train_full_rel_l2,val_full_rel_l2,val_pred_mse,lr,params
260,113.210576,40,1.66193942e-03,2.55648571e-04,1.51476459e-02,1.44368851e-02,2.27435002e-04,1.25000000e-05,948353
261,112.845639,40,1.94765299e-03,3.16836793e-04,1.66427105e-02,1.44364721e-02,2.25728692e-04,1.25000000e-05,948353
262,113.720153,40,1.50992125e-03,2.27497777e-04,1.44387775e-02,1.45775148e-02,2.30104445e-04,1.25000000e-05,948353
263,115.624813,40,1.52664224e-03,2.27166796e-04,1.44500053e-02,1.51235494e-02,2.49180837e-04,1.25000000e-05,948353
264,113.473795,40,1.53802488e-03,2.30836879e-04,1.45540589e-02,1.38727944e-02,2.08655563e-04,1.25000000e-05,948353
265,111.241541,40,1.55152158e-03,2.31335887e-04,1.45616254e-02,1.36631776e-02,2.03045805e-04,1.25000000e-05,948353
266,112.802005,40,1.54922525e-03,2.36337397e-04,1.46808829e-02,1.42409667e-02,2.23737962e-04,1.25000000e-05,948353
267,111.626480,40,1.65066741e-03,2.56181559e-04,1.51265974e-02,1.43061490e-02,2.24831111e-04,1.25000000e-05,948353
268,114.743121,40,1.49180785e-03,2.23090897e-04,1.43142618e-02,1.40191897e-02,2.14372279e-04,1.25000000e-05,948353
269,113.158732,40,1.52689968e-03,2.26525485e-04,1.44280167e-02,1.51018879e-02,2.46384732e-04,1.25000000e-05,948353
270,111.601777,40,1.54581130e-03,2.29569887e-04,1.45175923e-02,1.43226761e-02,2.25521692e-04,1.25000000e-05,948353
271,112.699718,40,1.85436170e-03,2.92723201e-04,1.58536517e-02,1.62478391e-02,3.07271918e-04,1.25000000e-05,948353
272,107.219099,40,2.28347689e-03,3.80861062e-04,1.82758239e-02,2.24294049e-02,5.41450217e-04,1.25000000e-05,948353
273,106.028249,40,2.42297376e-03,3.99367003e-04,1.89593884e-02,2.23775677e-02,5.38855453e-04,1.25000000e-05,948353
274,106.067417,40,2.46433320e-03,4.04191751e-04,1.90655219e-02,2.24709035e-02,5.43352636e-04,1.25000000e-05,948353
275,106.296925,40,2.46968093e-03,4.03838263e-04,1.90695322e-02,2.32575951e-02,5.82829196e-04,1.25000000e-05,948353
276,104.267706,40,2.46847988e-03,4.04158794e-04,1.90810349e-02,2.21879267e-02,5.29704159e-04,1.25000000e-05,948353
277,106.314096,40,2.48271811e-03,4.03620125e-04,1.90679846e-02,2.22655021e-02,5.33519124e-04,1.25000000e-05,948353
278,107.101024,40,2.46484844e-03,4.02701305e-04,1.90570144e-02,2.24674968e-02,5.43250304e-04,1.25000000e-05,948353
279,107.617101,40,2.48203467e-03,4.08553898e-04,1.91167729e-02,1.80315831e-02,3.62326817e-04,1.25000000e-05,948353
280,110.649699,40,2.16604635e-03,3.58018610e-04,1.77630770e-02,1.79594314e-02,3.66265897e-04,1.25000000e-05,948353
281,105.388361,40,1.86002987e-03,2.93195294e-04,1.63503619e-02,1.42712470e-02,2.22451643e-04,1.25000000e-05,948353
282,107.878048,40,1.89809783e-03,2.95653876e-04,1.64306160e-02,1.53679791e-02,2.61265821e-04,1.25000000e-05,948353
283,107.731020,40,2.13612971e-03,3.48255469e-04,1.75413246e-02,1.89544313e-02,3.97870186e-04,1.25000000e-05,948353
284,108.224331,40,2.03621406e-03,3.33249499e-04,1.70298255e-02,1.55958401e-02,2.63806254e-04,1.25000000e-05,948353
285,107.154328,40,1.71563043e-03,2.70254652e-04,1.55625961e-02,1.44523651e-02,2.28638556e-04,1.25000000e-05,948353
286,109.063932,40,1.85805957e-03,2.98070786e-04,1.62352460e-02,2.05475105e-02,4.57618169e-04,1.25000000e-05,948353
287,105.683059,40,1.81601263e-03,2.83214005e-04,1.60687456e-02,1.37956015e-02,2.07417761e-04,1.25000000e-05,948353
288,106.530832,40,1.84146419e-03,2.83818212e-04,1.61037018e-02,1.40013716e-02,2.14095623e-04,1.25000000e-05,948353
289,107.599827,40,1.85773086e-03,2.85677119e-04,1.61560711e-02,1.41816352e-02,2.19451838e-04,1.25000000e-05,948353
290,107.385203,40,1.87419914e-03,2.88713807e-04,1.62447299e-02,1.41555941e-02,2.18394718e-04,1.25000000e-05,948353
291,107.303980,40,1.89644233e-03,2.93097872e-04,1.63612571e-02,1.42392308e-02,2.21360084e-04,1.25000000e-05,948353
292,106.180077,40,1.88351004e-03,2.92226984e-04,1.63431921e-02,1.42874542e-02,2.22689165e-04,1.25000000e-05,948353
293,104.603151,40,1.89524718e-03,2.93373495e-04,1.63673931e-02,1.43653701e-02,2.25092412e-04,1.25000000e-05,948353
294,104.800502,40,1.89987183e-03,2.93609761e-04,1.63681640e-02,1.43866839e-02,2.25940304e-04,1.25000000e-05,948353
295,107.734872,40,1.91377287e-03,2.95908441e-04,1.64498138e-02,1.46750299e-02,2.36304229e-04,1.25000000e-05,948353
296,108.857477,40,1.91854065e-03,2.96592282e-04,1.64666758e-02,1.45435540e-02,2.30939758e-04,1.25000000e-05,948353
297,110.421455,40,1.93524164e-03,2.99480680e-04,1.65511485e-02,1.45834184e-02,2.32290584e-04,1.25000000e-05,948353
298,109.505936,40,1.93414143e-03,3.00279942e-04,1.65684892e-02,1.45486884e-02,2.31196183e-04,1.25000000e-05,948353
299,107.198041,40,1.94204247e-03,3.02409978e-04,1.65698909e-02,1.47068201e-02,2.34258032e-04,6.25000000e-06,948353
300,108.147203,40,1.50222602e-03,2.28007162e-04,1.44257523e-02,1.50146564e-02,2.58396519e-04,6.25000000e-06,948353
301,109.377546,40,1.40243638e-03,2.07406143e-04,1.37421557e-02,1.32870601e-02,1.92660063e-04,6.25000000e-06,948353
302,107.269577,40,1.37268545e-03,2.00711844e-04,1.35594512e-02,1.55125873e-02,2.66202864e-04,6.25000000e-06,948353
303,108.270794,40,1.46267458e-03,2.19136875e-04,1.41420442e-02,1.45636757e-02,2.31265335e-04,6.25000000e-06,948353
304,106.862788,40,1.39822658e-03,2.05405760e-04,1.37173274e-02,1.33405238e-02,1.94029450e-04,6.25000000e-06,948353
305,109.033592,40,1.36068978e-03,1.98502700e-04,1.34818729e-02,1.35228505e-02,1.99345007e-04,6.25000000e-06,948353
306,110.157748,40,1.32892675e-03,1.91529771e-04,1.32656717e-02,1.31117171e-02,1.86825846e-04,6.25000000e-06,948353
307,106.924528,40,1.35845925e-03,1.97313020e-04,1.34507556e-02,1.42177564e-02,2.19092219e-04,6.25000000e-06,948353
308,106.249338,40,1.41507683e-03,2.06509895e-04,1.37705840e-02,1.41228527e-02,2.15873858e-04,6.25000000e-06,948353
309,110.029030,40,1.42384292e-03,2.07743324e-04,1.38211520e-02,1.42472541e-02,2.19539042e-04,6.25000000e-06,948353
310,110.227385,40,1.42643150e-03,2.08710455e-04,1.38506605e-02,1.41402409e-02,2.16400839e-04,6.25000000e-06,948353
311,112.147486,40,1.42624336e-03,2.09761003e-04,1.38660647e-02,1.31549156e-02,1.88043233e-04,6.25000000e-06,948353
312,111.383911,40,1.44746094e-03,2.15974781e-04,1.39999572e-02,1.63099444e-02,2.95924355e-04,6.25000000e-06,948353
313,106.855382,40,1.40909060e-03,2.08045569e-04,1.37655594e-02,1.48290896e-02,2.38319542e-04,6.25000000e-06,948353
314,107.630086,40,1.44136098e-03,2.14710474e-04,1.39759892e-02,1.45959847e-02,2.31726416e-04,6.25000000e-06,948353
315,107.664879,40,1.41311549e-03,2.09182372e-04,1.38246818e-02,1.33517071e-02,1.93342315e-04,6.25000000e-06,948353
316,106.273547,40,1.37382791e-03,2.00719904e-04,1.35323629e-02,1.33886487e-02,1.95683850e-04,6.25000000e-06,948353
317,105.396092,40,1.28074064e-03,1.81816439e-04,1.29267409e-02,1.28016816e-02,1.78069141e-04,6.25000000e-06,948353
318,106.511064,40,1.29129787e-03,1.83193101e-04,1.29773099e-02,1.30862094e-02,1.85995109e-04,6.25000000e-06,948353
319,106.619087,40,1.29430137e-03,1.83872770e-04,1.30021825e-02,1.32099754e-02,1.90143845e-04,6.25000000e-06,948353
320,109.886565,40,1.29605340e-03,1.84283481e-04,1.30184116e-02,1.30859054e-02,1.86796599e-04,6.25000000e-06,948353
321,109.770288,40,1.34379182e-03,1.95350590e-04,1.33378451e-02,1.33674927e-02,1.96021573e-04,6.25000000e-06,948353
322,107.800587,40,1.41565877e-03,2.09195674e-04,1.38198580e-02,1.47765490e-02,2.36240804e-04,6.25000000e-06,948353
323,106.353605,40,1.40101966e-03,2.05903174e-04,1.36775934e-02,1.52878007e-02,2.83098235e-04,6.25000000e-06,948353
324,107.681116,40,1.35206667e-03,1.96972017e-04,1.33902421e-02,1.43490706e-02,2.24010218e-04,6.25000000e-06,948353
325,107.528368,40,1.30009092e-03,1.86421377e-04,1.30743804e-02,1.26245168e-02,1.73588626e-04,6.25000000e-06,948353
326,105.591136,40,1.31129347e-03,1.88345409e-04,1.31290823e-02,1.30725864e-02,1.89316668e-04,6.25000000e-06,948353
327,106.025267,40,1.34065103e-03,1.93600522e-04,1.33345821e-02,1.29191030e-02,1.81779048e-04,6.25000000e-06,948353
328,108.455010,40,1.35907552e-03,1.94861195e-04,1.33807032e-02,1.30604314e-02,1.85845232e-04,6.25000000e-06,948353
329,106.021661,40,1.37215035e-03,1.96607486e-04,1.34462615e-02,1.30994363e-02,1.86948962e-04,6.25000000e-06,948353
330,113.543475,40,1.38233609e-03,1.98524114e-04,1.35098533e-02,1.31233698e-02,1.87559775e-04,6.25000000e-06,948353
331,105.371832,40,1.38997608e-03,1.99815099e-04,1.35551328e-02,1.31389996e-02,1.87978046e-04,6.25000000e-06,948353
332,105.976736,40,1.39435958e-03,2.00666532e-04,1.35839582e-02,1.36539520e-02,2.03243896e-04,6.25000000e-06,948353
333,106.542369,40,1.39387443e-03,2.01938505e-04,1.35969410e-02,1.40169154e-02,2.21423990e-04,6.25000000e-06,948353
334,109.344723,40,1.34111705e-03,1.95096159e-04,1.33577152e-02,1.26953377e-02,1.75600116e-04,6.25000000e-06,948353
335,106.873741,40,1.32886597e-03,1.92299334e-04,1.32411628e-02,1.25997037e-02,1.73141293e-04,6.25000000e-06,948353
336,107.150594,40,1.34663140e-03,1.94224706e-04,1.33552983e-02,1.26792658e-02,1.74961497e-04,6.25000000e-06,948353
337,109.188388,40,1.36306552e-03,1.95022778e-04,1.33913026e-02,1.26530750e-02,1.74146741e-04,6.25000000e-06,948353
338,107.950964,40,1.37872750e-03,1.97813011e-04,1.34827503e-02,1.27456218e-02,1.76729849e-04,6.25000000e-06,948353
339,110.020434,40,1.38519961e-03,1.98730018e-04,1.35140330e-02,1.28496684e-02,1.79733421e-04,6.25000000e-06,948353
340,107.463151,40,1.39613347e-03,2.00343364e-04,1.35745561e-02,1.28701304e-02,1.80215674e-04,6.25000000e-06,948353
341,110.432611,40,1.40376040e-03,2.01965093e-04,1.36244737e-02,1.29301966e-02,1.81990201e-04,6.25000000e-06,948353
342,108.196537,40,1.40207110e-03,2.02367660e-04,1.36412023e-02,1.30374328e-02,1.85153866e-04,6.25000000e-06,948353
343,105.774021,40,1.41479368e-03,2.04129613e-04,1.36956536e-02,1.30447946e-02,1.85302483e-04,6.25000000e-06,948353
344,106.386681,40,1.41265273e-03,2.04450475e-04,1.37089691e-02,1.30425608e-02,1.85187127e-04,6.25000000e-06,948353
345,106.484538,40,1.41335355e-03,2.04791142e-04,1.37203858e-02,1.30068702e-02,1.84136981e-04,6.25000000e-06,948353
346,105.461510,40,1.42216240e-03,2.06162293e-04,1.37646684e-02,1.31066995e-02,1.87129961e-04,6.25000000e-06,948353
347,107.020065,40,1.46325046e-03,2.16666297e-04,1.40272333e-02,1.43650959e-02,2.33994530e-04,6.25000000e-06,948353
348,106.506820,40,1.43481285e-03,2.13084338e-04,1.38722096e-02,1.30188453e-02,1.84482036e-04,6.25000000e-06,948353
349,107.707046,40,1.29430233e-03,1.83948953e-04,1.30060092e-02,1.31741177e-02,1.89022904e-04,6.25000000e-06,948353
350,107.261067,40,1.33606402e-03,1.93687445e-04,1.32955124e-02,1.50412221e-02,2.56298437e-04,6.25000000e-06,948353
351,106.581182,40,1.34240466e-03,1.94363146e-04,1.33118812e-02,1.24700733e-02,1.69183327e-04,6.25000000e-06,948353
352,106.700513,40,1.32219599e-03,1.90881968e-04,1.31807010e-02,1.26326371e-02,1.73260770e-04,6.25000000e-06,948353
353,106.047402,40,1.25561418e-03,1.76434657e-04,1.27401238e-02,1.28091957e-02,1.77891764e-04,6.25000000e-06,948353
354,109.952623,40,1.26725729e-03,1.77808452e-04,1.27927476e-02,1.31079376e-02,1.87003423e-04,6.25000000e-06,948353
355,109.975650,40,1.27389677e-03,1.78877576e-04,1.28297913e-02,1.26504767e-02,1.73675805e-04,6.25000000e-06,948353
356,111.168274,40,1.27720162e-03,1.79686616e-04,1.28594385e-02,1.28754749e-02,1.79862961e-04,6.25000000e-06,948353
357,107.046084,40,1.28210771e-03,1.80693808e-04,1.28928159e-02,1.32448551e-02,1.90863883e-04,6.25000000e-06,948353
358,107.942930,40,1.32842500e-03,1.91587738e-04,1.32292551e-02,1.32270892e-02,1.90131844e-04,6.25000000e-06,948353
359,107.486574,40,1.34999929e-03,1.95858392e-04,1.33849624e-02,1.24965248e-02,1.69943638e-04,6.25000000e-06,948353
360,106.972940,40,1.35476542e-03,1.94003286e-04,1.33496424e-02,1.25955611e-02,1.72729541e-04,6.25000000e-06,948353
361,106.752277,40,1.37240421e-03,1.96092205e-04,1.34251184e-02,1.26250597e-02,1.73433726e-04,6.25000000e-06,948353
362,106.664651,40,1.38217573e-03,1.98178487e-04,1.34955480e-02,1.27190112e-02,1.76049679e-04,6.25000000e-06,948353
363,104.681914,40,1.39437071e-03,1.99963028e-04,1.35577707e-02,1.27643223e-02,1.77255165e-04,6.25000000e-06,948353
364,105.407346,40,1.39742627e-03,2.00398139e-04,1.35774387e-02,1.28751341e-02,1.80433728e-04,6.25000000e-06,948353
365,107.147609,40,1.40646571e-03,2.01832907e-04,1.36215714e-02,1.28763822e-02,1.80396374e-04,6.25000000e-06,948353
366,109.324867,40,1.41170951e-03,2.02903010e-04,1.36572783e-02,1.29392888e-02,1.82158263e-04,6.25000000e-06,948353
367,111.343410,40,1.41646110e-03,2.03681406e-04,1.36867797e-02,1.30196409e-02,1.84886775e-04,6.25000000e-06,948353
368,110.095801,40,1.46210150e-03,2.16717380e-04,1.39634363e-02,1.29874542e-02,1.83315232e-04,6.25000000e-06,948353
369,107.718566,40,1.40430974e-03,2.07293075e-04,1.37192914e-02,1.39901857e-02,2.13625946e-04,6.25000000e-06,948353
370,106.227567,40,1.27830954e-03,1.80721295e-04,1.28892849e-02,1.26364392e-02,1.73813255e-04,6.25000000e-06,948353
371,106.805191,40,1.28253418e-03,1.80228600e-04,1.28769261e-02,1.28882154e-02,1.80804291e-04,6.25000000e-06,948353
372,108.267811,40,1.28638306e-03,1.81033137e-04,1.29071278e-02,1.31452991e-02,1.87171211e-04,6.25000000e-06,948353
373,109.886040,40,1.29160363e-03,1.82337913e-04,1.29480982e-02,1.28325487e-02,1.79922330e-04,6.25000000e-06,948353
374,105.813876,40,1.34302192e-03,1.94758702e-04,1.33012314e-02,1.34807789e-02,1.99383074e-04,6.25000000e-06,948353
375,105.223275,40,1.51359290e-03,2.27649118e-04,1.42972376e-02,1.43026330e-02,2.23297272e-04,6.25000000e-06,948353
376,108.432202,40,1.33515356e-03,1.93013575e-04,1.32827868e-02,1.25377218e-02,1.70882573e-04,6.25000000e-06,948353
377,112.552931,40,1.38660852e-03,2.03528577e-04,1.35670188e-02,1.26795783e-02,1.74996474e-04,6.25000000e-06,948353
378,108.951063,40,1.31817295e-03,1.89651065e-04,1.31775464e-02,1.39791465e-02,2.11696651e-04,6.25000000e-06,948353
379,106.407732,40,1.34881557e-03,1.92618269e-04,1.33076602e-02,1.41831747e-02,2.17522266e-04,6.25000000e-06,948353
380,110.149201,40,1.36540183e-03,1.94310008e-04,1.33673416e-02,1.42196224e-02,2.18613832e-04,6.25000000e-06,948353
381,108.393727,40,1.37896877e-03,1.96149369e-04,1.34261305e-02,1.39499655e-02,2.10363619e-04,6.25000000e-06,948353
382,107.545663,40,1.38866094e-03,1.97627481e-04,1.34776876e-02,1.40883319e-02,2.14472460e-04,6.25000000e-06,948353
383,110.112431,40,1.39218440e-03,1.98458749e-04,1.35114940e-02,1.40499232e-02,2.13326217e-04,6.25000000e-06,948353
384,112.135126,40,1.40632298e-03,2.00857127e-04,1.35884672e-02,1.39180632e-02,2.09398472e-04,6.25000000e-06,948353
385,110.425277,40,1.41555898e-03,2.02516100e-04,1.36393498e-02,1.45505736e-02,2.29225198e-04,6.25000000e-06,948353
386,105.840510,40,1.41002340e-03,2.02611485e-04,1.36483487e-02,1.41567606e-02,2.16585931e-04,6.25000000e-06,948353
387,105.715067,40,1.41484580e-03,2.03206138e-04,1.36682237e-02,1.37379539e-02,2.04080019e-04,6.25000000e-06,948353
388,105.854388,40,1.42808398e-03,2.10594420e-04,1.38060706e-02,1.37397601e-02,2.08807077e-04,6.25000000e-06,948353
389,106.652203,40,1.36442245e-03,1.98954217e-04,1.34742145e-02,1.32807207e-02,1.91428503e-04,6.25000000e-06,948353
390,108.676743,40,1.35427362e-03,1.96856684e-04,1.33813839e-02,1.45838197e-02,2.30137558e-04,6.25000000e-06,948353
391,106.641987,40,1.54686849e-03,2.31652952e-04,1.45529499e-02,1.54622328e-02,2.58802425e-04,6.25000000e-06,948353
392,108.939183,40,1.56721323e-03,2.33333022e-04,1.46169959e-02,1.47696787e-02,2.35697142e-04,6.25000000e-06,948353
393,109.114600,40,1.59302489e-03,2.37003015e-04,1.47166376e-02,1.52204298e-02,2.50239052e-04,6.25000000e-06,948353
394,110.822655,40,1.59817047e-03,2.37708412e-04,1.47485730e-02,1.50221711e-02,2.43532629e-04,6.25000000e-06,948353
395,108.241627,40,1.56587227e-03,2.32136155e-04,1.45596741e-02,1.72508828e-02,3.74551772e-04,6.25000000e-06,948353
396,106.551733,40,1.38264325e-03,2.01534950e-04,1.35819775e-02,1.42384518e-02,2.19073064e-04,6.25000000e-06,948353
397,105.183717,40,1.40085487e-03,2.02246344e-04,1.36359538e-02,1.42774475e-02,2.20346969e-04,6.25000000e-06,948353
398,104.733084,40,1.41519678e-03,2.04068344e-04,1.36932241e-02,1.39709958e-02,2.11062036e-04,6.25000000e-06,948353
399,103.102989,40,1.42343503e-03,2.04494693e-04,1.37091913e-02,1.41972010e-02,2.17859161e-04,3.12500000e-06,948353
400,103.531768,40,1.28450270e-03,1.81517638e-04,1.29098879e-02,1.31016953e-02,1.86536316e-04,3.12500000e-06,948353
401,105.926890,40,1.25691874e-03,1.77732930e-04,1.27645878e-02,1.32959133e-02,1.96966031e-04,3.12500000e-06,948353
402,104.097186,40,1.25962862e-03,1.77979617e-04,1.27741368e-02,1.27119830e-02,1.75789851e-04,3.12500000e-06,948353
403,105.069860,40,1.22966613e-03,1.71753386e-04,1.25703283e-02,1.27232906e-02,1.76143446e-04,3.12500000e-06,948353
404,107.549951,40,1.22797008e-03,1.70777375e-04,1.25347076e-02,1.27231226e-02,1.76223874e-04,3.12500000e-06,948353
405,107.676217,40,1.22730698e-03,1.70532331e-04,1.25268489e-02,1.28348080e-02,1.79293308e-04,3.12500000e-06,948353
406,107.668933,40,1.23127849e-03,1.71169695e-04,1.25495461e-02,1.28447709e-02,1.79555502e-04,3.12500000e-06,948353
407,106.477618,40,1.23372849e-03,1.71599749e-04,1.25646596e-02,1.28839529e-02,1.80610153e-04,3.12500000e-06,948353
408,105.681568,40,1.23647254e-03,1.72072171e-04,1.25819482e-02,1.28503451e-02,1.79544024e-04,3.12500000e-06,948353
409,109.992474,40,1.23500681e-03,1.71867737e-04,1.25733607e-02,1.28645913e-02,1.80054529e-04,3.12500000e-06,948353
410,108.789352,40,1.27227027e-03,1.80132223e-04,1.28152715e-02,1.32458723e-02,1.90803466e-04,3.12500000e-06,948353
411,105.128918,40,1.20494206e-03,1.67062430e-04,1.23835497e-02,1.21664990e-02,1.60898624e-04,3.12500000e-06,948353
412,106.483069,40,1.20052171e-03,1.65934791e-04,1.23359981e-02,1.23808940e-02,1.68898011e-04,3.12500000e-06,948353
413,109.866606,40,1.18795593e-03,1.63322598e-04,1.22461707e-02,1.27269001e-02,1.76994123e-04,3.12500000e-06,948353
414,105.633095,40,1.23709430e-03,1.72672192e-04,1.25968231e-02,1.23070979e-02,1.64876225e-04,3.12500000e-06,948353
415,100.621747,40,1.20341137e-03,1.65598097e-04,1.23416506e-02,1.22276151e-02,1.62734053e-04,3.12500000e-06,948353
416,103.030102,40,1.20787431e-03,1.66925459e-04,1.23823001e-02,1.22176804e-02,1.62381333e-04,3.12500000e-06,948353
417,103.172735,40,1.18980404e-03,1.63815148e-04,1.22671388e-02,1.24186107e-02,1.68539261e-04,3.12500000e-06,948353
418,104.169099,40,1.19552023e-03,1.64910528e-04,1.22970861e-02,1.37649070e-02,2.08839414e-04,3.12500000e-06,948353
419,102.765868,40,1.24361188e-03,1.74520594e-04,1.26512711e-02,1.26458715e-02,1.73591501e-04,3.12500000e-06,948353
420,102.731539,40,1.20111134e-03,1.65610895e-04,1.23418851e-02,1.26588405e-02,1.73946491e-04,3.12500000e-06,948353
421,102.729019,40,1.19840873e-03,1.64628003e-04,1.23057963e-02,1.25133432e-02,1.69906580e-04,3.12500000e-06,948353
422,103.971996,40,1.20040336e-03,1.64511811e-04,1.23022954e-02,1.24571572e-02,1.68309575e-04,3.12500000e-06,948353
423,103.278334,40,1.20182629e-03,1.64657587e-04,1.23097464e-02,1.25232919e-02,1.70070188e-04,3.12500000e-06,948353
424,101.801422,40,1.20481170e-03,1.65307573e-04,1.23324985e-02,1.25235191e-02,1.70055374e-04,3.12500000e-06,948353
425,101.214736,40,1.20432129e-03,1.66105047e-04,1.23580577e-02,1.24047765e-02,1.66913285e-04,3.12500000e-06,948353
426,98.360409,40,1.20150461e-03,1.65348276e-04,1.23351373e-02,1.24154488e-02,1.67109121e-04,3.12500000e-06,948353
427,99.651198,40,1.20158545e-03,1.65406047e-04,1.23376911e-02,1.24658103e-02,1.68504237e-04,3.12500000e-06,948353
428,101.087453,40,1.20423781e-03,1.66161689e-04,1.23530663e-02,1.21418136e-02,1.60479842e-04,3.12500000e-06,948353
429,101.145797,40,1.18431896e-03,1.62996453e-04,1.22385268e-02,1.21697897e-02,1.61185902e-04,3.12500000e-06,948353
430,97.957714,40,1.18219744e-03,1.62352093e-04,1.22164606e-02,1.21117823e-02,1.59630374e-04,3.12500000e-06,948353
431,98.491638,40,1.16181006e-03,1.58136909e-04,1.20535142e-02,1.19644713e-02,1.55678843e-04,3.12500000e-06,948353
432,97.980961,40,1.17530920e-03,1.60876632e-04,1.21425065e-02,1.23948855e-02,1.67233808e-04,3.12500000e-06,948353
433,98.020341,40,1.17202871e-03,1.60099605e-04,1.21230098e-02,1.17906459e-02,1.51190197e-04,3.12500000e-06,948353
434,101.171309,40,1.19257232e-03,1.63954994e-04,1.22685411e-02,1.18320489e-02,1.52311937e-04,3.12500000e-06,948353
435,98.315845,40,1.19849321e-03,1.64340423e-04,1.22891259e-02,1.18575988e-02,1.52951859e-04,3.12500000e-06,948353
436,101.957101,40,1.16925674e-03,1.59755725e-04,1.21157489e-02,1.18755896e-02,1.53433610e-04,3.12500000e-06,948353
437,102.404429,40,1.17161398e-03,1.60067136e-04,1.21277228e-02,1.23880486e-02,1.66992640e-04,3.12500000e-06,948353
438,102.013259,40,1.17167933e-03,1.59343378e-04,1.21064034e-02,1.24573730e-02,1.68858851e-04,3.12500000e-06,948353
439,101.066652,40,1.17782208e-03,1.59996740e-04,1.21331355e-02,1.25011627e-02,1.70031665e-04,3.12500000e-06,948353
440,101.897312,40,1.17501952e-03,1.59502031e-04,1.21150874e-02,1.19618231e-02,1.55597109e-04,3.12500000e-06,948353
441,101.028855,40,1.16779320e-03,1.59095710e-04,1.20935028e-02,1.35073840e-02,2.01078143e-04,3.12500000e-06,948353
442,101.101419,40,1.16774280e-03,1.59516868e-04,1.20951738e-02,1.20097483e-02,1.56879035e-04,3.12500000e-06,948353
443,102.112090,40,1.16665483e-03,1.59083540e-04,1.20814879e-02,1.18357040e-02,1.52263090e-04,3.12500000e-06,948353
444,101.977078,40,1.15362164e-03,1.56624564e-04,1.19921213e-02,1.19994315e-02,1.56853606e-04,3.12500000e-06,948353
445,101.502895,40,1.25942878e-03,1.77535452e-04,1.27553221e-02,1.26276010e-02,1.73651034e-04,3.12500000e-06,948353
446,100.686386,40,1.20377920e-03,1.66314790e-04,1.23689360e-02,1.23071242e-02,1.64897098e-04,3.12500000e-06,948353
447,99.487026,40,1.18315773e-03,1.61660287e-04,1.21901769e-02,1.19002499e-02,1.53975753e-04,3.12500000e-06,948353
448,98.593825,40,1.18398033e-03,1.62605060e-04,1.22109471e-02,1.34908676e-02,2.01993969e-04,3.12500000e-06,948353
449,98.450685,40,1.18095979e-03,1.62048950e-04,1.21867068e-02,1.22372741e-02,1.63006702e-04,3.12500000e-06,948353
450,100.376713,40,1.21921019e-03,1.68661242e-04,1.24496262e-02,1.21090232e-02,1.59577802e-04,3.12500000e-06,948353
451,100.255857,40,1.19510600e-03,1.63852020e-04,1.22656641e-02,1.18612585e-02,1.53055052e-04,3.12500000e-06,948353
452,100.368745,40,1.16196095e-03,1.58244874e-04,1.20444099e-02,1.21673319e-02,1.61070701e-04,3.12500000e-06,948353
453,100.458011,40,1.16575031e-03,1.58998555e-04,1.20772137e-02,1.17662523e-02,1.50660100e-04,3.12500000e-06,948353
454,101.451218,40,1.12979945e-03,1.51904567e-04,1.18151521e-02,1.18695826e-02,1.53447390e-04,3.12500000e-06,948353
455,97.617753,40,1.21704622e-03,1.69079579e-04,1.24429212e-02,1.20406154e-02,1.57361263e-04,3.12500000e-06,948353
456,101.554835,40,1.15569293e-03,1.56797876e-04,1.20022678e-02,1.17001403e-02,1.48809607e-04,3.12500000e-06,948353
457,101.098184,40,1.16636531e-03,1.59051273e-04,1.20816190e-02,1.19388792e-02,1.55274722e-04,3.12500000e-06,948353
458,100.213504,40,1.14514782e-03,1.54693700e-04,1.19252536e-02,1.17030558e-02,1.49100934e-04,3.12500000e-06,948353
459,100.147458,40,1.15541447e-03,1.56787126e-04,1.19897192e-02,1.17552242e-02,1.50444872e-04,3.12500000e-06,948353
460,100.264152,40,1.15256191e-03,1.56048862e-04,1.19774934e-02,1.24982031e-02,1.69383679e-04,3.12500000e-06,948353
461,100.702874,40,1.12650755e-03,1.51265874e-04,1.17937401e-02,1.17399624e-02,1.49947377e-04,3.12500000e-06,948353
462,97.546449,40,1.13995023e-03,1.54038762e-04,1.18933794e-02,1.20535744e-02,1.57935363e-04,3.12500000e-06,948353
463,100.260842,40,1.18001395e-03,1.61788188e-04,1.21881839e-02,1.21925974e-02,1.61853991e-04,3.12500000e-06,948353
464,99.894567,40,1.15464209e-03,1.56078210e-04,1.19844495e-02,1.19390216e-02,1.56064546e-04,3.12500000e-06,948353
465,99.620826,40,1.13397048e-03,1.52745462e-04,1.18469857e-02,1.19598498e-02,1.55687237e-04,3.12500000e-06,948353
466,101.697240,40,1.16981038e-03,1.59960844e-04,1.21134536e-02,1.19253751e-02,1.54387442e-04,3.12500000e-06,948353
467,101.592519,40,1.13575870e-03,1.53141573e-04,1.18644195e-02,1.18103111e-02,1.51507946e-04,3.12500000e-06,948353
468,101.350947,40,1.11675460e-03,1.49009687e-04,1.17095752e-02,1.16343249e-02,1.47188417e-04,3.12500000e-06,948353
469,101.306401,40,1.11757948e-03,1.49224045e-04,1.17175588e-02,1.16687445e-02,1.48052120e-04,3.12500000e-06,948353
470,99.721844,40,1.11584836e-03,1.48827526e-04,1.17033906e-02,1.18380209e-02,1.52125695e-04,3.12500000e-06,948353
