epoch,seconds,train_horizon,train_loss,train_pred_mse,train_full_rel_l2,val_full_rel_l2,val_pred_mse,lr,params
198,159.982427,40,2.06675423e-03,3.31489116e-04,1.74457730e-02,,,2.50000000e-05,948353
199,161.874987,40,2.07155337e-03,3.30643907e-04,1.74274290e-02,,,1.25000000e-05,948353
200,160.496974,40,2.00447115e-03,3.25148113e-04,1.70748787e-02,,,1.25000000e-05,948353
201,158.687105,40,1.68747329e-03,2.61696170e-04,1.54440920e-02,,,1.25000000e-05,948353
202,160.824445,40,1.94359678e-03,3.12593093e-04,1.67176083e-02,,,1.25000000e-05,948353
203,160.479475,40,1.75038608e-03,2.74230532e-04,1.57398067e-02,,,1.25000000e-05,948353
204,160.605094,40,1.58555906e-03,2.39903735e-04,1.48617334e-02,,,1.25000000e-05,948353
205,160.408035,40,1.64716398e-03,2.52979659e-04,1.51654891e-02,,,1.25000000e-05,948353
206,162.166742,40,1.85883522e-03,2.94457223e-04,1.63452247e-02,,,1.25000000e-05,948353
207,157.912093,40,1.82755128e-03,2.88527553e-04,1.60258942e-02,,,1.25000000e-05,948353
208,158.404621,40,1.70378795e-03,2.64787080e-04,1.54838606e-02,,,1.25000000e-05,948353
209,160.681329,40,1.52604593e-03,2.27310263e-04,1.44576420e-02,,,1.25000000e-05,948353
210,161.221162,40,1.61501057e-03,2.46444337e-04,1.49926202e-02,,,1.25000000e-05,948353
211,160.512483,40,1.77234394e-03,2.72749548e-04,1.58222905e-02,,,1.25000000e-05,948353
212,157.316997,40,1.83419793e-03,2.80446690e-04,1.60528950e-02,,,1.25000000e-05,948353
213,153.960035,40,1.86812406e-03,2.86726431e-04,1.62349200e-02,,,1.25000000e-05,948353
214,155.642274,40,1.88211265e-03,2.91292053e-04,1.63560048e-02,,,1.25000000e-05,948353
215,154.820663,40,1.89330904e-03,2.94416650e-04,1.64354254e-02,,,1.25000000e-05,948353
216,153.558757,40,1.88362197e-03,2.93068325e-04,1.64064261e-02,,,1.25000000e-05,948353
217,155.409662,40,1.91420312e-03,2.97073902e-04,1.65223039e-02,,,1.25000000e-05,948353
218,158.161894,40,1.93447420e-03,3.01530602e-04,1.66137478e-02,,,1.25000000e-05,948353
219,154.416387,40,1.91145861e-03,3.00387968e-04,1.65605571e-02,,,1.25000000e-05,948353
220,156.985776,40,1.91865733e-03,2.99103677e-04,1.65749411e-02,,,1.25000000e-05,948353
221,155.421975,40,1.78184891e-03,2.76235397e-04,1.58938223e-02,,,1.25000000e-05,948353
222,154.868084,40,1.96091766e-03,3.13856974e-04,1.67722932e-02,,,1.25000000e-05,948353
223,156.882806,40,2.09104464e-03,3.40741649e-04,1.74465826e-02,,,1.25000000e-05,948353
224,156.503167,40,1.82218936e-03,2.87075165e-04,1.60272337e-02,,,1.25000000e-05,948353
225,156.929096,40,1.95481497e-03,3.13787322e-04,1.67100329e-02,,,1.25000000e-05,948353
226,154.099581,40,1.52854477e-03,2.27240446e-04,1.44582642e-02,,,1.25000000e-05,948353
227,155.397869,40,1.57781301e-03,2.35217067e-04,1.47055728e-02,,,1.25000000e-05,948353
228,156.864255,40,1.58167637e-03,2.35310357e-04,1.47181042e-02,,,1.25000000e-05,948353
229,157.511853,40,1.59722127e-03,2.38394606e-04,1.48153332e-02,,,1.25000000e-05,948353
230,156.435911,40,1.73783756e-03,2.67290332e-04,1.56156755e-02,,,1.25000000e-05,948353
231,155.857684,40,1.90528846e-03,2.92146599e-04,1.63754108e-02,,,1.25000000e-05,948353
232,157.369345,40,1.95668007e-03,3.00138917e-04,1.66066586e-02,,,1.25000000e-05,948353
233,156.572628,40,1.97328751e-03,3.03424631e-04,1.66988433e-02,,,1.25000000e-05,948353
234,155.134080,40,1.98900662e-03,3.06847903e-04,1.67875237e-02,,,1.25000000e-05,948353
235,164.310426,40,1.99757003e-03,3.09300967e-04,1.68542281e-02,,,1.25000000e-05,948353
