epoch,seconds,train_horizon,train_loss,train_pred_mse,train_full_rel_l2,val_full_rel_l2,val_pred_mse,lr,params
48,3.582087,1,1.54651368e-04,9.59373588e-06,2.94074214e-03,,,5.00000000e-05,948353
49,3.549418,1,1.53547318e-04,9.50461491e-06,2.92702101e-03,,,5.00000000e-05,948353
50,14.788635,5,1.13687640e-03,2.09570480e-04,1.19796992e-02,,,5.00000000e-05,948353
51,15.003491,5,6.87845436e-04,1.17895341e-04,9.99114675e-03,,,5.00000000e-05,948353
52,15.817835,5,5.25527347e-04,8.45309918e-05,8.38138021e-03,,,5.00000000e-05,948353
53,15.905385,5,4.38355887e-04,6.62384358e-05,7.67840079e-03,,,5.00000000e-05,948353
54,15.883098,5,3.92352085e-04,5.57121202e-05,7.09534668e-03,,,5.00000000e-05,948353
55,15.771247,5,4.64300422e-04,6.87969753e-05,7.77862064e-03,,,5.00000000e-05,948353
56,15.669852,5,4.44458616e-04,6.37953275e-05,7.51817645e-03,,,5.00000000e-05,948353
57,15.840583,5,4.21322238e-04,5.80423208e-05,7.21777694e-03,,,5.00000000e-05,948353
58,16.023761,5,4.23955754e-04,5.78784288e-05,7.20413958e-03,,,5.00000000e-05,948353
59,16.285725,5,5.40442986e-04,8.11002876e-05,8.34097979e-03,,,5.00000000e-05,948353
60,16.037829,5,5.24478097e-04,7.84527330e-05,8.07105800e-03,,,5.00000000e-05,948353
61,15.973889,5,3.54185952e-04,4.36661548e-05,6.28204996e-03,,,5.00000000e-05,948353
62,15.830927,5,3.55086138e-04,4.30134796e-05,6.22944640e-03,,,5.00000000e-05,948353
63,15.967445,5,3.57780459e-04,4.29951790e-05,6.23002652e-03,,,5.00000000e-05,948353
64,16.210365,5,3.64449245e-04,4.37780952e-05,6.29512735e-03,,,5.00000000e-05,948353
65,15.835101,5,3.85181024e-04,4.71240206e-05,6.52147883e-03,,,5.00000000e-05,948353
66,15.833782,5,3.78799242e-04,4.56388630e-05,6.42324576e-03,,,5.00000000e-05,948353
67,15.753370,5,3.76711846e-04,4.44984549e-05,6.33876608e-03,,,5.00000000e-05,948353
68,15.810494,5,3.90593039e-04,4.74444363e-05,6.54535495e-03,,,5.00000000e-05,948353
69,16.102488,5,4.20370137e-04,5.30487520e-05,6.91409277e-03,,,5.00000000e-05,948353
70,16.018107,5,4.20418227e-04,5.26420781e-05,6.86868219e-03,,,5.00000000e-05,948353
71,16.205063,5,4.35214256e-04,5.45209246e-05,6.99060122e-03,,,5.00000000e-05,948353
72,16.028231,5,4.40558559e-04,5.46895558e-05,6.99720081e-03,,,5.00000000e-05,948353
73,16.276972,5,4.46483545e-04,5.51514952e-05,7.03624747e-03,,,5.00000000e-05,948353
74,16.347729,5,4.65632025e-04,5.81864634e-05,7.23819614e-03,,,5.00000000e-05,948353
75,29.966087,10,1.17922872e-03,2.02282734e-04,1.32547724e-02,,,5.00000000e-05,948353
76,30.200672,10,1.09936769e-03,1.83839008e-04,1.26625075e-02,,,5.00000000e-05,948353
77,30.334952,10,1.04401634e-03,1.71032971e-04,1.22108959e-02,,,5.00000000e-05,948353
78,29.975942,10,9.93080662e-04,1.59038477e-04,1.17614840e-02,,,5.00000000e-05,948353
79,28.800461,10,9.80175857e-04,1.54633803e-04,1.16060535e-02,,,5.00000000e-05,948353
80,28.531769,10,9.74808151e-04,1.51913993e-04,1.14878747e-02,,,5.00000000e-05,948353
81,28.935226,10,9.68088315e-04,1.48945154e-04,1.14316838e-02,,,5.00000000e-05,948353
82,29.770482,10,9.57107173e-04,1.45269060e-04,1.12962459e-02,,,5.00000000e-05,948353
83,30.046335,10,9.53518566e-04,1.43104949e-04,1.12009091e-02,,,5.00000000e-05,948353
84,30.006288,10,9.53372403e-04,1.41769147e-04,1.11817653e-02,,,5.00000000e-05,948353
85,30.040735,10,9.39312461e-04,1.37587470e-04,1.10231330e-02,,,5.00000000e-05,948353
86,29.987748,10,9.43805005e-04,1.37316123e-04,1.10122317e-02,,,5.00000000e-05,948353
87,30.109588,10,9.32972829e-04,1.33818156e-04,1.09076428e-02,,,5.00000000e-05,948353
88,30.407453,10,9.33561013e-04,1.32773973e-04,1.08746318e-02,,,5.00000000e-05,948353
89,29.714213,10,9.23286633e-04,1.29653637e-04,1.07416689e-02,,,5.00000000e-05,948353
90,29.563507,10,9.26983020e-04,1.29295745e-04,1.07298676e-02,,,5.00000000e-05,948353
91,29.633138,10,9.24554287e-04,1.27852654e-04,1.06785736e-02,,,5.00000000e-05,948353
92,29.581804,10,9.21679042e-04,1.26186558e-04,1.06363043e-02,,,5.00000000e-05,948353
93,29.562904,10,9.21403785e-04,1.25187845e-04,1.05919759e-02,,,5.00000000e-05,948353
94,29.624372,10,9.19878612e-04,1.23958901e-04,1.05399219e-02,,,5.00000000e-05,948353
95,29.553891,10,9.24951450e-04,1.24110771e-04,1.05505101e-02,,,5.00000000e-05,948353
96,29.609032,10,9.24069952e-04,1.23088183e-04,1.05105437e-02,,,5.00000000e-05,948353
97,29.611696,10,9.32506982e-04,1.24094035e-04,1.05303046e-02,,,5.00000000e-05,948353
98,29.598551,10,9.16301033e-04,1.20273848e-04,1.03777305e-02,,,5.00000000e-05,948353
99,28.455679,10,9.22403809e-04,1.20874647e-04,1.03871036e-02,,,2.50000000e-05,948353
100,107.532972,40,1.78337665e-02,3.34463416e-03,4.75327201e-02,,,2.50000000e-05,948353
101,105.777374,40,5.12781713e-03,8.55814840e-04,2.78107162e-02,,,2.50000000e-05,948353
102,105.713667,40,5.52089035e-03,9.65413222e-04,2.87088662e-02,,,2.50000000e-05,948353
103,106.152580,40,8.63074024e-03,1.64287134e-03,3.45274670e-02,,,2.50000000e-05,948353
104,107.948364,40,3.86382503e-03,6.47741649e-04,2.42961703e-02,,,2.50000000e-05,948353
105,107.972718,40,3.86478941e-03,6.05214375e-04,2.35665071e-02,,,2.50000000e-05,948353
106,107.854405,40,3.81814068e-03,5.97232695e-04,2.34179998e-02,,,2.50000000e-05,948353
107,107.616381,40,7.30335827e-03,1.31672017e-03,3.16953063e-02,,,2.50000000e-05,948353
108,107.146911,40,4.26478371e-03,7.58402595e-04,2.57472573e-02,,,2.50000000e-05,948353
109,107.135210,40,3.56501197e-03,5.73317293e-04,2.29337567e-02,,,2.50000000e-05,948353
110,107.750910,40,4.39528243e-03,7.84614637e-04,2.57576495e-02,,,2.50000000e-05,948353
111,107.154603,40,4.00111733e-03,7.18127703e-04,2.46120326e-02,,,2.50000000e-05,948353
112,106.175229,40,3.30911498e-03,5.38279695e-04,2.21586987e-02,,,2.50000000e-05,948353
113,107.359099,40,3.29404832e-03,5.23357633e-04,2.19000072e-02,,,2.50000000e-05,948353
114,107.222271,40,3.76097411e-03,6.30185946e-04,2.34257779e-02,,,2.50000000e-05,948353
115,107.390248,40,5.24847123e-03,9.63666371e-04,2.73158449e-02,,,2.50000000e-05,948353
116,107.826054,40,3.15029902e-03,5.16980988e-04,2.17602301e-02,,,2.50000000e-05,948353
117,108.032374,40,4.22439199e-03,7.42102340e-04,2.50035149e-02,,,2.50000000e-05,948353
118,108.038911,40,7.37972395e-03,1.37182041e-03,3.41056044e-02,,,2.50000000e-05,948353
119,108.101371,40,7.18902960e-03,1.28846676e-03,3.34593219e-02,,,2.50000000e-05,948353
120,106.819422,40,6.69504749e-03,1.22860149e-03,3.18935888e-02,,,2.50000000e-05,948353
121,106.350739,40,3.27800306e-03,5.87930851e-04,2.26754238e-02,,,2.50000000e-05,948353
122,110.824667,40,2.74622107e-03,4.55746688e-04,2.04367337e-02,,,2.50000000e-05,948353
123,106.270508,40,3.63545911e-03,6.25304149e-04,2.29789509e-02,,,2.50000000e-05,948353
124,106.951422,40,4.53433243e-03,8.21146978e-04,2.71047492e-02,,,2.50000000e-05,948353
125,107.997487,40,4.15585566e-03,7.03798977e-04,2.51722802e-02,,,2.50000000e-05,948353
126,107.859392,40,4.16795033e-03,7.13103912e-04,2.52651783e-02,,,2.50000000e-05,948353
127,106.803850,40,4.07206874e-03,6.82996147e-04,2.48047194e-02,,,2.50000000e-05,948353
128,107.566161,40,3.98197408e-03,6.69104769e-04,2.45174388e-02,,,2.50000000e-05,948353
129,106.263216,40,4.37300345e-03,8.03845403e-04,2.55578041e-02,,,2.50000000e-05,948353
130,105.718070,40,3.93990290e-03,7.09126442e-04,2.42196641e-02,,,2.50000000e-05,948353
131,106.899747,40,2.68453991e-03,4.44764892e-04,2.01539044e-02,,,2.50000000e-05,948353
132,107.556583,40,3.28644412e-03,5.89321841e-04,2.25935090e-02,,,2.50000000e-05,948353
133,107.733051,40,5.52740733e-03,1.01409995e-03,2.84179570e-02,,,2.50000000e-05,948353
134,107.671236,40,4.14191234e-03,7.61116842e-04,2.47700194e-02,,,2.50000000e-05,948353
135,107.343189,40,2.41761732e-03,4.01637551e-04,1.91554068e-02,,,2.50000000e-05,948353
136,106.242991,40,2.48240926e-03,4.02292446e-04,1.91963167e-02,,,2.50000000e-05,948353
137,106.492139,40,2.50713737e-03,4.08011030e-04,1.93330943e-02,,,2.50000000e-05,948353
138,107.822573,40,2.54775318e-03,4.14203521e-04,1.94736643e-02,,,2.50000000e-05,948353
139,106.594150,40,2.52203832e-03,4.11217739e-04,1.94050788e-02,,,2.50000000e-05,948353
140,107.793471,40,2.55267555e-03,4.17050654e-04,1.95156409e-02,,,2.50000000e-05,948353
141,107.191656,40,2.54604549e-03,4.21794327e-04,1.95723754e-02,,,2.50000000e-05,948353
142,107.485530,40,2.55759741e-03,4.15677219e-04,1.94970602e-02,,,2.50000000e-05,948353
143,107.734289,40,3.25611391e-03,5.74720430e-04,2.17467957e-02,,,2.50000000e-05,948353
144,108.054238,40,4.21930429e-03,7.74297450e-04,2.55992395e-02,,,2.50000000e-05,948353
145,107.492241,40,2.67721255e-03,4.58259141e-04,1.98089654e-02,,,2.50000000e-05,948353
146,107.571215,40,2.39695978e-03,3.83869852e-04,1.87413600e-02,,,2.50000000e-05,948353
147,106.297707,40,2.45464259e-03,3.95783933e-04,1.90292070e-02,,,2.50000000e-05,948353
148,106.715567,40,2.51980898e-03,4.09292698e-04,1.92497084e-02,,,2.50000000e-05,948353
149,108.234118,40,3.71202352e-03,6.61849351e-04,2.38288612e-02,,,2.50000000e-05,948353
150,108.278270,40,3.59382066e-03,5.98026629e-04,2.32011713e-02,,,2.50000000e-05,948353
151,107.684812,40,5.02864827e-03,9.17194543e-04,2.59229242e-02,,,2.50000000e-05,948353
152,107.770411,40,3.53668313e-03,6.13636296e-04,2.35033873e-02,,,2.50000000e-05,948353
153,107.793782,40,3.45784479e-03,5.76833507e-04,2.28265669e-02,,,2.50000000e-05,948353
154,107.924322,40,3.48018600e-03,5.79216186e-04,2.28713641e-02,,,2.50000000e-05,948353
155,107.923746,40,3.49270486e-03,5.83144372e-04,2.29162482e-02,,,2.50000000e-05,948353
156,107.395502,40,3.41375398e-03,5.75453809e-04,2.26624525e-02,,,2.50000000e-05,948353
157,107.450678,40,2.87175685e-03,4.99916514e-04,2.06467060e-02,,,2.50000000e-05,948353
158,107.548336,40,4.87257233e-03,8.86979597e-04,2.48640159e-02,,,2.50000000e-05,948353
159,107.582548,40,3.69608496e-03,6.64313600e-04,2.37485222e-02,,,2.50000000e-05,948353
160,107.148338,40,3.29455355e-03,5.52391325e-04,2.23813766e-02,,,2.50000000e-05,948353
161,106.284112,40,3.34951478e-03,5.57271559e-04,2.24576771e-02,,,2.50000000e-05,948353
162,107.400235,40,3.75989446e-03,6.61379164e-04,2.40392119e-02,,,2.50000000e-05,948353
163,107.555310,40,3.23185742e-03,5.44684489e-04,2.22088905e-02,,,2.50000000e-05,948353
164,107.772859,40,3.30311954e-03,5.54231112e-04,2.23844764e-02,,,2.50000000e-05,948353
165,108.214670,40,3.30806713e-03,5.55159439e-04,2.23910460e-02,,,2.50000000e-05,948353
166,108.312019,40,3.23928138e-03,5.44498623e-04,2.21928750e-02,,,2.50000000e-05,948353
167,107.724064,40,3.05466140e-03,5.25281460e-04,2.14868842e-02,,,2.50000000e-05,948353
168,107.845010,40,3.69183990e-03,6.63090601e-04,2.36991959e-02,,,2.50000000e-05,948353
169,107.912737,40,3.29094996e-03,5.72091265e-04,2.21087181e-02,,,2.50000000e-05,948353
170,107.680927,40,2.97192558e-03,5.02394078e-04,2.12869062e-02,,,2.50000000e-05,948353
171,108.429655,40,3.08696184e-03,5.11573925e-04,2.14906633e-02,,,2.50000000e-05,948353
172,111.895909,40,3.12404175e-03,5.19580977e-04,2.16672657e-02,,,2.50000000e-05,948353
173,107.572503,40,3.12483555e-03,5.20171784e-04,2.16991186e-02,,,2.50000000e-05,948353
174,107.049005,40,3.46997475e-03,5.94464846e-04,2.23068525e-02,,,2.50000000e-05,948353
175,107.181266,40,3.26373439e-03,5.76186792e-04,2.11725161e-02,,,2.50000000e-05,948353
176,119.342855,40,4.19042441e-03,7.61939577e-04,2.52302595e-02,,,2.50000000e-05,948353
177,119.298353,40,2.81738766e-03,4.90376980e-04,2.05787249e-02,,,2.50000000e-05,948353
178,116.601140,40,2.91321874e-03,5.08447142e-04,2.06563810e-02,,,2.50000000e-05,948353
179,115.733059,40,2.27930452e-03,3.82796485e-04,1.83435146e-02,,,2.50000000e-05,948353
180,116.051737,40,2.09549830e-03,3.33041417e-04,1.74757922e-02,,,2.50000000e-05,948353
181,116.748423,40,2.93112306e-03,5.02525258e-04,2.09337874e-02,,,2.50000000e-05,948353
182,114.580390,40,2.91876481e-03,4.87720991e-04,2.09690650e-02,,,2.50000000e-05,948353
183,113.743977,40,2.97941490e-03,4.91092599e-04,2.10668876e-02,,,2.50000000e-05,948353
184,107.056566,40,3.00781757e-03,4.96927768e-04,2.12075260e-02,,,2.50000000e-05,948353
185,105.201618,40,2.99287773e-03,4.95508457e-04,2.11702994e-02,,,2.50000000e-05,948353
186,105.295926,40,3.02894606e-03,5.03778889e-04,2.13370914e-02,,,2.50000000e-05,948353
187,106.393367,40,4.30929825e-03,7.77915916e-04,2.45334419e-02,,,2.50000000e-05,948353
188,106.980970,40,2.69647323e-03,4.63020315e-04,1.99634387e-02,,,2.50000000e-05,948353
189,105.852331,40,3.98176050e-03,7.05146736e-04,2.47222182e-02,,,2.50000000e-05,948353
190,109.554052,40,4.18308766e-03,7.25235798e-04,2.52907225e-02,,,2.50000000e-05,948353
191,112.819996,40,3.62166331e-03,6.41240597e-04,2.18930005e-02,,,2.50000000e-05,948353
192,112.881097,40,3.69024940e-03,6.61659419e-04,2.34695697e-02,,,2.50000000e-05,948353
193,112.504649,40,3.32087258e-03,5.88568914e-04,2.24136331e-02,,,2.50000000e-05,948353
194,112.985285,40,2.81397054e-03,4.76425357e-04,2.05656670e-02,,,2.50000000e-05,948353
195,112.060128,40,2.80546184e-03,4.62148569e-04,2.04566167e-02,,,2.50000000e-05,948353
196,113.723529,40,2.83380421e-03,4.67192108e-04,2.05805179e-02,,,2.50000000e-05,948353
197,112.462857,40,2.85045759e-03,4.72966423e-04,2.06932849e-02,,,2.50000000e-05,948353
198,112.988220,40,2.84279134e-03,4.71875573e-04,2.06739148e-02,,,2.50000000e-05,948353
199,140.223705,40,2.93348149e-03,4.96685314e-04,2.10177218e-02,,,1.25000000e-05,948353
200,131.335214,40,1.90383368e-03,3.07548093e-04,1.66011923e-02,,,1.25000000e-05,948353
201,188.007796,40,1.86802245e-03,2.99326354e-04,1.62675913e-02,,,1.25000000e-05,948353
202,187.859373,40,1.92694975e-03,3.08784511e-04,1.66852832e-02,,,1.25000000e-05,948353
203,185.516346,40,1.93041303e-03,3.11380722e-04,1.64285150e-02,,,1.25000000e-05,948353
204,174.936134,40,1.96322845e-03,3.16733509e-04,1.67177762e-02,,,1.25000000e-05,948353
205,165.603817,40,1.54930734e-03,2.33765496e-04,1.46497620e-02,,,1.25000000e-05,948353
206,163.986110,40,1.55383778e-03,2.34384935e-04,1.46557006e-02,,,1.25000000e-05,948353
207,150.505383,40,1.81334733e-03,2.87581942e-04,1.58480525e-02,,,1.25000000e-05,948353
208,151.708802,40,1.71487589e-03,2.68003148e-04,1.54416321e-02,,,1.25000000e-05,948353
209,148.210652,40,1.70459538e-03,2.65792905e-04,1.53923677e-02,,,1.25000000e-05,948353
210,150.134280,40,1.55807952e-03,2.36473147e-04,1.46810002e-02,,,1.25000000e-05,948353
211,145.245606,40,1.50289481e-03,2.23619709e-04,1.43049945e-02,,,1.25000000e-05,948353
212,146.871099,40,1.45927109e-03,2.15632830e-04,1.40751213e-02,,,1.25000000e-05,948353
213,146.718277,40,1.49858704e-03,2.21482184e-04,1.42548161e-02,,,1.25000000e-05,948353
214,140.859996,40,1.54885148e-03,2.35500333e-04,1.45877772e-02,,,1.25000000e-05,948353
215,136.261391,40,1.70106973e-03,2.61462028e-04,1.54596020e-02,,,1.25000000e-05,948353
216,130.877245,40,1.73410865e-03,2.62981012e-04,1.55165317e-02,,,1.25000000e-05,948353
217,136.952653,40,1.76472173e-03,2.68045740e-04,1.56737808e-02,,,1.25000000e-05,948353
218,136.408200,40,1.78258471e-03,2.71841123e-04,1.57799323e-02,,,1.25000000e-05,948353
219,126.177687,40,1.79892589e-03,2.74840054e-04,1.58674863e-02,,,1.25000000e-05,948353
220,124.786331,40,1.81666438e-03,2.78079478e-04,1.59550911e-02,,,1.25000000e-05,948353
221,126.006772,40,1.81225367e-03,2.80331919e-04,1.60031951e-02,,,1.25000000e-05,948353
222,125.600090,40,1.82829364e-03,2.80637868e-04,1.60398317e-02,,,1.25000000e-05,948353
223,126.944812,40,1.84774542e-03,2.84703299e-04,1.61429893e-02,,,1.25000000e-05,948353
224,131.284544,40,2.42833894e-03,4.01493214e-04,1.82036156e-02,,,1.25000000e-05,948353
225,125.628948,40,2.13338070e-03,3.49569551e-04,1.73511808e-02,,,1.25000000e-05,948353
226,123.183425,40,1.85154063e-03,2.93900602e-04,1.62734549e-02,,,1.25000000e-05,948353
227,120.482353,40,1.79656445e-03,2.76632542e-04,1.59188463e-02,,,1.25000000e-05,948353
228,123.866172,40,1.83061994e-03,2.80642623e-04,1.60372868e-02,,,1.25000000e-05,948353
229,119.795662,40,1.84351027e-03,2.84775342e-04,1.61433654e-02,,,1.25000000e-05,948353
230,115.745367,40,1.84326723e-03,2.83845265e-04,1.61256702e-02,,,1.25000000e-05,948353
231,115.984421,40,1.86287781e-03,2.86218240e-04,1.61913661e-02,,,1.25000000e-05,948353
232,121.243501,40,1.86867842e-03,2.89260815e-04,1.62756168e-02,,,1.25000000e-05,948353
233,110.034678,40,1.83585477e-03,2.86999729e-04,1.61789854e-02,,,1.25000000e-05,948353
234,110.104961,40,1.85268064e-03,2.85123579e-04,1.61631761e-02,,,1.25000000e-05,948353
235,109.710102,40,1.84972833e-03,2.91694863e-04,1.61918954e-02,,,1.25000000e-05,948353
236,109.398966,40,1.61661077e-03,2.46393139e-04,1.50332990e-02,,,1.25000000e-05,948353
237,109.835912,40,1.61903671e-03,2.45433314e-04,1.49664036e-02,,,1.25000000e-05,948353
238,110.547994,40,1.77727294e-03,2.72661669e-04,1.57812584e-02,,,1.25000000e-05,948353
239,110.392932,40,1.54109932e-03,2.30647332e-04,1.45510207e-02,,,1.25000000e-05,948353
240,109.800650,40,1.55126494e-03,2.30075688e-04,1.45425744e-02,,,1.25000000e-05,948353
241,109.986873,40,1.55720746e-03,2.31494442e-04,1.45828440e-02,,,1.25000000e-05,948353
242,109.655430,40,1.55861689e-03,2.31109650e-04,1.45750920e-02,,,1.25000000e-05,948353
243,109.518083,40,1.56099960e-03,2.32387448e-04,1.46107882e-02,,,1.25000000e-05,948353
244,109.355174,40,2.11662598e-03,3.46019074e-04,1.73887752e-02,,,1.25000000e-05,948353
245,108.673145,40,1.64558914e-03,2.53273173e-04,1.50463362e-02,,,1.25000000e-05,948353
246,108.987502,40,1.68476510e-03,2.60945891e-04,1.52799562e-02,,,1.25000000e-05,948353
247,109.108579,40,1.76087442e-03,2.67717992e-04,1.56433914e-02,,,1.25000000e-05,948353
248,109.732660,40,1.81130170e-03,2.73332197e-04,1.58117628e-02,,,1.25000000e-05,948353
249,110.277681,40,1.83247318e-03,2.77500850e-04,1.59382038e-02,,,1.25000000e-05,948353
250,109.291017,40,1.93621746e-03,3.02919466e-04,1.65059359e-02,,,1.25000000e-05,948353
251,109.376441,40,2.06564108e-03,3.36683484e-04,1.72642475e-02,,,1.25000000e-05,948353
252,110.274294,40,1.69819895e-03,2.63555119e-04,1.53845949e-02,,,1.25000000e-05,948353
253,109.980219,40,1.48962791e-03,2.19081319e-04,1.41912321e-02,,,1.25000000e-05,948353
254,109.517112,40,1.55579841e-03,2.29631399e-04,1.44857563e-02,,,1.25000000e-05,948353
255,109.560330,40,1.61851630e-03,2.46501815e-04,1.48755291e-02,,,1.25000000e-05,948353
256,109.483496,40,1.52755447e-03,2.24172782e-04,1.43509710e-02,,,1.25000000e-05,948353
257,109.422981,40,1.53444182e-03,2.25263744e-04,1.43910495e-02,,,1.25000000e-05,948353
258,108.524864,40,2.27356205e-03,3.76295788e-04,1.81398077e-02,,,1.25000000e-05,948353
259,109.202951,40,1.72192511e-03,2.66852966e-04,1.55463471e-02,,,1.25000000e-05,948353
260,108.733918,40,1.55276022e-03,2.28897214e-04,1.45092226e-02,,,1.25000000e-05,948353
261,108.890005,40,1.55866411e-03,2.30154031e-04,1.45402208e-02,,,1.25000000e-05,948353
262,109.755125,40,1.55218761e-03,2.28264763e-04,1.44889363e-02,,,1.25000000e-05,948353
263,108.822144,40,1.55150316e-03,2.28497522e-04,1.44943759e-02,,,1.25000000e-05,948353
264,110.216000,40,1.64509755e-03,2.48098021e-04,1.49827581e-02,,,1.25000000e-05,948353
265,109.415623,40,1.93658542e-03,3.07387674e-04,1.65730764e-02,,,1.25000000e-05,948353
266,109.857731,40,1.85640852e-03,2.81990979e-04,1.60650433e-02,,,1.25000000e-05,948353
267,109.733600,40,1.85782249e-03,2.84223154e-04,1.61149490e-02,,,1.25000000e-05,948353
268,110.155991,40,1.87790394e-03,2.86528696e-04,1.61952115e-02,,,1.25000000e-05,948353
269,109.296891,40,1.96374612e-03,3.07973317e-04,1.65327984e-02,,,1.25000000e-05,948353
270,109.815569,40,1.97783984e-03,3.18333124e-04,1.63311435e-02,,,1.25000000e-05,948353
271,109.552070,40,1.88794722e-03,3.00956862e-04,1.63089339e-02,,,1.25000000e-05,948353
272,109.118367,40,1.69635769e-03,2.62526132e-04,1.53040833e-02,,,1.25000000e-05,948353
273,109.621471,40,1.57076602e-03,2.35163560e-04,1.46105101e-02,,,1.25000000e-05,948353
274,109.524753,40,1.52400306e-03,2.22155007e-04,1.42927220e-02,,,1.25000000e-05,948353
275,109.649607,40,1.53695191e-03,2.24427046e-04,1.43653167e-02,,,1.25000000e-05,948353
276,109.680413,40,1.55171586e-03,2.27769587e-04,1.44679881e-02,,,1.25000000e-05,948353
