step,condition_gate,matrix_spectral_mean,matrix_spectral_max,latent_rms,unet_highpass_rms
0.0,1.0,0.915226936340332,0.9613586664199829,0.3852904140949249,0.024036575108766556
1.0,1.0,0.9152372479438782,0.9613183736801147,0.377763032913208,0.024462010711431503
2.0,1.0,0.9152467846870422,0.9613068103790283,0.39120423793792725,0.02438461408019066
3.0,1.0,0.9152733087539673,0.9613035917282104,0.39836227893829346,0.024433501064777374
4.0,1.0,0.9152917861938477,0.9612758159637451,0.4042591452598572,0.02448378875851631
5.0,1.0,0.9152746200561523,0.9612524509429932,0.4080865979194641,0.024579335004091263
6.0,1.0,0.9152753949165344,0.961259663105011,0.4116707444190979,0.024645676836371422
7.0,1.0,0.9153110384941101,0.9612454771995544,0.4098789691925049,0.0248461551964283
8.0,1.0,0.9152736663818359,0.9612395763397217,0.410188227891922,0.024938147515058517
9.0,1.0,0.9152755737304688,0.9612748026847839,0.4112399220466614,0.025008900091052055
10.0,1.0,0.9152862429618835,0.9612971544265747,0.4048440754413605,0.02536221779882908
11.0,1.0,0.9152848124504089,0.9612898826599121,0.40688183903694153,0.025330394506454468
12.0,1.0,0.9152836203575134,0.9612873196601868,0.40879136323928833,0.025292381644248962
13.0,1.0,0.9152828454971313,0.9612841010093689,0.40999922156333923,0.02527201920747757
14.0,1.0,0.9152827262878418,0.9612811207771301,0.4107714593410492,0.025257183238863945
15.0,1.0,0.9152812361717224,0.961280882358551,0.4113202691078186,0.025245659053325653
16.0,1.0,0.9152805209159851,0.9612797498703003,0.41180041432380676,0.02523602731525898
17.0,1.0,0.915280818939209,0.9612767100334167,0.4119786322116852,0.02523336000740528
18.0,1.0,0.9152793288230896,0.9612777829170227,0.41232797503471375,0.025227319449186325
19.0,1.0,0.9152792096138,0.9612773060798645,0.41270098090171814,0.025221440941095352
20.0,1.0,0.9152795076370239,0.9612770676612854,0.4129340648651123,0.02521779015660286
21.0,1.0,0.9152790904045105,0.9612753987312317,0.41333460807800293,0.0252094566822052
22.0,1.0,0.9152787327766418,0.9612733125686646,0.4136682152748108,0.025202639400959015
23.0,1.0,0.915278434753418,0.9612734913825989,0.41392940282821655,0.02519748918712139
24.0,1.0,0.9152782559394836,0.9612720608711243,0.4141407608985901,0.025193199515342712
25.0,1.0,0.9152779579162598,0.9612715244293213,0.414328008890152,0.025189463049173355
26.0,1.0,0.9152777791023254,0.9612706303596497,0.414499968290329,0.02518608793616295
27.0,1.0,0.9152776598930359,0.9612709879875183,0.4146474301815033,0.025183068588376045
28.0,1.0,0.9152774810791016,0.9612681269645691,0.41479307413101196,0.02518008090555668
29.0,1.0,0.9152774214744568,0.9612693786621094,0.4149264991283417,0.02517719939351082
30.0,1.0,0.9152773022651672,0.9612684845924377,0.4150422215461731,0.02517462521791458
31.0,1.0,0.9152771830558777,0.9612685441970825,0.41515079140663147,0.025172140449285507
32.0,1.0,0.9152771234512329,0.9612683653831482,0.41524550318717957,0.025170139968395233
33.0,1.0,0.9152771234512329,0.9612676501274109,0.4153282642364502,0.02516810968518257
34.0,1.0,0.9152770042419434,0.9612670540809631,0.4154013395309448,0.025166446343064308
35.0,1.0,0.9152769446372986,0.9612671732902527,0.41546714305877686,0.02516486495733261
36.0,1.0,0.9152769446372986,0.9612675309181213,0.415526419878006,0.025163419544696808
37.0,1.0,0.9152769446372986,0.9612665176391602,0.4155791997909546,0.025162076577544212
38.0,1.0,0.915276825428009,0.961266279220581,0.4156269431114197,0.0251607708632946
39.0,1.0,0.9152767062187195,0.9612663984298706,0.4156695008277893,0.025159629061818123
