step,mse
0,1.50795849e-02
1,3.05008627e-02
2,4.61842343e-02
3,6.09238334e-02
4,7.53256902e-02
5,8.80800635e-02
6,1.04413278e-01
7,1.25637263e-01
8,1.47319064e-01
9,1.69649139e-01
10,1.84420764e-01
11,2.02696934e-01
12,2.17278346e-01
13,2.26731345e-01
14,2.43249953e-01
15,2.68297613e-01
16,3.03882927e-01
17,3.64257306e-01
18,4.33413953e-01
19,5.49201071e-01
